Period,Scenario,LoadLevel,Aggreko_Boutoute,Boutoute,CES_Sendou,Centrale_C_Cap_CTag,Contour_Global,Diesel_Bel_Air,Gas_Turbines,ICS,KPS_KarPowerShip,Kounoune_Power,Malicounda_Power,Manantali,Secondary_Plants,Tobene_Power
2022,sc01,04-06 08:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.008133273523032258,0.017411306647285716,0.001183340634909178,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.5052092881805617e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-06 09:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.01542696002803804,0.008133273523032258,0.0,0.0,5.928108044928004e-05,0.016773514512538213,0.006416249112614336,0.002485166909815412,3.4133805511451692e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-06 10:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.016956900070657352,0.0,0.01611962540558748,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,1.5763938722703645e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-06 11:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.017041468177284264,0.0,0.016490768869690843,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,1.0423617184024652e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-06 12:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.018032066761339144,0.0,0.0,0.0,5.928108044928004e-05,0.01701032845708245,0.006416249112614336,0.002485166909815412,3.3975251319878868e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-06 13:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.014316061562350182,0.0,0.0,0.0,5.928108044928004e-05,0.016605177861752952,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-06 14:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.01138545047856977,0.0,0.015980608368047097,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.01076298104252162
2022,sc01,04-06 15:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.010744602263399525,0.0,0.0,0.0,5.928108044928004e-05,0.015447361780987235,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.007771756600045492
2022,sc01,04-06 16:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.011765731600960262,0.0,0.015963232320473197,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.009976753375611281
2022,sc01,04-06 17:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.016902877493320034,0.0,0.017054183132139834,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-06 18:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.017322543744447184,0.008133273523032258,0.017626523591742042,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.7347811230197177e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-06 19:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.007578298317301039,0.0,0.0,5.928108044928004e-05,0.017112008638217442,0.006416249112614336,0.002485166909815412,3.6429523911505375e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-06 20:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.018061435880723304,0.008133273523032258,0.01609804275760192,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.4133805511451692e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-06 21:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.019930578511414485,0.0,0.01505828602437776,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.0460656081698383e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-06 22:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.01201566044843252,0.0,0.013522637679696985,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-06 23:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.0,0.007701460421025536,0.0,0.0,5.928108044928004e-05,0.011836220135296026,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.011449720338657005
2022,sc01,04-07 00:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.006833896049813792,0.0,0.0,0.0,5.928108044928004e-05,0.010939948249250387,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.00884133428053228
2022,sc01,04-07 01:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.006637908940983211,0.0,0.0,0.0,5.928108044928004e-05,0.010575283316246934,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.007412667278605303
2022,sc01,04-07 02:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.0,0.006539915374526566,0.010392950828149623,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.006724957403973132
2022,sc01,04-07 03:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.006441921820251352,0.0,0.010210618361647914,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.006075616905395053
2022,sc01,04-07 04:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.0,0.006833896049813792,0.010939948249250387,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.008975235549263164
2022,sc01,04-07 05:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.0,0.008133273523032258,0.012610998434934828,0.0033669287384212846,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-07 06:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.018273962300171035,0.0,0.0,0.003528437871812155,5.928108044928004e-05,0.014978578338924228,0.006416249112614336,0.002485166909815412,3.0719685056191523e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-07 07:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.005885929327726797,0.0,0.003528437871812155,5.928108044928004e-05,0.01647442728414419,0.006416249112614336,0.002485166909815412,3.4392834485944832e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-07 08:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.008133273523032258,0.0,0.003528437871812155,5.928108044928004e-05,0.017921185991059126,0.006416249112614336,0.002485166909815412,3.5311121856298753e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-07 09:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.005376766898211263,0.0,0.0,5.928108044928004e-05,0.01664789435081412,0.006416249112614336,0.002485166909815412,3.4392834485944832e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-07 10:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.018102494781970863,0.0,0.0,0.0,5.928108044928004e-05,0.016072272523666664,0.006416249112614336,0.002485166909815412,3.30154034562452e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-07 11:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.017244711285608352,0.0,0.01648257293845418,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.3933690826598995e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-07 12:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.020080513395463972,0.0,0.0,0.0,5.928108044928004e-05,0.01692552461905155,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-07 13:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.01746172148811404,0.0,0.016475325649894124,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-07 14:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.013726920114270754,0.0,0.015883996412526278,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-07 15:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.0,0.007192352741655998,0.0,0.003528437871812155,5.928108044928004e-05,0.015448449798082116,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.01282969040027461
2022,sc01,04-07 16:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.01343260389106233,0.0,0.015894463481641648,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-07 17:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.020644277400024516,0.0,0.0,0.0,5.928108044928004e-05,0.016899726425610936,0.006416249112614336,0.002485166909815412,3.5311121856298753e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-07 18:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02100862378732652,0.008133273523032258,0.0,0.0,5.928108044928004e-05,0.017469575028741385,0.006416249112614336,0.002485166909815412,3.7606840204690317e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-07 19:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.007477755789211878,0.016968089071600925,0.003528437871812155,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.668855288599851e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-07 20:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.006856544217419478,0.0,0.0,5.928108044928004e-05,0.016021670243911126,0.006416249112614336,0.002485166909815412,3.4392834485944832e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-07 21:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.017916075572103715,0.0,0.014993818211049711,0.003528437871812155,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.0719685056191523e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-07 22:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.014314168563759775,0.0,0.013427779182490898,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,2.6128248307746407e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-07 23:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.0,0.008133273523032258,0.01173744315621423,0.0019594170541994763,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 00:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.0,0.007071584136908713,0.010930127934928457,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 01:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.006637859829349379,0.0,0.010575283316246934,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.0121381645529073
2022,sc01,04-08 02:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.006539866262892735,0.0,0.010392950828149623,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.01168928442764631
2022,sc01,04-08 03:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.0,0.006441872708617521,0.0,0.0,5.928108044928004e-05,0.010210618361647914,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012710186139009214
2022,sc01,04-08 04:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.0126447246664243,0.0,0.010699774727995742,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,2.421046169236341e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 05:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.003914175095239434,0.0,0.0,5.928108044928004e-05,0.012042806977610973,0.006416249112614336,0.002485166909815412,2.880189844080852e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 06:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.008133273523032258,0.0,0.003528437871812155,5.928108044928004e-05,0.017564612414725265,0.006416249112614336,0.002485166909815412,3.1097616789200073e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 07:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.008133273523032258,0.022671487709558836,0.003528437871812155,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,4.1179524303781265e-05,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 08:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.008133273523032258,0.0,0.003528437871812155,5.928108044928004e-05,0.02547972253512678,0.006416249112614336,0.002485166909815412,4.1111384999736274e-05,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 09:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.008133273523032258,0.018127857135557177,0.003528437871812155,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,2.7799971794359226e-05,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 10:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.020254653806117226,0.008133273523032258,0.0,0.0,5.928108044928004e-05,0.015637482524565774,0.006416249112614336,0.002485166909815412,3.3393335189253756e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 11:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.004052058859647778,0.016148328200311507,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.431162255960755e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 12:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.0035983416392396978,0.016728556437631065,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.568905358930731e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 13:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.019861051042031876,0.0,0.0,0.0,5.928108044928004e-05,0.016375719692239332,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 14:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.015612444671473387,0.0,0.01580591286920365,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 15:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.012906763594665463,0.0,0.0,0.0,5.928108044928004e-05,0.015358067932580158,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 16:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.015665085775857478,0.0,0.0,0.0,5.928108044928004e-05,0.015802253527715082,0.006416249112614336,0.002485166909815412,1.820176776230576e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 17:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.0014048380970335885,0.01681981686092506,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.568905358930731e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 18:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.019175256989742234,0.008133273523032258,0.0,0.003528437871812155,5.928108044928004e-05,0.017397685325477093,0.006416249112614336,0.002485166909815412,3.7984771937698868e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 19:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.008133273523032258,0.0,0.003528437871812155,5.928108044928004e-05,0.017890235752677213,0.006416249112614336,0.002485166909815412,3.7066484619007066e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 20:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02042250202676832,0.008133273523032258,0.0,0.0,5.928108044928004e-05,0.015997963150195728,0.006416249112614336,0.002485166909815412,3.4770766218953387e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 21:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.00013812910802925621,0.015001206114571482,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.1097616789200073e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 22:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.013018468566735875,0.0,0.0,0.0,5.928108044928004e-05,0.01348121082758278,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-08 23:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.0,0.007702240111838502,0.0,0.0,5.928108044928004e-05,0.011836184509166141,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012303465980605891
2022,sc01,04-09 00:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.0,0.006833799484467757,0.010939948249250387,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.009586649732538262
2022,sc01,04-09 01:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.0,0.006637812375637176,0.010575283316246934,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.008190870763613741
2022,sc01,04-09 02:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.006539818809180531,0.0,0.010392950828149623,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.007852008940588946
2022,sc01,04-09 03:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.0,0.006441825254905318,0.0,0.0,5.928108044928004e-05,0.010210618361647914,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.008206536478305075
2022,sc01,04-09 04:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.0068337994844677565,0.0,0.010939948249250387,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012848829310069662
2022,sc01,04-09 05:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.017255958494976523,0.0,0.012371262465103202,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,2.916707186900655e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-09 06:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.00752395846725645,0.0,0.0,5.928108044928004e-05,0.01468916420193742,0.006416249112614336,0.002485166909815412,3.1462790217398107e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-09 07:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.008133273523032258,0.0,0.003528437871812155,5.928108044928004e-05,0.018156029239141065,0.006416249112614336,0.002485166909815412,3.002269665541643e-05,0.0015667847745063526,0.012990645210398746
2022,sc01,04-09 08:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.008133273523032258,0.02143730311724745,0.003528437871812155,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.387122271697368e-05,0.0015667847745063526,0.012990645210398746
2022,sc01,04-09 09:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.008133273523032258,0.017491845904231824,0.003528437871812155,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.5135939647151417e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-09 10:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.0042730587760701055,0.0,0.0,5.928108044928004e-05,0.01576399476832739,0.006416249112614336,0.002485166909815412,3.375850861745179e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-09 11:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.0,0.01628719410534659,0.0007957519658293439,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.467679598780558e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-09 12:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02090021247499924,0.0,0.0,0.0,5.928108044928004e-05,0.016891566702322596,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-09 13:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.016359323078084746,0.0,0.016520908457703168,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-09 14:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.012506242805160843,0.0,0.01593443336684187,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-09 15:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.010721991909713745,0.0,0.0,0.0,5.928108044928004e-05,0.015448394907687915,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012414049086891367
2022,sc01,04-09 16:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.01380131962224531,0.0,0.0,0.0,5.928108044928004e-05,0.015879203879714247,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-09 17:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02058358474441561,0.0,0.0,0.0,5.928108044928004e-05,0.016902191697819684,0.006416249112614336,0.002485166909815412,3.6054227017505338e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-09 18:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.008133273523032258,0.01745598860140515,0.00019454495112955597,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.83499453658969e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-09 19:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.007659321795722213,0.016960514644468405,0.003528437871812155,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.74316580472051e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-09 20:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.020317758401643043,0.008133273523032258,0.01600232866457608,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.5135939647151417e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-09 21:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.013764156251654159,0.008133273523032258,0.0,0.0,5.928108044928004e-05,0.014974531698242258,0.006416249112614336,0.002485166909815412,3.1462790217398107e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-09 22:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.01262119160984244,0.0,0.013497619360197957,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012990645210398746
2022,sc01,04-09 23:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.007702687113299902,0.0,0.01183616408449029,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.012166795053613857
2022,sc01,04-10 00:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.006833770799634366,0.0,0.010939948249250387,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.009865073088927945
2022,sc01,04-10 01:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.006637783690803785,0.0,0.0,0.0,5.928108044928004e-05,0.010575283316246934,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.008630210568043339
2022,sc01,04-10 02:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.0,0.00653979012434714,0.010392950828149623,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.007878682249267655
2022,sc01,04-10 03:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.0,0.006441796570071927,0.0,0.0,5.928108044928004e-05,0.010210618361647914,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.007282589043916035
2022,sc01,04-10 04:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.006833770799634366,0.0,0.0,0.0,5.928108044928004e-05,0.010939948249250387,0.006416249112614336,0.002485166909815412,0.0,0.0015667847745063526,0.010482506743388693
2022,sc01,04-10 05:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.012678287122065894,0.0,0.012562455121732263,0.0,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,2.938781200629153e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-10 06:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.0016668851755999655,0.0,0.0,5.928108044928004e-05,0.014936107173611424,0.006416249112614336,0.002485166909815412,3.1683530354683084e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-10 07:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.006480802414107561,0.016449634109285332,0.003528437871812155,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.5356679784436394e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-10 08:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.02113288992616253,0.008133273523032258,0.018534110196223044,0.003528437871812155,5.928108044928004e-05,0.0,0.006416249112614336,0.002485166909815412,3.627496715479032e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-10 09:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.019549715693928597,0.008133273523032258,0.0,0.0,5.928108044928004e-05,0.01659800654026994,0.006416249112614336,0.002485166909815412,3.5356679784436394e-06,0.0015667847745063526,0.012990645210398746
2022,sc01,04-10 10:00:00+01:00,0.0008472159919825267,0.0007342538597181899,0.001231662837668778,0.019308258317319384,0.0,0.0,0.0,5.928108044928004e-05,0.01602240993188594,0.006416249112614336,0.002485166909815412,3.3979248754736767e-06,0.0015667847745063526,0.012990645210398746
