Period,Scenario,LoadLevel,Aggreko_Boutoute,Boutoute,CES_Sendou,Centrale_C_Cap_CTag,Centrale_Kael_Solaire,Centrale_Kahone_Solaire,Contour_Global,Diesel_Bel_Air,Felou_Gouina,Gas_Turbines,ICS,KPS_KarPowerShip,Kounoune_Power,Malicounda_Power,Manantali,PETN_Taiba_Ndiaye_Wind,PV_Bokhol,PV_Kahone,PV_Malicounda,PV_Sakal,PV_Senergy_or_Santhiou_Mekhe,PV_Ten_Merina,Secondary_Plants,Solar_CICAD,Solar_DIASS,Tobene_Power
2022,sc01,01-01 10:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.07627813355999226,0.01021856799,0.011733504110000001,0.0,0.11542890396303611,0.007384668982,0.0,0.001784568169,0.0,0.053959999999999994,0.0209,0.0,0.1163764288,0.008465903258000002,0.007040102467,0.02098000935,0.003496668226,0.005245002351,0.00515758563,0.013176499999999997,0.00042949416400000004,0.004021168452,0.061987142075597426
2022,sc01,01-01 11:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.0,0.01416841314,0.01682811332,0.04674213350069065,0.0,0.007384668982,0.029673802282499998,0.001784568169,0.11806514630709586,0.053959999999999994,0.0209,0.0,0.1123988731,0.01213447607,0.01009686799,0.02925332418,0.0048755540320000006,0.007313331065,0.007191442193000001,0.013176499999999997,0.000616957561,0.0056068871250000004,0.04381623750610688
2022,sc01,01-01 12:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.0,0.01769677231,0.02019025919,0.0684,0.0,0.007384668982,0.01091262378486338,0.001784568169,0.12189659751498462,0.053959999999999994,0.019781374003658796,0.0,0.10106218110000001,0.014519110250000002,0.01211415551,0.03662774511,0.006104624186,0.009156936301,0.00900432067,0.013176499999999997,0.000766689472,0.0070203178,0.043880595188958274
2022,sc01,01-01 13:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.07505711492839669,0.01922201587,0.021802872850000002,0.0,0.0,0.007384668982,0.0,0.001784568169,0.11812723441620021,0.053959999999999994,0.009866259940174673,0.0,0.08470744698999999,0.01575767993,0.013081723710000001,0.03966769377,0.006611282297,0.009916923469000001,0.009751641383000002,0.013176499999999997,0.000825435963,0.007602974626,0.046539921209454466
2022,sc01,01-01 14:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.07035789505683164,0.01916422014,0.02163192162,0.0,0.11306149438108373,0.007384668982,0.0,0.001784568169,0.0,0.053959999999999994,0.004505814057445867,0.0,0.06917588252000001,0.01569279502,0.01297915297,0.03978405544,0.006630675909,0.009946013887,0.009780246959999999,0.013176499999999997,0.000834271817,0.0076252772799999995,0.052284489560634785
2022,sc01,01-01 15:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.06817101449664624,0.01777994179,0.02012182618,0.0,0.10920712517190283,0.007384668982,0.0,0.001784568169,0.0,0.053959999999999994,0.005446688622936423,0.0,0.056564923880000006,0.01459097596,0.01207309571,0.03698992081,0.006164986803,0.009247480227000001,0.00909335553,0.013176499999999997,0.000781376094,0.007089734809,0.06207159173141735
2022,sc01,01-01 16:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.07038820080344291,0.0152200136,0.017026794890000002,0.0,0.0,0.007384668982,0.0,0.001784568169,0.11306149438108373,0.053959999999999994,0.019925552382592783,0.0,0.046670425,0.01241709152,0.01021607693,0.03190055221,0.005316758703,0.007975138073,0.007842219082,0.013176499999999997,0.0006760622630000001,0.006114272496,0.09148307893809791
2022,sc01,01-01 17:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.12586730942493318,0.01109255228,0.01229120952,0.0,0.11994981543786212,0.007384668982,0.0,0.001784568169,0.0,0.053959999999999994,0.0209,0.0,0.04210347993,0.009078245164,0.00737472571,0.0235806927,0.003930115452,0.005895173192,0.005796920288,0.013176499999999997,0.000507106399,0.00451963276,0.10925
2022,sc01,01-01 18:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.177725446815,0.0057936700820000004,0.006285963333,0.027891846056083712,0.0,0.007384668982,0.0,0.001784568169,0.12314184044362773,0.053959999999999994,0.0209,0.0,0.0394890932,0.004568554327000001,0.003771578,0.012393972520000001,0.002065662088,0.003098493139,0.003046851578,0.013176499999999997,0.00027570253700000003,0.002375511396,0.10925
2022,sc01,01-01 19:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.177725446815,0.001089661064,0.001215250531,0.053526021067941264,0.11941914461390594,0.007384668982,0.0,0.001784568169,0.0,0.053959999999999994,0.0209,0.0,0.043506160970000006,0.000697272968,0.000729150319,0.002362141929,0.000393690322,0.000590535484,0.000580693224,0.013176499999999997,5.7194247e-05,0.000452743869,0.10925
2022,sc01,01-01 20:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.177725446815,0.0,0.0,0.022013850351257577,0.0,0.007384668982,0.0,0.001784568169,0.11284753250967745,0.053959999999999994,0.0209,0.0,0.04966017708,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,01-01 21:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.15028703000208146,0.0,0.0,0.0,0.1057457031749276,0.007384668982,0.0,0.001784568169,0.0,0.053959999999999994,0.0209,0.0,0.053825415370000004,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,01-01 22:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.0905189560147985,0.0,0.0,0.0,0.0951019419897857,0.007384668982,0.0,0.001784568169,0.0,0.053959999999999994,0.0209,0.0,0.05401309805000001,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,01-01 23:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.0,0.0,0.0,0.05305453505746381,0.08351133110995798,0.007384668982,0.0,0.001784568169,0.0,0.053959999999999994,0.0209,0.0,0.05982138291,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.0994845800397789
2022,sc01,01-02 00:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.04939259090353934,0.0,0.0,0.0,0.07708738254906766,0.007110341299,0.0,0.001784568169,0.0,0.05221507530405526,0.0209,0.0,0.06614991098,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.07503215656155064
2022,sc01,01-02 01:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.04774617113305487,0.0,0.0,0.0,0.0,0.007110341299,0.0,0.001784568169,0.07451780301574175,0.04951026813120772,0.0209,0.0,0.07211295174,0.0,0.0,0.0,0.0,0.0,0.0,0.012867147757080873,0.0,0.0,0.06265485582981031
2022,sc01,01-02 02:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.0,0.0,0.0,0.04692296130599677,0.0,0.007110341299,0.0,0.001784568169,0.07323301333988673,0.04815941725835773,0.0209,0.0,0.07405563205,0.0,0.0,0.0,0.0,0.0,0.0,0.012662907316056925,0.0,0.0,0.05755588430118768
2022,sc01,01-02 03:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.04609975147893853,0.0,0.0,0.0,0.07194822366403224,0.007110341299,0.0,0.001784568169,0.0,0.04680856638550743,0.0209,0.0,0.07708489627000001,0.0,0.0,0.0,0.0,0.0,0.0,0.012458666875032982,0.0,0.0,0.05137032886256494
2022,sc01,01-02 04:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.0,0.0,0.0,0.04939259090353934,0.07708738254906766,0.007110341299,0.0,0.001784568169,0.0,0.05221507530405526,0.0209,0.0,0.08311708327,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.05806498427155063
2022,sc01,01-02 05:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.0,0.0,0.0,0.05646844634384516,0.0,0.007110341299,0.0,0.001784568169,0.08993527948923183,0.053959999999999994,0.0209,0.0,0.09096353613,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.09706922648715877
