Period,Scenario,LoadLevel,P_Coal_Hardcoal,P_Oil,RES_Hydro_Large,RES_Hydro_Small,RES_PV_Utility_Opt,RES_Wind_Onshore_Opt
2022,sc01,01-06 22:00:00+01:00,7.105427357601002e-15,-166.03982702173704,-30.949489462588307,-22.25847869570329,-42.48868766549291,73.34377120558722
2022,sc01,01-06 23:00:00+01:00,7.105427357601002e-15,-220.66571017896058,-30.949489462588307,-22.25847869570329,-42.48868766549291,75.35889050558723
2022,sc01,01-07 00:00:00+01:00,7.105427357601002e-15,-252.64204758392196,-30.949489462588307,-22.44075201970329,-42.48868766549291,77.27522940558723
2022,sc01,01-07 01:00:00+01:00,7.105427357601002e-15,-266.50378297523935,-30.949489462588307,-22.44075201970329,-42.48868766549291,77.49254610558722
2022,sc01,01-07 02:00:00+01:00,7.105427357601002e-15,-271.48585041064905,-30.949489462588307,-22.44075201970329,-42.48868766549291,75.65523150558724
2022,sc01,01-07 03:00:00+01:00,7.105427357601002e-15,-276.57986894605875,-30.949489462588307,-22.44075201970329,-42.48868766549291,73.92986800558722
2022,sc01,01-07 04:00:00+01:00,7.105427357601002e-15,-248.64802848392196,-30.949489462588307,-22.44075201970329,-42.48868766549291,73.28121030558722
2022,sc01,01-07 05:00:00+01:00,7.105427357601002e-15,-178.41342073580836,-30.949489462588307,-22.44075201970329,-42.48868766549291,71.56901750558723
2022,sc01,01-07 06:00:00+01:00,7.105427357601002e-15,-92.48892083045257,-30.949489462588307,-22.44075201970329,-42.48868766549291,68.56280210558725
2022,sc01,01-07 07:00:00+01:00,7.105427357601002e-15,-21.5811915034825,-30.949489462588307,-22.44075201970329,-42.48868766549291,63.15951670558723
2022,sc01,01-07 08:00:00+01:00,7.105427357601002e-15,19.93961172407188,-30.949489462588307,-22.44075201970329,-42.48868766549291,51.54294692558722
2022,sc01,01-07 09:00:00+01:00,7.105427357601002e-15,-20.061405462216044,-30.949489462588307,-22.44075201970329,-13.237339560492913,30.920901505587246
2022,sc01,01-07 10:00:00+01:00,7.105427357601002e-15,-92.3585985403385,-30.949489462588307,-22.44075201970329,32.49282886350709,23.45639935558723
2022,sc01,01-07 11:00:00+01:00,7.105427357601002e-15,-119.10782871271391,-30.949489462588307,-22.44075201970329,69.82532683150711,24.516641825587236
2022,sc01,01-07 12:00:00+01:00,7.105427357601002e-15,-127.38239961069604,-30.949489462588307,-22.44075201970329,95.90759145550709,26.11029821558723
2022,sc01,01-07 13:00:00+01:00,7.105427357601002e-15,-164.88561005831446,-30.949489462588307,-22.44075201970329,108.56781533350707,30.30187794558723
2022,sc01,01-07 14:00:00+01:00,7.105427357601002e-15,-186.3857196982396,-30.949489462588307,-22.44075201970329,109.13240233950711,26.13005429558722
2022,sc01,01-07 15:00:00+01:00,7.105427357601002e-15,-188.210034895136,-30.949489462588307,-22.44075201970329,100.85598106550708,18.132138225587227
2022,sc01,01-07 16:00:00+01:00,7.105427357601002e-15,-138.44506536341277,-30.949489462588307,-22.44075201970329,81.11529300050708,8.94227254558723
2022,sc01,01-07 17:00:00+01:00,7.105427357601002e-15,-60.03346509908937,-30.949489462588307,-22.44075201970329,50.29316211750709,6.558373315587225
2022,sc01,01-07 18:00:00+01:00,7.105427357601002e-15,17.764266167876656,-30.949489462588307,-22.44075201970329,8.183896048507094,9.907027345587231
2022,sc01,01-07 19:00:00+01:00,7.105427357601002e-15,24.053795146280493,-30.949489462588307,-22.44075201970329,-32.09604565549291,33.32126412558723
