Period,Scenario,LoadLevel,Centrale_Kael_Solaire,Centrale_Kahone_Solaire,Felou_Gouina,PETN_Taiba_Ndiaye_Wind,PV_Bokhol,PV_Kahone,PV_Malicounda,PV_Sakal,PV_Senergy_or_Santhiou_Mekhe,PV_Ten_Merina,Solar_CICAD,Solar_DIASS
2022,sc01,09-13 10:00:00+01:00,4.106258698674253e-06,4.586255919179983e-06,6.40326131164376e-05,7.525858112735641e-08,3.7673198573437855e-06,2.751753550691692e-06,8.418708882055574e-06,1.4031181476895107e-06,2.1046772264320534e-06,2.06959926631147e-06,1.6062853712073792e-07,1.6135858663736714e-06
2022,sc01,09-13 11:00:00+01:00,5.126926058922017e-06,6.451900231257193e-06,6.40326131164376e-05,1.8814645200209312e-07,5.072659771942703e-06,3.871140137938018e-06,1.1636352360692654e-05,1.9393920605235913e-06,2.9090880977239186e-06,2.860603287802961e-06,2.304161780443627e-07,2.230300864949232e-06
2022,sc01,09-13 12:00:00+01:00,6.524446358209472e-06,7.676549508874387e-06,6.40326131164376e-05,2.488908787691536e-06,5.834114924945496e-06,4.60592970614093e-06,1.3298603604118396e-05,2.2164339341557826e-06,3.3246509093966526e-06,3.2692400515737023e-06,2.663821551570028e-07,2.5488990194629922e-06
2022,sc01,09-13 13:00:00+01:00,7.41048228511163e-06,8.75734306061094e-06,6.40326131164376e-05,4.617651507742997e-06,6.208211524003652e-06,5.254405837182862e-06,1.4060270868043008e-05,2.3433784785513667e-06,3.5150677266022523e-06,3.4564832540572072e-06,3.2354759016622296e-07,2.694885244844469e-06
2022,sc01,09-13 14:00:00+01:00,6.035400553286705e-06,8.489609793288894e-06,6.40326131164376e-05,6.353974484160969e-06,5.157862993380645e-06,5.093765875973337e-06,1.0657405111494053e-05,1.7762341856571579e-06,2.6643512844038964e-06,2.619945422323953e-06,3.100481652480773e-07,2.042669309158945e-06
2022,sc01,09-13 15:00:00+01:00,5.502052956508469e-06,7.960552556114362e-06,6.40326131164376e-05,6.568999001667701e-06,4.740276018882606e-06,4.776331532852319e-06,1.1455879369132356e-05,1.909313228596875e-06,2.86396984962977e-06,2.8162370104559617e-06,3.077576489151812e-07,2.195710208131471e-06
2022,sc01,09-13 16:00:00+01:00,4.494043253991904e-06,6.213062431277927e-06,6.40326131164376e-05,3.977953568976765e-06,4.270599513649728e-06,3.7278374591749053e-06,7.69681691581439e-06,1.2828028195744975e-06,1.9242042336473103e-06,1.8921341577397708e-06,2.484479010124545e-07,1.4752232395107774e-06
2022,sc01,09-13 17:00:00+01:00,3.404334135618099e-06,4.515496309109152e-06,6.40326131164376e-05,2.0642353647994416e-06,3.1262116097149266e-06,2.7092977846491936e-06,6.885875773340206e-06,1.1476459626315167e-06,1.7214689476206154e-06,1.6927777935141883e-06,1.9479134161004976e-07,1.3197928542100165e-06
2022,sc01,09-13 18:00:00+01:00,1.7174137899649253e-06,2.2596130695004192e-06,6.40326131164376e-05,3.332880021354355e-07,1.7029618127690225e-06,1.3557678416186218e-06,2.788426459316124e-06,4.6473774349145337e-07,6.971066166657012e-07,6.854881710274665e-07,1.1311251033637194e-07,5.344484038519469e-07
2022,sc01,09-13 19:00:00+01:00,4.033189504368421e-07,4.943312210265276e-07,6.40326131164376e-05,9.084785856496473e-07,3.809748870039667e-07,2.9659873245265695e-07,6.381857449085466e-07,1.0636429088611593e-07,1.5954643673732282e-07,1.568873288529465e-07,2.1589333190753318e-08,1.2231893411088437e-07
2022,sc01,09-13 20:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.8599620748006408e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-13 21:00:00+01:00,0.0,0.0,6.40326131164376e-05,2.596421046444902e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-13 22:00:00+01:00,0.0,0.0,6.40326131164376e-05,4.838051562271695e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-13 23:00:00+01:00,0.0,0.0,6.40326131164376e-05,6.98829673733902e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-14 00:00:00+01:00,0.0,0.0,6.40326131164376e-05,5.375612937668315e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-14 01:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.075122587533663e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-14 02:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.6664400025141986e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-14 03:00:00+01:00,0.0,0.0,6.40326131164376e-05,7.525858112735641e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-14 04:00:00+01:00,0.0,0.0,6.40326131164376e-05,2.150245175067326e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-14 05:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.876088912797348e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-14 06:00:00+01:00,0.0,0.0,6.40326131164376e-05,5.112207898008482e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-14 07:00:00+01:00,0.0,0.0,6.40326131164376e-05,4.327368409108908e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-14 08:00:00+01:00,4.5049748661883746e-07,4.811696336373503e-07,6.40326131164376e-05,6.612003905169049e-07,4.6107734993792087e-07,2.8870178026403995e-07,7.100187450562966e-07,1.1833645757740758e-07,1.775046867742603e-07,1.7454627470219428e-07,1.3450690710448542e-08,1.3608692592831445e-07
2022,sc01,09-14 09:00:00+01:00,2.4377494900179034e-06,2.5335627251451602e-06,6.40326131164376e-05,6.98829673733902e-08,2.0671969485969077e-06,1.520137635168726e-06,4.585438784597768e-06,7.642397977050607e-07,1.146359699210559e-06,1.1272537008905e-06,7.972945602725788e-08,8.78875765585372e-07
2022,sc01,09-14 10:00:00+01:00,4.460673070251415e-06,4.5297939949863015e-06,6.40326131164376e-05,0.0,3.807265465783653e-06,2.7178763961754834e-06,9.551414370760871e-06,1.5919023956710102e-06,2.3878535994246748e-06,2.3480560327270166e-06,1.7524885289740862e-07,1.8306877513687291e-06
2022,sc01,09-14 11:00:00+01:00,5.849563150028207e-06,6.116172571085264e-06,6.40326131164376e-05,0.0,4.9214404147446295e-06,3.6697035418348605e-06,1.2927565379337716e-05,2.1545942301617186e-06,3.231891353201482e-06,3.1780264880498096e-06,2.468396660362128e-07,2.477783359849411e-06
2022,sc01,09-14 12:00:00+01:00,6.606721123258535e-06,6.130770356632383e-06,6.40326131164376e-05,0.0,5.942343676915835e-06,3.6784622135712814e-06,1.362749188395837e-05,2.271248648006643e-06,3.406872979968869e-06,3.35009175392211e-06,2.9864431860759195e-07,2.611935939799666e-06
2022,sc01,09-14 13:00:00+01:00,7.737279948540587e-06,7.92985647850729e-06,6.40326131164376e-05,5.375612937668315e-08,6.495054291971797e-06,4.757913885471778e-06,1.6660506741396027e-05,2.7767511242462528e-06,4.165126697593475e-06,4.095707905763311e-06,3.434312195571913e-07,3.193263786250771e-06
2022,sc01,09-14 14:00:00+01:00,7.991008417663712e-06,8.246913549157057e-06,6.40326131164376e-05,4.838051562271695e-08,6.1458225874520365e-06,4.948148130310531e-06,1.625028687972587e-05,2.7083811474372758e-06,4.062571730951489e-06,3.994862190551682e-06,3.424077975222097e-07,3.1146383135122624e-06
2022,sc01,09-14 15:00:00+01:00,6.813846403758894e-06,7.318785834456429e-06,6.40326131164376e-05,2.150245175067326e-08,5.604039960229971e-06,4.391271502306453e-06,1.461118842359004e-05,2.435198071006489e-06,3.652797115284936e-06,3.5919171531121795e-06,3.068804299114401e-07,2.8004777762903036e-06
2022,sc01,09-14 16:00:00+01:00,5.762110252456449e-06,6.640363872941608e-06,6.40326131164376e-05,5.913174149805358e-08,4.851967102379267e-06,3.984218324581263e-06,1.123147545024951e-05,1.8719125753136843e-06,2.8078688699090585e-06,2.761071047302015e-06,2.6370176393808237e-07,2.1526994574884324e-06
2022,sc01,09-14 17:00:00+01:00,3.914667814925683e-06,4.514660309883003e-06,6.40326131164376e-05,2.1932500753034806e-06,3.5133125543348303e-06,2.7087961867461e-06,7.407110268782408e-06,1.2345183785385503e-06,1.8517775722974635e-06,1.8209146074872489e-06,1.8826093410598663e-07,1.4196961327071794e-06
2022,sc01,09-14 18:00:00+01:00,2.2018568086997776e-06,2.632167452081276e-06,6.40326131164376e-05,3.4403922752099343e-06,1.8852184943712197e-06,1.5793004714936548e-06,4.9558833485845014e-06,8.259805582334666e-07,1.2389708402072425e-06,1.218321322598473e-06,1.1886316806838626e-07,9.498776398052974e-07
2022,sc01,09-14 19:00:00+01:00,3.6879806994530015e-07,5.474491589274828e-07,6.40326131164376e-05,5.574510609015361e-06,3.2706144927157685e-07,3.2846949535648975e-07,9.492641919508138e-07,1.582106987264938e-07,2.3731604849788964e-07,2.3336078039709645e-07,2.9094428522100878e-08,1.8194230324976364e-07
2022,sc01,09-14 20:00:00+01:00,0.0,0.0,6.40326131164376e-05,7.773136298072809e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-14 21:00:00+01:00,0.0,0.0,6.40326131164376e-05,5.80028635239743e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-14 22:00:00+01:00,0.0,0.0,6.40326131164376e-05,8.44508791446505e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-14 23:00:00+01:00,0.0,0.0,6.40326131164376e-05,2.8652016916957224e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-15 00:00:00+01:00,0.0,0.0,6.40326131164376e-05,5.268100678914948e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-15 01:00:00+01:00,0.0,0.0,6.40326131164376e-05,6.450735525201976e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-15 02:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.8814645200209312e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-15 03:00:00+01:00,0.0,0.0,6.40326131164376e-05,2.150245175067326e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-15 04:00:00+01:00,0.0,0.0,6.40326131164376e-05,7.525858112735641e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-15 05:00:00+01:00,0.0,0.0,6.40326131164376e-05,2.6878063872043694e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-15 06:00:00+01:00,0.0,0.0,6.40326131164376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-15 07:00:00+01:00,0.0,0.0,6.40326131164376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-15 08:00:00+01:00,5.58662911424334e-07,6.847240880524199e-07,6.40326131164376e-05,1.1503811670284237e-06,4.646375747626822e-07,4.108344527498221e-07,1.0086303076708335e-06,1.6810505141452192e-07,2.5215757773400625e-07,2.4795495056091925e-07,1.8031722968091746e-08,1.933208087389587e-07
2022,sc01,09-15 09:00:00+01:00,2.5787097510046607e-06,3.002256716703008e-06,6.40326131164376e-05,4.209104924480205e-06,2.0133711000348574e-06,1.8013540300218045e-06,5.189192183458054e-06,8.648653639096758e-07,1.297298049129705e-06,1.2756764113586227e-06,1.0268335193132005e-07,9.945951664553823e-07
2022,sc01,09-15 10:00:00+01:00,4.852485059708112e-06,5.336895121232483e-06,6.40326131164376e-05,2.123367107930091e-06,4.020755253897214e-06,3.2021370735557874e-06,9.57100518920561e-06,1.595167532078467e-06,2.3927513042399345e-06,2.3528721085708845e-06,1.8329002655417007e-07,1.8344426583393412e-06
2022,sc01,09-15 11:00:00+01:00,6.520418919988935e-06,7.200674519180149e-06,6.40326131164376e-05,6.665760026382752e-07,5.3883089287478114e-06,4.320404712324387e-06,1.2396238642235425e-05,2.0660397741140533e-06,3.0990596689259094e-06,3.047408665246855e-06,2.482042291576706e-07,2.375945735782338e-06
2022,sc01,09-15 12:00:00+01:00,7.580785290802043e-06,7.888120955754211e-06,6.40326131164376e-05,7.525858112735641e-08,6.281786051591664e-06,4.73287257263623e-06,1.495313724905984e-05,2.492189542326271e-06,3.7382843222646096e-06,3.6759795729619318e-06,2.8889744155919446e-07,2.8660179679407197e-06
2022,sc01,09-15 13:00:00+01:00,7.914487132288423e-06,7.939095313389007e-06,6.40326131164376e-05,1.2363909675007334e-07,6.7134593561205655e-06,4.7634571888497014e-06,1.6975740814812227e-05,2.8292901367543857e-06,4.243935216967898e-06,4.173202948794454e-06,3.3412295201066435e-07,3.253683650696345e-06
2022,sc01,09-15 14:00:00+01:00,7.836239805459896e-06,8.106316068089043e-06,6.40326131164376e-05,1.4890447812852296e-06,6.636577063009222e-06,4.863789642486023e-06,1.695318169239775e-05,2.82553028261049e-06,4.238295435343906e-06,4.167657163870986e-06,3.4703756439569903e-07,3.2493598183900505e-06
2022,sc01,09-15 15:00:00+01:00,7.048013041174887e-06,7.63078405411076e-06,6.40326131164376e-05,4.843427251125066e-06,6.1466984750739405e-06,4.578470433282753e-06,1.5546798406260037e-05,2.5911330687984033e-06,3.886699612176882e-06,3.821921274192011e-06,3.0429750751606287e-07,2.9798030228326702e-06
2022,sc01,09-15 16:00:00+01:00,5.451997680897735e-06,6.550976545313109e-06,6.40326131164376e-05,9.004151659982553e-06,5.189951381298456e-06,3.9305859271878655e-06,1.2969715320196935e-05,2.1616192207130705e-06,3.2424288388244357e-06,3.1883883488171457e-06,2.8373159676844023e-07,2.4858620987181693e-06
2022,sc01,09-15 17:00:00+01:00,4.248945004379441e-06,4.461220834697235e-06,6.40326131164376e-05,1.7029941773472452e-05,3.902489868518903e-06,2.6767325020427875e-06,8.916790594289351e-06,1.486131765986991e-06,2.2291976546945716e-06,2.1920443539532913e-06,2.059515159876022e-07,1.7090515275790333e-06
2022,sc01,09-15 18:00:00+01:00,2.3911463018032854e-06,2.4914413575686746e-06,6.40326131164376e-05,2.848537292160359e-05,2.1600512994237773e-06,1.494864814541205e-06,5.270523761206753e-06,8.784206272759411e-07,1.3176309439750287e-06,1.2956704242218445e-06,1.150618859909408e-07,1.0101837192653653e-06
2022,sc01,09-15 19:00:00+01:00,5.575122150814302e-07,4.867858156815724e-07,6.40326131164376e-05,2.9657256537117494e-05,4.778171007058531e-07,2.9207148932731364e-07,1.3149594650963281e-06,2.1915991112148735e-07,3.2873986709037996e-07,3.2326086839400767e-07,2.4562130472154873e-08,2.5203389717748703e-07
2022,sc01,09-15 20:00:00+01:00,0.0,0.0,6.40326131164376e-05,2.4233263093622036e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-15 21:00:00+01:00,0.0,0.0,6.40326131164376e-05,2.1889495862594227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-15 22:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.715895647744611e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-15 23:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.630423401954055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-16 00:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.734172731895943e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-16 01:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.8771640358746606e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-16 02:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.9954275205033633e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-16 03:00:00+01:00,0.0,0.0,6.40326131164376e-05,2.00134069416339e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-16 04:00:00+01:00,0.0,0.0,6.40326131164376e-05,2.0529465790180443e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-16 05:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.9889767853046807e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-16 06:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.9169435717766655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-16 07:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.9373709004500264e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-16 08:00:00+01:00,5.736219593924462e-07,5.496356115662882e-07,6.40326131164376e-05,1.6331112083412596e-05,5.517832023039196e-07,3.2978136685814317e-07,1.1582329195791504e-06,1.9303881986183354e-07,2.8955823060904823e-07,2.8473225919416724e-07,1.88602073559867e-08,2.219946426370341e-07
2022,sc01,09-16 09:00:00+01:00,2.6667379957274993e-06,2.7120372815484865e-06,6.40326131164376e-05,1.2992856454834655e-05,2.329715812016396e-06,1.6272223689290917e-06,5.555481117805665e-06,9.259135197703271e-07,1.388870282920682e-06,1.3657224411714538e-06,1.013675234257084e-07,1.0648005457767611e-06
2022,sc01,09-16 10:00:00+01:00,4.8703208499620044e-06,5.0997507516062745e-06,6.40326131164376e-05,6.176579258034213e-06,4.079753991492547e-06,3.059850451780062e-06,1.0047715100612803e-05,1.6746191839796657e-06,2.5119287816835837e-06,2.4700632949210784e-06,1.962533731469019e-07,1.9258120576175707e-06
2022,sc01,09-16 11:00:00+01:00,6.583131853330867e-06,7.147320787923367e-06,6.40326131164376e-05,4.8380516373711e-06,5.409773318161081e-06,4.28839247275402e-06,1.3641146090382144e-05,2.2735243489412227e-06,3.410286531574813e-06,3.353448413239374e-06,2.738872504883504e-07,2.6145529960989145e-06
2022,sc01,09-16 12:00:00+01:00,7.733827861552621e-06,8.402280299548675e-06,6.40326131164376e-05,3.2576214369618074e-06,6.2687147267483715e-06,5.041368180545503e-06,1.604072449293618e-05,2.6734540828362777e-06,4.010181133641842e-06,3.943344769938691e-06,3.2569190305972956e-07,3.0744721887313366e-06
2022,sc01,09-16 13:00:00+01:00,8.26372337134289e-06,8.904499899187219e-06,6.40326131164376e-05,1.4890447812852296e-06,6.681633730407836e-06,5.342699937879735e-06,1.724526298260552e-05,2.874210497509069e-06,4.311315757895848e-06,4.23946048016274e-06,3.527882217195644e-07,3.305342065543824e-06
2022,sc01,09-16 14:00:00+01:00,8.13427007051998e-06,8.588493183504584e-06,6.40326131164376e-05,1.3546544586598195e-06,6.608234380344205e-06,5.1530959117353465e-06,1.7174617303229372e-05,2.862436218157242e-06,4.293654337031438e-06,4.222093420394226e-06,3.5244708104123717e-07,3.2918016441055564e-06
2022,sc01,09-16 15:00:00+01:00,7.358700963966168e-06,7.420112910322337e-06,6.40326131164376e-05,3.4457678889639e-06,6.1625417311882155e-06,4.452067743744509e-06,1.6037162524091003e-05,2.6728604216341814e-06,4.0092906416346235e-06,3.942469119451321e-06,3.3007799767028606e-07,3.073789478410148e-06
2022,sc01,09-16 16:00:00+01:00,6.233895614276401e-06,6.407335179254937e-06,6.40326131164376e-05,7.864521718829467e-06,5.259589565427503e-06,3.844401108369261e-06,1.3698137563334521e-05,2.283022927766619e-06,3.4245343996088324e-06,3.3674588165476666e-06,2.817334869061742e-07,2.6254763612379343e-06
2022,sc01,09-16 17:00:00+01:00,4.739141503604367e-06,4.7487822305013e-06,6.40326131164376e-05,1.3594925102220911e-05,3.921336899194562e-06,2.8492693387089292e-06,1.0415191356548308e-05,1.7358652267716329e-06,2.603797846279684e-06,2.5604012079576e-06,2.1642940900850025e-07,1.9962450069099633e-06
2022,sc01,09-16 18:00:00+01:00,2.7058616595499117e-06,2.6878148158880975e-06,6.40326131164376e-05,1.9341455328506853e-05,2.0872032418453896e-06,1.612688889287969e-06,5.973418573878636e-06,9.955697624491556e-07,1.4933546471429992e-06,1.4684653987655957e-06,1.2529610715705497e-07,1.1449052245513023e-06
2022,sc01,09-16 19:00:00+01:00,5.95485183377237e-07,5.837828574180665e-07,6.40326131164376e-05,2.9130446474123786e-05,4.501493714914501e-07,3.5026971420595055e-07,1.3998530108739052e-06,2.3330883528170047e-07,3.4996325353477413e-07,3.441305317446002e-07,3.2262163858738046e-08,2.683051599005098e-07
2022,sc01,09-16 20:00:00+01:00,0.0,0.0,6.40326131164376e-05,3.59736017266333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-16 21:00:00+01:00,0.0,0.0,6.40326131164376e-05,3.686057787359304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-16 22:00:00+01:00,0.0,0.0,6.40326131164376e-05,3.7672295421466865e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-16 23:00:00+01:00,0.0,0.0,6.40326131164376e-05,3.6801446120666805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-17 00:00:00+01:00,0.0,0.0,6.40326131164376e-05,3.634989464043305e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-17 01:00:00+01:00,0.0,0.0,6.40326131164376e-05,3.237731668194507e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-17 02:00:00+01:00,0.0,0.0,6.40326131164376e-05,2.8942300017223906e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-17 03:00:00+01:00,0.0,0.0,6.40326131164376e-05,2.9861529840177057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-17 04:00:00+01:00,0.0,0.0,6.40326131164376e-05,3.4135142113378897e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-17 05:00:00+01:00,0.0,0.0,6.40326131164376e-05,2.8942300017223906e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-17 06:00:00+01:00,0.0,0.0,6.40326131164376e-05,2.3959106839515037e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-17 07:00:00+01:00,0.0,0.0,6.40326131164376e-05,2.1142285650381267e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-17 08:00:00+01:00,5.972112272793693e-07,6.392158626268632e-07,6.40326131164376e-05,1.3906710652605675e-05,5.589963931878314e-07,3.835295177393776e-07,1.1784173988178383e-06,1.9640289973494822e-07,2.946043506227947e-07,2.8969427726210444e-07,1.9688692152030598e-08,2.258633341850043e-07
2022,sc01,09-17 09:00:00+01:00,2.6770942595484426e-06,2.8421526497437256e-06,6.40326131164376e-05,5.811037578272767e-06,2.4106323365792077e-06,1.7052915897646053e-06,5.665308429989809e-06,9.442180723452164e-07,1.416327111783016e-06,1.3927216558928963e-06,1.0443778953065329e-07,1.0858507807481052e-06
2022,sc01,09-17 10:00:00+01:00,4.843279493046371e-06,5.321525644405956e-06,6.40326131164376e-05,1.263269039535756e-06,4.148361722812998e-06,3.1929153878680203e-06,1.0111236846380094e-05,1.6852061413354485e-06,2.527809217717258e-06,2.4856790569800426e-06,1.8811473066659716e-07,1.9379870584134607e-06
2022,sc01,09-17 11:00:00+01:00,6.54861097528822e-06,7.259022793485623e-06,6.40326131164376e-05,1.413786200157873e-06,5.495084735801115e-06,4.355413675275074e-06,1.36494573455789e-05,2.2749095582767318e-06,3.412364345578076e-06,3.355491597029658e-06,2.7169420297899773e-07,2.616145986712305e-06
2022,sc01,09-17 12:00:00+01:00,7.557196024955864e-06,8.387253798438101e-06,6.40326131164376e-05,4.547768540369607e-06,6.3441646823825825e-06,5.032352276613967e-06,1.591783663104072e-05,2.652972772792467e-06,3.979459168372052e-06,3.913134837715904e-06,3.162861666896593e-07,3.050918682446251e-06
2022,sc01,09-17 13:00:00+01:00,8.215394141266884e-06,9.061945927612344e-06,6.40326131164376e-05,7.278579909439919e-06,6.750406336757164e-06,5.437167556567406e-06,1.7297505161043337e-05,2.882917528201053e-06,4.324376303525675e-06,4.252303351800715e-06,3.5069264303375503e-07,3.3153551503906416e-06
2022,sc01,09-17 14:00:00+01:00,8.209065310360541e-06,9.023490081572654e-06,6.40326131164376e-05,7.697877716945453e-06,6.699939773542648e-06,5.414094048127294e-06,1.734202974915984e-05,2.890338292615037e-06,4.335507447493683e-06,4.263248979831731e-06,3.5420151904871936e-07,3.3238890296095757e-06
2022,sc01,09-17 15:00:00+01:00,7.41048228511163e-06,7.791659807043514e-06,6.40326131164376e-05,7.579614232316749e-06,6.149990779915485e-06,4.674995885858704e-06,1.614580251468725e-05,2.690967086869606e-06,4.036450639691834e-06,3.9691764509490716e-06,3.313938261758978e-07,3.0946121438186274e-06
2022,sc01,09-17 16:00:00+01:00,6.407075363885191e-06,6.658520007052818e-06,6.40326131164376e-05,7.902151008576849e-06,5.127284221859972e-06,3.995112003415392e-06,1.3907699950124209e-05,2.3179499923676165e-06,3.4769249969184782e-06,3.4189762367525083e-06,2.8806895676315057e-07,2.66564248601886e-06
2022,sc01,09-17 17:00:00+01:00,4.6252226003495426e-06,4.642310559710968e-06,6.40326131164376e-05,1.3353022520842134e-05,3.7610804465639193e-06,2.7853863370510277e-06,1.0393819555721726e-05,1.7323032599672028e-06,2.5984548958689632e-06,2.555147306665972e-06,2.170142219497603e-07,1.992148744574682e-06
2022,sc01,09-17 18:00:00+01:00,2.6477515115795957e-06,2.708650423291266e-06,6.40326131164376e-05,2.207764230316815e-05,2.1525753451103364e-06,1.6251902541380195e-06,5.915239779338363e-06,9.858732966924432e-07,1.4788099487120053e-06,1.4541631118254634e-06,1.2519863833351164e-07,1.1337542890331206e-06
2022,sc01,09-17 19:00:00+01:00,5.661424354083902e-07,5.649622160201729e-07,6.40326131164376e-05,2.3507555342955324e-05,4.2530508643370094e-07,3.3897732936721433e-07,1.2876510518406302e-06,2.146085088441795e-07,3.219127638784927e-07,3.16547550167627e-07,3.084886652958307e-08,2.467997845789905e-07
2022,sc01,09-17 20:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.5465638402896887e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-17 21:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.2095129095060344e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-17 22:00:00+01:00,0.0,0.0,6.40326131164376e-05,2.8996056154763566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-17 23:00:00+01:00,0.0,0.0,6.40326131164376e-05,2.4018238576115307e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-18 00:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.0219040182262997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-18 01:00:00+01:00,0.0,0.0,6.40326131164376e-05,4.069338988100829e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-18 02:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.017603527876165e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,09-18 03:00:00+01:00,0.0,0.0,6.40326131164376e-05,1.1202777349040002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
