Period,Scenario,LoadLevel,Centrale_C_Cap_CTag,Contour_Global,Diesel_Bel_Air,Gas_Turbines,KPS_KarPowerShip,Kounoune_Power,Malicounda_Power,Manantali,Secondary_Plants,Tobene_Power
2022,sc01,09-18 01:00:00+01:00,80.72178897256155,68.4,265.79475307000007,29.6738022825,166.11517136819424,,,183.92787917900347,,
2022,sc01,09-18 02:00:00+01:00,90.65732182936661,68.4,265.79475307000007,29.6738022825,167.48995709148113,,,185.92125660935199,,
2022,sc01,09-18 03:00:00+01:00,97.60325076393733,68.4,265.79475307000007,29.6738022825,168.98828126208926,,,187.48766518699404,,
2022,sc01,09-18 04:00:00+01:00,72.72700998558653,68.4,162.66960063610557,29.6738022825,266.0,,,181.64108979507247,,
2022,sc01,09-18 05:00:00+01:00,14.912812812882287,68.4,147.2133191248145,29.6738022825,266.0,,,156.85849304018518,,
2022,sc01,09-18 06:00:00+01:00,,19.780869600405342,123.08251768977948,29.6738022825,266.0,,,127.19417535352179,,
2022,sc01,09-18 07:00:00+01:00,16.469585378010326,,106.59111050671083,,266.0,,,86.94949895761353,,
2022,sc01,09-18 08:00:00+01:00,,,265.79475307000007,,98.5506975995874,,,81.25500108742786,,
2022,sc01,09-18 09:00:00+01:00,,17.765701210018428,265.79475307000007,,106.74186771472901,,,128.88009206204325,,
2022,sc01,09-18 10:00:00+01:00,,36.23031039346277,113.42122773535182,29.6738022825,266.0,,,147.6621773923051,,
2022,sc01,09-18 11:00:00+01:00,,48.17503694927229,265.79475307000007,29.6738022825,109.5306487592507,,,152.94304430487523,,
2022,sc01,09-18 12:00:00+01:00,,68.4,265.79475307000007,3.2089397362039356,104.42838737497581,,,157.52127334018246,,
2022,sc01,09-18 13:00:00+01:00,,68.4,109.32540182925074,9.6322945580771,266.0,,5.157200553366246,155.87257958954066,,
2022,sc01,09-18 14:00:00+01:00,,68.4,265.79475307000007,19.09661093992842,116.29013928808052,,10.229551637068317,171.58385045519398,,
2022,sc01,09-18 15:00:00+01:00,0.9928511142953123,68.4,120.96504359871865,29.6738022825,266.0,,9.908904759539164,175.74906517124276,,
2022,sc01,09-18 16:00:00+01:00,38.13625202710269,,265.79475307000007,29.6738022825,117.12917602749181,,,156.0316965447009,,
2022,sc01,09-18 17:00:00+01:00,3.6402594669045496,,105.87022347709535,29.6738022825,266.0,,,108.13374298352326,,
2022,sc01,09-18 18:00:00+01:00,4.068905572470083,,98.17012243074593,,266.0,,,77.62282031866985,,
2022,sc01,09-18 19:00:00+01:00,7.183027348926285,,101.61675515445845,,266.0,,,72.68696618658562,,
2022,sc01,09-18 20:00:00+01:00,,,111.52455676454196,26.662947368838154,266.0,,,91.631563336488,,
2022,sc01,09-18 21:00:00+01:00,,19.879900799415616,265.79475307000007,29.6738022825,123.28311761912056,,,126.26939920130941,,
2022,sc01,09-18 22:00:00+01:00,,66.76997728388571,138.9716879816014,29.6738022825,266.0,,,158.1640894245178,,
2022,sc01,09-18 23:00:00+01:00,36.661337500126564,68.4,265.79475307000007,29.6738022825,155.4377680603673,,,176.0016766287171,,
2022,sc01,09-19 00:00:00+01:00,65.64358041246118,68.4,162.96229936113338,29.6738022825,266.0,,,180.62562980606302,,
2022,sc01,09-19 01:00:00+01:00,78.32694264823772,68.4,166.00888605619346,29.6738022825,266.0,,,183.58585228569285,,
2022,sc01,09-19 02:00:00+01:00,177.725446815,,167.53217957087378,5.0169796841110985,266.0,,,185.06596346646288,,
2022,sc01,09-19 03:00:00+01:00,177.725446815,,265.79475307000007,11.374478741601576,169.26006620777468,,,186.54833373202422,,
2022,sc01,09-19 04:00:00+01:00,65.7701244720483,68.4,162.9570702135435,29.6738022825,266.0,,,180.64370256134916,,
2022,sc01,09-19 05:00:00+01:00,8.139045518568032,68.4,147.5032693465131,29.6738022825,266.0,,,160.3037545313792,,
2022,sc01,09-19 06:00:00+01:00,19.680116119804943,,265.79475307000007,29.6738022825,123.29249243783488,,,128.13503456802783,,
2022,sc01,09-19 07:00:00+01:00,,,106.60050552977276,16.269370128034332,266.0,,,88.81915508960189,,
2022,sc01,09-19 08:00:00+01:00,5.365087052816353,,265.79475307000007,,98.31994885194342,,,76.37908545333269,,
2022,sc01,09-19 09:00:00+01:00,,,265.79475307000007,17.724568871813194,106.74331771312711,,,130.51714769240914,,
2022,sc01,09-19 10:00:00+01:00,,19.013063964632025,265.79475307000007,29.6738022825,114.36761085610861,,,156.90897436041655,,
2022,sc01,09-19 11:00:00+01:00,28.313898863054217,,110.18278495197225,29.6738022825,266.0,,,157.686844524009,,
2022,sc01,09-19 12:00:00+01:00,,68.4,265.79475307000007,1.8159999637665756,104.48758617107798,,,147.4147231237069,,
2022,sc01,09-19 13:00:00+01:00,,48.37533311733779,265.79475307000007,29.6738022825,109.5306487592507,,12.373238853699883,161.90958757889095,,
2022,sc01,09-19 14:00:00+01:00,,60.77011905657815,265.79475307000007,29.6738022825,116.16718105519608,,13.005905481094722,174.85497408242372,,
2022,sc01,09-19 15:00:00+01:00,,66.41366041839555,121.08832697101174,29.6738022825,266.0,,5.011554714751634,175.74906517124276,,
2022,sc01,09-19 16:00:00+01:00,56.604669546915595,,116.12841718519934,29.6738022825,266.0,,,168.16404135412782,,
2022,sc01,09-19 17:00:00+01:00,,5.310872431309899,105.79649946616735,29.6738022825,266.0,,,124.84132070774317,,
2022,sc01,09-19 18:00:00+01:00,5.386000414952907,,265.79475307000007,,98.31855316891169,,,86.10479506751747,,
2022,sc01,09-19 19:00:00+01:00,,7.144450451538234,265.79475307000007,,101.82370805372368,,,72.17739015981603,,
2022,sc01,09-19 20:00:00+01:00,,26.551860197905633,111.52976948701404,,266.0,,,92.66892093209594,,
2022,sc01,09-19 21:00:00+01:00,,19.80282869242591,265.79475307000007,29.6738022825,123.2867341978911,,,126.98911629307314,,
2022,sc01,09-19 22:00:00+01:00,5.128401956903284,68.4,138.68239449879758,29.6738022825,266.0,,,154.72663147011957,,
2022,sc01,09-19 23:00:00+01:00,37.270099032517265,68.4,265.79475307000007,29.6738022825,155.41261417514912,,,176.08948201609073,,
2022,sc01,09-20 00:00:00+01:00,65.82706929886253,68.4,162.95471709712805,29.6738022825,266.0,,,180.65183530122792,,
2022,sc01,09-20 01:00:00+01:00,78.5642127594832,68.4,165.99908140448233,29.6738022825,266.0,,,183.61973870178585,,
2022,sc01,09-20 02:00:00+01:00,85.864465577788,68.4,167.48276412622891,29.6738022825,266.0,,,185.23675100364284,,
2022,sc01,09-20 03:00:00+01:00,177.725446815,,265.79475307000007,13.46245572286782,169.1737852726213,,,186.84653419397168,,
2022,sc01,09-20 04:00:00+01:00,68.41489531357637,68.4,265.79475307000007,29.6738022825,163.05302795907406,,,181.02142314628136,,
2022,sc01,09-20 05:00:00+01:00,17.9199665846948,68.4,265.79475307000007,29.6738022825,147.2898452315363,,,155.32899982939523,,
2022,sc01,09-20 06:00:00+01:00,27.31426978042531,,265.79475307000007,29.6738022825,122.96634138696983,,,125.59789979733443,,
2022,sc01,09-20 07:00:00+01:00,15.552039791774108,,265.79475307000007,,106.83941290798037,,,95.51775103577279,,
2022,sc01,09-20 08:00:00+01:00,,,265.79475307000007,,98.55546170682469,,,93.73424642373749,,
2022,sc01,09-20 09:00:00+01:00,,,106.58703841891021,16.711183483435974,266.0,,,151.42233115461934,,
2022,sc01,09-20 10:00:00+01:00,52.61652417566612,,265.79475307000007,29.6738022825,112.93215634876711,,3.4177293476266786,165.8119570514608,,
2022,sc01,09-20 11:00:00+01:00,15.208218892112878,68.4,265.79475307000007,,109.30477139751687,,9.284621493767885,170.43382809390906,,
2022,sc01,09-20 12:00:00+01:00,,68.4,103.78661520946436,14.099700139247393,266.0,,13.353184433095604,173.5402230961503,,
2022,sc01,09-20 13:00:00+01:00,18.122805582085817,68.4,265.79475307000007,29.6738022825,107.95760484480574,,16.814467921356268,189.12740801854738,,
2022,sc01,09-20 14:00:00+01:00,51.499211429692885,68.4,265.79475307000007,29.6738022825,113.72441012686305,,20.70410682331913,195.65929450664032,,
2022,sc01,09-20 15:00:00+01:00,63.050457707948745,68.4,265.79475307000007,29.6738022825,118.60597867471526,,20.201347086376014,195.5090127727499,,
2022,sc01,09-20 16:00:00+01:00,34.81800591814649,68.4,114.20826583181709,29.6738022825,266.0,,7.153747676229762,191.98605282499804,,
2022,sc01,09-20 17:00:00+01:00,,62.2047783398199,265.79475307000007,29.6738022825,103.60404859305969,,,160.20996088342147,,
2022,sc01,09-20 18:00:00+01:00,28.6430470803056,,95.86265811308856,29.6738022825,266.0,,,110.97952356722442,,
2022,sc01,09-20 19:00:00+01:00,,36.292699744000956,265.79475307000007,29.6738022825,99.32612581378561,,,91.5793765684412,,
2022,sc01,09-20 20:00:00+01:00,,68.4,265.79475307000007,10.263875293915717,109.5306487592507,,,121.72066487645876,,
2022,sc01,09-20 21:00:00+01:00,,67.46568886804899,121.07204129902352,29.6738022825,266.0,,,157.9384562534363,,
2022,sc01,09-20 22:00:00+01:00,42.95379798580654,68.4,265.79475307000007,29.6738022825,137.3160700460202,,,168.01444619715232,,
2022,sc01,09-20 23:00:00+01:00,80.08440327634611,68.4,153.44315059807457,29.6738022825,266.0,,,191.6307688683553,,
2022,sc01,09-21 00:00:00+01:00,112.37057442402151,68.4,265.79475307000007,29.6738022825,161.24314341492996,,,197.0981228523182,,1.9856182067742034
2022,sc01,09-21 01:00:00+01:00,114.2850726145397,68.4,265.79475307000007,29.6738022825,164.7350385860013,,,200.0,,14.077861969240088
2022,sc01,09-21 02:00:00+01:00,177.725446815,5.899702102531615,265.79475307000007,29.6738022825,166.48098635315333,,,200.0,,16.608221162810867
2022,sc01,09-21 03:00:00+01:00,116.16522512039235,68.4,168.02168700868887,29.6738022825,266.0,,,200.0,,21.97357613507464
2022,sc01,09-21 04:00:00+01:00,177.725446815,3.0451276090215225,265.79475307000007,29.6738022825,161.24314341492996,,,197.0981228523182,,1.0801316167741992
2022,sc01,09-21 05:00:00+01:00,62.34942914893334,68.4,265.79475307000007,29.6738022825,145.45068313041327,,,174.70420622574613,,
2022,sc01,09-21 06:00:00+01:00,,68.4,121.2306785694742,24.82199169032717,266.0,,,150.52107833872634,,
2022,sc01,09-21 07:00:00+01:00,,42.521273784676076,265.79475307000007,29.6738022825,104.42838737497581,,,95.59079816861227,,
2022,sc01,09-21 08:00:00+01:00,27.15616274273619,,95.92723299717117,29.6738022825,266.0,,,86.48955607499973,,
2022,sc01,09-21 09:00:00+01:00,42.40025372782657,,265.79475307000007,29.6738022825,104.42838737497581,,,136.4039996877102,,
2022,sc01,09-21 10:00:00+01:00,,58.07612873484106,265.79475307000007,29.6738022825,112.70697666172971,,3.4032626677142837,169.22080419614903,,
2022,sc01,09-21 11:00:00+01:00,25.08624932577805,68.4,265.79475307000007,,108.89665786627705,,12.071483523767885,172.99177734057537,,
2022,sc01,09-21 12:00:00+01:00,,68.4,103.62730742785958,17.944922567231384,266.0,,16.31604349309561,174.1992496923947,,
2022,sc01,09-21 13:00:00+01:00,4.713370272845907,68.4,108.30577885754805,29.6738022825,266.0,,20.340434793767884,182.33128719312077,,
2022,sc01,09-21 14:00:00+01:00,19.40718463593358,68.4,265.79475307000007,29.6738022825,115.04674040995369,,20.9,185.88397438617133,,
2022,sc01,09-21 15:00:00+01:00,19.88005940855689,68.4,265.79475307000007,29.6738022825,120.38774837270064,,19.486504891291762,186.58670612488697,,
2022,sc01,09-21 16:00:00+01:00,,58.30464015126158,116.06377720568733,29.6738022825,266.0,,11.008370610619579,171.68684727067426,,
2022,sc01,09-21 17:00:00+01:00,8.250760936670071,,105.67285489903155,29.6738022825,266.0,,,151.74811594870175,,
2022,sc01,09-21 18:00:00+01:00,,,265.79475307000007,14.705021618726118,97.92167980415978,,,99.28632322951819,,
2022,sc01,09-21 19:00:00+01:00,5.707816086961887,,265.79475307000007,,101.8910141694673,,,90.88980984502109,,
2022,sc01,09-21 20:00:00+01:00,4.662305544194028,,265.79475307000007,29.6738022825,111.40631275188161,,,98.35437941556512,,
2022,sc01,09-21 21:00:00+01:00,,58.984252813824575,121.403181830431,29.6738022825,266.0,,,104.59662077833477,,
2022,sc01,09-21 22:00:00+01:00,15.730286296304492,68.4,265.79475307000007,29.6738022825,138.4434636239727,,,169.82407898034262,,
2022,sc01,09-21 23:00:00+01:00,75.29606192335899,68.4,265.79475307000007,29.6738022825,153.83885747901948,,,176.04351958245172,,
2022,sc01,09-22 00:00:00+01:00,177.725446815,,161.83123216675628,13.527401101062965,266.0,,,198.25099469043218,,
2022,sc01,09-22 01:00:00+01:00,104.85044701457932,68.4,164.91952127735348,29.6738022825,266.0,,,200.0,,
2022,sc01,09-22 02:00:00+01:00,106.68858290079237,68.4,166.6283716082997,29.6738022825,266.0,,,200.0,,
2022,sc01,09-22 03:00:00+01:00,107.58204742146326,68.4,168.37624464949403,29.6738022825,266.0,,,200.0,,
2022,sc01,09-22 04:00:00+01:00,177.725446815,,265.79475307000007,10.78279497666491,162.14318068827842,,,184.19514031565038,,
2022,sc01,09-22 05:00:00+01:00,26.120751670803187,68.4,146.74198584467985,29.6738022825,266.0,,,169.06526579381102,,
2022,sc01,09-22 06:00:00+01:00,,68.4,121.2306785694742,24.392836117694703,266.0,,,112.07075813814554,,
2022,sc01,09-22 07:00:00+01:00,21.365062785688643,,265.79475307000007,29.6738022825,105.32183212175889,,,80.52394085512378,,
2022,sc01,09-22 08:00:00+01:00,27.01160666434335,,97.19542146537601,,266.0,,,82.43752792528036,,
2022,sc01,09-22 09:00:00+01:00,21.950805601290146,,105.08947452474676,29.6738022825,266.0,,,124.69847606954318,,
2022,sc01,09-22 10:00:00+01:00,,52.626539067866396,112.72690941876715,29.6738022825,266.0,,2.209416299040725,168.04695466080634,,
2022,sc01,09-22 11:00:00+01:00,14.773821772174678,68.4,265.79475307000007,,109.32239205996444,,12.638746673767882,166.732604481323,,
2022,sc01,09-22 12:00:00+01:00,44.637686150307026,,104.12433742158669,29.6738022825,266.0,,17.44620622309561,165.47566569786784,,
2022,sc01,09-22 13:00:00+01:00,,66.08751003488263,108.59474441254979,29.6738022825,266.0,,20.9,170.92156522976393,,
2022,sc01,09-22 14:00:00+01:00,19.68910538557217,68.4,265.79475307000007,29.6738022825,115.03347080337149,,20.9,175.37685849760365,,
2022,sc01,09-22 15:00:00+01:00,22.992797017387325,68.4,265.79475307000007,29.6738022825,120.2590913429974,,19.417513937459372,175.74906517124276,,
2022,sc01,09-22 16:00:00+01:00,,68.4,265.79475307000007,26.782031747138785,115.97123507549531,,9.77573747631009,170.34255913454004,,
2022,sc01,09-22 17:00:00+01:00,,26.22364189349899,265.79475307000007,29.6738022825,105.1100086202597,,,145.0882002256049,,
2022,sc01,09-22 18:00:00+01:00,,,98.08854723653351,6.18741988818294,266.0,,,118.11336815093004,,
2022,sc01,09-22 19:00:00+01:00,24.931945517220306,,100.8643753732987,,266.0,,,81.22182807857487,,
2022,sc01,09-22 20:00:00+01:00,,36.53140803831705,265.79475307000007,29.6738022825,110.04288373405518,,,83.68437705043694,,
2022,sc01,09-22 21:00:00+01:00,,68.4,265.79475307000007,24.378917316833547,121.43592549947415,,,110.81074372642874,,
2022,sc01,09-22 22:00:00+01:00,15.60164086780927,68.4,265.79475307000007,29.6738022825,138.4434636239727,,,158.17852725472827,,
2022,sc01,09-22 23:00:00+01:00,50.982923250602305,68.4,154.64075653135362,29.6738022825,266.0,,,178.06736625875612,,
2022,sc01,09-23 00:00:00+01:00,79.44849041217549,68.4,162.3918706250077,29.6738022825,266.0,,,182.61056989718014,,
2022,sc01,09-23 01:00:00+01:00,92.29525753297582,68.4,265.79475307000007,29.6738022825,165.63694770912724,,,185.59212567333643,,
2022,sc01,09-23 02:00:00+01:00,177.725446815,,166.91505212830947,19.951897796029414,266.0,,,187.2105381375187,,
2022,sc01,09-23 03:00:00+01:00,177.725446815,,168.51784144683347,24.394689144191716,266.0,,,190.62948741308838,,
2022,sc01,09-23 04:00:00+01:00,177.725446815,1.1336108952400559,265.79475307000007,,162.5418827348422,,,182.80337966549504,,
2022,sc01,09-23 05:00:00+01:00,25.985084827197774,68.4,146.74198584467985,29.6738022825,266.0,,,156.78595384351934,,
2022,sc01,09-23 06:00:00+01:00,,68.4,265.79475307000007,2.442459082146211,122.37330616547749,,,118.55130607666065,,
2022,sc01,09-23 07:00:00+01:00,22.78289439488837,,265.79475307000007,,106.5309996205302,,,94.20292487087997,,
2022,sc01,09-23 08:00:00+01:00,,2.6342588864437104,98.2388110906662,,266.0,,,93.10845829185021,,
2022,sc01,09-23 09:00:00+01:00,27.30054293318726,,106.13413728849369,,266.0,,,132.6737298595349,,
2022,sc01,09-23 10:00:00+01:00,,46.43778779903544,112.98638374000433,29.6738022825,266.0,,,155.98239972294323,,
2022,sc01,09-23 11:00:00+01:00,,48.45167315714459,109.32540182925074,29.6738022825,266.0,,7.553848639897777,166.6604845252329,,
2022,sc01,09-23 12:00:00+01:00,,46.652831691838465,104.0409941862744,29.6738022825,266.0,,17.305117693095603,172.66581974748217,,
2022,sc01,09-23 13:00:00+01:00,29.236288475084915,68.4,108.51773965370812,,266.0,,20.9,180.66679728514762,,
2022,sc01,09-23 14:00:00+01:00,15.647416661506263,68.4,114.99879822688538,29.6738022825,266.0,,19.50761386109472,185.5454440531137,,
2022,sc01,09-23 15:00:00+01:00,30.081356591969254,68.4,265.79475307000007,29.6738022825,119.96568605042069,,20.214909111050908,192.66964450212382,,
2022,sc01,09-23 16:00:00+01:00,9.044780033544948,68.4,265.79475307000007,29.6738022825,115.47746702974959,,14.951576750619578,175.28440415684364,,
2022,sc01,09-23 17:00:00+01:00,,68.4,265.79475307000007,0.6513169819761453,104.54628634966461,,,150.27598406444403,,
2022,sc01,09-23 18:00:00+01:00,,13.63810314267714,97.76985251776851,,266.0,,,124.92816408577484,,
2022,sc01,09-23 19:00:00+01:00,,,265.79475307000007,24.262962460411334,101.09835624899796,,,85.06838374022844,,
2022,sc01,09-23 20:00:00+01:00,22.160565113213625,,265.79475307000007,29.6738022825,110.65730204322682,,,89.45444571003858,,
2022,sc01,09-23 21:00:00+01:00,,68.4,265.79475307000007,22.002124507279895,121.53430257512366,,,104.84221074284869,,
2022,sc01,09-23 22:00:00+01:00,15.618086825346378,68.4,138.23821669397273,29.6738022825,266.0,,,159.66731524141736,,
2022,sc01,09-23 23:00:00+01:00,55.20346067346943,68.4,154.46636490467344,29.6738022825,266.0,,,178.6761201034426,,
2022,sc01,09-24 00:00:00+01:00,177.725446815,,265.79475307000007,5.862495580768734,162.34648631726182,,,183.48545553521657,,
2022,sc01,09-24 01:00:00+01:00,95.72503255361185,68.4,165.28998327136267,29.6738022825,266.0,,,186.08682303555128,,
2022,sc01,09-24 02:00:00+01:00,177.725446815,,166.9075318946908,20.13389866396385,266.0,,,187.2367892323416,,
2022,sc01,09-24 03:00:00+01:00,177.725446815,24.55977263505925,265.79475307000007,,168.71566421524082,,,189.36562936630224,,
2022,sc01,09-24 04:00:00+01:00,80.13256264781607,68.4,265.79475307000007,29.6738022825,162.5688518490116,,,182.7092378064452,,
2022,sc01,09-24 05:00:00+01:00,26.028007609803645,68.4,265.79475307000007,29.6738022825,146.9472327746798,,,160.67158488414765,,
2022,sc01,09-24 06:00:00+01:00,,68.4,121.68929658247556,13.627229977112576,266.0,,,112.86252776793425,,
2022,sc01,09-24 07:00:00+01:00,,28.106783963855708,106.09786429493722,,266.0,,,91.49509761340556,,
2022,sc01,09-24 08:00:00+01:00,,3.415610032532032,265.79475307000007,,98.4106762260513,,,95.61801540130689,,
2022,sc01,09-24 09:00:00+01:00,,22.01698991670082,106.36078818693403,,266.0,,,149.52839445971537,,
2022,sc01,09-24 10:00:00+01:00,,68.4,265.79475307000007,13.753332453625047,112.93215634876711,,,159.442762118504,,
2022,sc01,09-24 11:00:00+01:00,,68.4,109.32540182925074,9.666549119952645,266.0,,10.847756176925524,169.4352671693174,,
2022,sc01,09-24 12:00:00+01:00,42.12289490549986,,104.22314044497585,29.6738022825,266.0,,14.282853212665943,169.44910026476686,,
2022,sc01,09-24 13:00:00+01:00,19.7457850570964,68.4,108.90812912442368,,266.0,,20.9,180.32193989194803,,
2022,sc01,09-24 14:00:00+01:00,13.20241614258888,68.4,265.79475307000007,29.6738022825,115.299877733722,,20.9,184.93591228817664,,
2022,sc01,09-24 15:00:00+01:00,20.592357435442633,68.4,265.79475307000007,29.6738022825,120.35583435604397,,20.9,186.39137991933524,,
2022,sc01,09-24 16:00:00+01:00,61.3149907414275,,265.79475307000007,29.6738022825,116.1440581682181,,14.996666900619575,171.4678928150049,,
2022,sc01,09-24 17:00:00+01:00,,18.37394575645121,265.79475307000007,29.6738022825,105.43982936924584,,,145.30502591093918,,
2022,sc01,09-24 18:00:00+01:00,,,265.79475307000007,1.829686683247008,98.471239959943,,,103.57075900260766,,
2022,sc01,09-24 19:00:00+01:00,,,101.40140273424852,12.199875272817673,266.0,,,70.57759756906684,,
2022,sc01,09-24 20:00:00+01:00,,26.28361482004553,265.79475307000007,,111.74760372747895,,,95.17385807177378,,
2022,sc01,09-24 21:00:00+01:00,19.62500310483417,,123.08983166471724,29.6738022825,266.0,,,128.64969259934367,,
2022,sc01,09-24 22:00:00+01:00,,68.4,138.90437224503552,29.616398245797043,266.0,,,157.36422690472676,,
2022,sc01,09-24 23:00:00+01:00,37.47720347169603,68.4,155.19880973779343,29.6738022825,266.0,,,176.11935395204813,,
2022,sc01,09-25 00:00:00+01:00,67.34559801198664,68.4,265.79475307000007,29.6738022825,163.09721425612906,,,180.86870836438757,,
2022,sc01,09-25 01:00:00+01:00,82.21817247573836,68.4,265.79475307000007,29.6738022825,166.0533366980036,,,184.14158951005666,,
2022,sc01,09-25 02:00:00+01:00,91.59236607566879,68.4,265.79475307000007,29.6738022825,167.4513190015964,,,186.05503734324392,,
2022,sc01,09-25 03:00:00+01:00,97.81521206326538,68.4,168.77427550989609,29.6738022825,266.0,,,187.51793705202974,,
2022,sc01,09-25 04:00:00+01:00,71.89231633772808,68.4,265.79475307000007,29.6738022825,162.90933691389355,,,181.52069684119974,,
2022,sc01,09-25 05:00:00+01:00,25.890510604208632,68.4,265.79475307000007,29.6738022825,146.9472327746798,,,148.20084472291057,,
2022,sc01,09-25 06:00:00+01:00,,27.160843567458876,122.76766184591776,29.6738022825,266.0,,,125.6759351652923,,
2022,sc01,09-25 07:00:00+01:00,,,265.79475307000007,15.786270105692553,106.82842174121699,,,93.3304543999396,,
2022,sc01,09-25 08:00:00+01:00,,,98.34764392853032,,266.0,,,86.93557603535565,,
2022,sc01,09-25 09:00:00+01:00,17.338101900291225,,265.79475307000007,,106.76126300479335,,,140.1926871018437,,
2022,sc01,09-25 10:00:00+01:00,,68.4,265.79475307000007,13.87933923918554,112.93215634876711,,1.4474898739171536,164.70462727969237,,
2022,sc01,09-25 11:00:00+01:00,50.4063042019989,,109.24467676652868,29.6738022825,266.0,,10.701324843767884,167.18522488783307,,
2022,sc01,09-25 12:00:00+01:00,,68.4,265.79475307000007,3.4559959098349053,104.42838737497581,,7.1748161218570266,162.2449805641093,,
2022,sc01,09-25 13:00:00+01:00,17.597317994565543,68.4,265.79475307000007,,109.20529928538531,,12.861288363767882,170.4159020641241,,
2022,sc01,09-25 14:00:00+01:00,10.361456878229951,68.4,265.79475307000007,29.6738022825,115.42173580487858,,17.471284611094724,177.81543909038504,,
2022,sc01,09-25 15:00:00+01:00,7.191395081894286,68.4,265.79475307000007,29.6738022825,120.91304166096926,,5.170305787578652,175.74906517124273,,
2022,sc01,09-25 16:00:00+01:00,,48.84251570979051,265.79475307000007,29.6738022825,116.66808228546418,,,157.2006059395092,,
2022,sc01,09-25 17:00:00+01:00,,,265.79475307000007,18.03849608597942,106.73473707117095,,,132.0757728132186,,
2022,sc01,09-25 18:00:00+01:00,,,97.87055185276166,11.234783466157056,266.0,,,83.37604652092313,,
2022,sc01,09-25 19:00:00+01:00,,0.9340694637254843,265.79475307000007,29.6738022825,100.82641261565054,,,72.23127768775778,,
2022,sc01,09-25 20:00:00+01:00,,17.28874471942294,265.79475307000007,29.6738022825,110.86072550421838,,,80.97142693578594,,
2022,sc01,09-25 21:00:00+01:00,19.652990182749658,,123.08851838192544,29.6738022825,266.0,,,128.38834281780655,,
2022,sc01,09-25 22:00:00+01:00,4.077432399248016,68.4,265.79475307000007,29.6738022825,138.93262804304047,,,155.2611737400387,,
2022,sc01,09-25 23:00:00+01:00,37.35796152186588,68.4,155.2037367874831,29.6738022825,266.0,,,176.10215495861814,,
2022,sc01,09-26 00:00:00+01:00,65.79859688497503,68.4,162.95589365535562,29.6738022825,266.0,,,180.64776893121993,,
2022,sc01,09-26 01:00:00+01:00,177.725446815,0.40578812818986565,265.79475307000007,,166.1426243930013,,,183.83299721388826,,
2022,sc01,09-26 02:00:00+01:00,88.34789274478366,68.4,167.38014210487705,29.6738022825,266.0,,,185.59142882579093,,
2022,sc01,09-26 03:00:00+01:00,94.84142666681075,68.4,265.79475307000007,29.6738022825,169.10240740809905,,,187.0932273033535,,
2022,sc01,09-26 04:00:00+01:00,71.62872886968235,68.4,265.79475307000007,29.6738022825,162.9202282868917,,,181.4826780136176,,
2022,sc01,09-26 05:00:00+01:00,25.924782983213905,68.4,265.79475307000007,29.6738022825,146.9472327746798,,,151.32706458785344,,
2022,sc01,09-26 06:00:00+01:00,,68.4,121.56114445810057,16.541449610010833,266.0,,,104.07326946917095,,
2022,sc01,09-26 07:00:00+01:00,,,265.79475307000007,15.364311084347772,106.84822200486931,,,97.2708049566541,,
2022,sc01,09-26 08:00:00+01:00,,,265.79475307000007,,98.55212520058448,,,77.07401342923828,,
2022,sc01,09-26 09:00:00+01:00,16.367942559297465,,106.59727935555475,,266.0,,,104.53001732823249,,
2022,sc01,09-26 10:00:00+01:00,,14.10664254478361,114.37356280651056,29.6738022825,266.0,,,157.94077457033538,,
2022,sc01,09-26 11:00:00+01:00,43.05627605709797,,265.79475307000007,29.6738022825,109.74880016006641,,,147.0977441163369,,
2022,sc01,09-26 12:00:00+01:00,,21.93527005442971,265.79475307000007,29.6738022825,105.28643546543229,,,154.3561772115145,,
2022,sc01,09-26 13:00:00+01:00,25.746053665260533,,265.79475307000007,29.6738022825,110.49846756049728,,,163.39701787860736,,
2022,sc01,09-26 14:00:00+01:00,24.18730033335592,68.4,265.79475307000007,,116.07812316102468,,13.35826284351442,171.58385045519398,,
2022,sc01,09-26 15:00:00+01:00,8.11564740313636,68.4,120.66838598760857,29.6738022825,266.0,,12.67052930048107,175.74906517124276,,
2022,sc01,09-26 16:00:00+01:00,56.721950561647056,,265.79475307000007,29.6738022825,116.3336641151993,,8.12335897886689,158.95152076523027,,
2022,sc01,09-26 17:00:00+01:00,,,106.22251191499316,25.16172423574615,266.0,,,141.61264471947632,,
2022,sc01,09-26 18:00:00+01:00,,,98.35036260282101,,266.0,,,104.35151574093993,,
2022,sc01,09-26 19:00:00+01:00,,9.498916791813631,265.79475307000007,,101.72998456011007,,,88.50101284124148,,
2022,sc01,09-26 20:00:00+01:00,,12.816908750546592,265.79475307000007,29.6738022825,111.05725602985181,,,94.20679961511993,,
2022,sc01,09-26 21:00:00+01:00,62.186003859460435,,121.26710147157272,29.6738022825,266.0,,,105.0474732047009,,
2022,sc01,09-26 22:00:00+01:00,15.571781540840712,68.4,138.23821669397273,29.6738022825,266.0,,,155.4754795798682,,
2022,sc01,09-26 23:00:00+01:00,52.115721765888686,68.4,154.59394955963685,29.6738022825,266.0,,,178.23075669517291,,
2022,sc01,09-27 00:00:00+01:00,83.63137249390077,68.4,265.79475307000007,29.6738022825,162.42428183828324,,,183.21389248243295,,
2022,sc01,09-27 01:00:00+01:00,98.14326571090399,68.4,265.79475307000007,29.6738022825,165.3960469448006,,,188.0107981419063,,
