Period,Scenario,LoadLevel,P_Coal_Hardcoal,P_Oil,RES_Hydro_Large,RES_Hydro_Small,RES_PV_Utility_Opt,RES_Wind_Onshore_Opt
2022,sc01,01-06 19:00:00+01:00,0.040778355659,0.5200480582008832,0.0,0.006040650030000001,0.008909901364,0.08242891347
2022,sc01,01-06 20:00:00+01:00,0.040778355659,0.4713908892313595,0.0,0.006040650030000001,0.0,0.09950803683
2022,sc01,01-06 21:00:00+01:00,0.040778355659,0.40957276781606916,0.0,0.006040650030000001,0.0,0.1103080223
2022,sc01,01-06 22:00:00+01:00,0.040778355659,0.3342736101786786,0.0,0.006040650030000001,0.0,0.1170382571
2022,sc01,01-06 23:00:00+01:00,0.040778355659,0.2796477270214551,0.0,0.006040650030000001,0.0,0.11905337640000001
2022,sc01,01-07 00:00:00+01:00,0.040778355659,0.24767138961649368,0.0,0.005858376706,0.0,0.1209697153
2022,sc01,01-07 01:00:00+01:00,0.040778355659,0.23380965422517633,0.0,0.005858376706,0.0,0.121187032
2022,sc01,01-07 02:00:00+01:00,0.040778355659,0.2288275867897666,0.0,0.005858376706,0.0,0.1193497174
2022,sc01,01-07 03:00:00+01:00,0.040778355659,0.2237335682543569,0.0,0.005858376706,0.0,0.1176243539
2022,sc01,01-07 04:00:00+01:00,0.040778355659,0.2516654087164937,0.0,0.005858376706,0.0,0.1169756962
2022,sc01,01-07 05:00:00+01:00,0.040778355659,0.3219000164646073,0.0,0.005858376706,0.0,0.11526350340000001
2022,sc01,01-07 06:00:00+01:00,0.040778355659,0.4078245163699631,0.0,0.005858376706,0.0,0.11225728800000001
2022,sc01,01-07 07:00:00+01:00,0.040778355659,0.4787322456969331,0.0,0.005858376706,0.0,0.1068540026
2022,sc01,01-07 08:00:00+01:00,0.040778355659,0.5202530489244875,0.0,0.005858376706,0.0,0.09523743282
2022,sc01,01-07 09:00:00+01:00,0.040778355659,0.4802520317381996,0.0,0.005858376706,0.029251348104999998,0.07461538740000001
2022,sc01,01-07 10:00:00+01:00,0.040778355659,0.40795483866007715,0.0,0.005858376706,0.07498151652900001,0.06715088525
2022,sc01,01-07 11:00:00+01:00,0.040778355659,0.38120560848770174,0.0,0.005858376706,0.11231401449700001,0.06821112772
2022,sc01,01-07 12:00:00+01:00,0.040778355659,0.3729310375897196,0.0,0.005858376706,0.138396279121,0.06980478411
