Region,Sector,Technology,Type,PathwayScenario,Year,Value
Dakar,Transportation,PSNG_Air_Conv,NewCapacity,BAU_BAU,2050,0.23104130954941948
Dakar,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2035,5.2879352320259665
Dakar,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2040,3.350872158203269
Dakar,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2045,4.910264555943595
Dakar,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2050,8.093813687014517
Dakar,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2025,0.5159770978027881
Dakar,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2030,1.8442144845618476
Dakar,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2035,2.046421110990335
Dakar,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2040,3.656274204192309
Dakar,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2045,5.249435927196519
Dakar,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2050,8.72321933324571
Dakar,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2025,3.7387348959527174
Dakar,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2030,8.899379280557678
Dakar,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2035,10.392779367243651
Dakar,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2040,10.372495031798962
Dakar,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2045,7.9716572819909
Dakar,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2050,7.523029641878093
Dakar,Transportation,PSNG_Road_PHEV,NewCapacity,BAU_BAU,2050,4.074507357119378
Diourbel,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2030,0.008654936488671723
Diourbel,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2035,0.00791386757530414
Diourbel,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2040,0.011625226227101756
Diourbel,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2045,0.015499537942807468
Diourbel,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2050,0.021915325593149928
Diourbel,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2030,0.11498701334949576
Diourbel,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2035,0.10514138350046931
Diourbel,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2040,0.1544494341600662
Diourbel,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2045,0.20592243266872767
Diourbel,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2050,0.29116075430899246
Diourbel,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2025,0.04307939531378356
Diourbel,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2030,0.03604421578876971
Diourbel,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2035,0.044174017652626865
Diourbel,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2040,0.049894271604296644
Diourbel,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2045,0.04013552101772688
Diourbel,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2050,0.049108153930936385
Diourbel,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2025,0.2649399470521907
Diourbel,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2030,0.5813400161849182
Diourbel,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2035,0.6893502409475926
Diourbel,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2040,0.7653479005912045
Diourbel,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2045,0.5332290649497997
Diourbel,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2050,0.9173768492774883
Diourbel,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2025,0.06728683716817241
Diourbel,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2030,0.8120514807490877
Diourbel,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2035,0.9596352164268255
Diourbel,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2040,1.315270834519969
Diourbel,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2045,1.950172737884683
Diourbel,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2050,3.105940765854392
Diourbel,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2030,0.4396691589586296
Diourbel,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2035,0.47981760821341274
Diourbel,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2040,0.7327364736615125
Diourbel,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2045,1.0963090474157646
Diourbel,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2050,2.052889490529725
Diourbel,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2025,1.0826849450145826
Diourbel,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2030,2.6725494675257973
Diourbel,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2035,3.1203192307158605
Diourbel,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2040,3.3381900273511915
Diourbel,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2045,2.6483653669042333
Diourbel,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2050,2.547929015809376
Diourbel,Transportation,PSNG_Road_PHEV,NewCapacity,BAU_BAU,2050,1.4304542186805835
Thies,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2030,0.007602532540212786
Thies,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2035,0.006953069961400637
Thies,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2040,0.010209933775738029
Thies,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2045,0.013616542375841442
Thies,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2050,0.0192509031304733
Thies,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2030,0.04308101772787245
Thies,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2035,0.03940072978127027
Thies,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2040,0.057856291395848795
Thies,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2045,0.07716040679643488
Thies,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2050,0.10908845107268214
Thies,Transportation,PSNG_Rail_Electric,NewCapacity,BAU_BAU,2030,0.6703836422752839
Thies,Transportation,PSNG_Rail_Electric,NewCapacity,BAU_BAU,2035,0.20579959167541795
Thies,Transportation,PSNG_Rail_Electric,NewCapacity,BAU_BAU,2040,0.26890388636042184
Thies,Transportation,PSNG_Rail_Electric,NewCapacity,BAU_BAU,2045,0.3515648273261833
Thies,Transportation,PSNG_Rail_Electric,NewCapacity,BAU_BAU,2050,0.4593537847340823
Thies,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2025,0.04099884107294233
Thies,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2030,0.030601780318894295
Thies,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2035,0.03776633494356357
Thies,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2040,0.042764195082615836
Thies,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2045,0.03526370318286695
Thies,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2050,0.043137072533781795
Thies,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2025,0.08530449715362659
Thies,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2030,0.2224175114491942
Thies,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2035,0.2630166543223203
Thies,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2040,0.2913378617769497
Thies,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2045,0.19982765136957936
Thies,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2050,0.3297479081783905
Thies,Transportation,PSNG_Air_Conv,NewCapacity,BAU_BAU,2030,0.13407672845505678
Thies,Transportation,PSNG_Air_Conv,NewCapacity,BAU_BAU,2035,0.04115991833508359
Thies,Transportation,PSNG_Air_Conv,NewCapacity,BAU_BAU,2040,0.05378077727208433
Thies,Transportation,PSNG_Air_Conv,NewCapacity,BAU_BAU,2045,0.07031296546523669
Thies,Transportation,PSNG_Air_Conv,NewCapacity,BAU_BAU,2050,0.22594748540187315
Thies,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2025,0.15387214774273097
Thies,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2030,0.9187416798977257
Thies,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2035,1.3806992274215062
Thies,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2040,1.898018002120309
Thies,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2045,2.8325982914768026
Thies,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2050,4.552105045569264
Thies,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2030,0.6703836422752839
Thies,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2035,0.731509532045839
Thies,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2040,1.1172984903633487
Thies,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2045,1.6714337886999877
Thies,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2050,3.1301776789535465
Thies,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2025,1.6413841596476466
Thies,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2030,3.5769062615730487
Thies,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2035,4.577785855849962
Thies,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2040,4.861038862911723
Thies,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2045,3.7467708332031044
Thies,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2050,3.3434955338429493
Thies,Transportation,PSNG_Road_PHEV,NewCapacity,BAU_BAU,2050,1.8573627984833174
LS,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2030,0.006500049583267005
LS,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2035,0.0059422811088910114
LS,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2040,0.008732402766262661
LS,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2045,0.01163817351861663
LS,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2050,0.01646103741091559
LS,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2030,0.08171310877824721
LS,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2035,0.0747013167240619
LS,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2040,0.109776359086856
LS,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2045,0.146325558481407
LS,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2050,0.20692036447814238
LS,Transportation,PSNG_Rail_Electric,NewCapacity,BAU_BAU,2030,0.6143447388350739
LS,Transportation,PSNG_Rail_Electric,NewCapacity,BAU_BAU,2035,0.18861896402263767
LS,Transportation,PSNG_Rail_Electric,NewCapacity,BAU_BAU,2040,0.24640754866073722
LS,Transportation,PSNG_Rail_Electric,NewCapacity,BAU_BAU,2045,0.3221775598493182
LS,Transportation,PSNG_Rail_Electric,NewCapacity,BAU_BAU,2050,0.42101340095782713
LS,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2025,0.030735315761575524
LS,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2030,0.02539090801337536
LS,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2035,0.031209173827554226
LS,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2040,0.03517262796286673
LS,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2045,0.02804993512425348
LS,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2050,0.03421682310025509
LS,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2025,0.17803647740439243
LS,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2030,0.38865190315991893
LS,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2035,0.4617956617716271
LS,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2040,0.5116227150882929
LS,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2045,0.35261066445752753
LS,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2050,0.6082092164952578
LS,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2025,0.010987989113998384
LS,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2030,0.026434524712358312
LS,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2035,0.03019202281221757
LS,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2040,0.0350160055212778
LS,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2045,0.028348649030621287
LS,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2050,0.03619847179369362
LS,Transportation,PSNG_Air_Conv,NewCapacity,BAU_BAU,2030,0.12286894776701478
LS,Transportation,PSNG_Air_Conv,NewCapacity,BAU_BAU,2035,0.03772379280452755
LS,Transportation,PSNG_Air_Conv,NewCapacity,BAU_BAU,2040,0.04928150973214743
LS,Transportation,PSNG_Air_Conv,NewCapacity,BAU_BAU,2045,0.06443551196986365
LS,Transportation,PSNG_Air_Conv,NewCapacity,BAU_BAU,2050,0.20707162795858025
LS,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2025,0.022929457825513713
LS,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2030,0.8812841701443355
LS,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2035,1.3047157629486081
LS,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2040,1.7786813648516455
LS,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2045,2.5958235387951785
LS,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2050,4.171938979388279
LS,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2030,0.6143447388350739
LS,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2035,0.6703971857372647
LS,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2040,1.0238748287682489
LS,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2045,1.5317199184891606
LS,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2050,2.8687195889123465
LS,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2025,1.5057010638753816
LS,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2030,3.276224715001229
LS,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2035,4.195522047148643
LS,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2040,4.454504193410891
LS,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2045,3.435095731758228
LS,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2050,2.7576964722359314
LS,Transportation,PSNG_Road_PHEV,NewCapacity,BAU_BAU,2050,2.0072663513068907
FKK,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2030,0.006296853990980214
FKK,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2035,0.005756744022892746
FKK,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2040,0.008461156435338523
FKK,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2045,0.011275297043010474
FKK,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2050,0.015943537686387742
FKK,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2030,0.1070432795571337
FKK,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2035,0.09788028537373201
FKK,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2040,0.1438167105620169
FKK,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2045,0.19171752918577062
FKK,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2050,0.27102180348967775
FKK,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2025,0.04371218653016255
FKK,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2030,0.0177973520444576
FKK,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2035,0.023183899115094476
FKK,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2040,0.0266686042689646
FKK,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2045,0.02515609954053264
FKK,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2050,0.030551568658913904
FKK,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2025,0.21049792084913954
FKK,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2030,0.4800946397665168
FKK,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2035,0.5716470646932564
FKK,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2040,0.6309256381323471
FKK,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2045,0.42761621273446315
FKK,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2050,0.7298929252295809
FKK,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2025,0.02824556748658967
FKK,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2030,0.06791468059545412
FKK,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2035,0.07760755480055266
FKK,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2040,0.089985789933185
FKK,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2045,0.0728627931670864
FKK,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2050,0.09299021269060224
FKK,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2030,0.9802547298367722
FKK,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2035,2.083675997225955
FKK,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2040,2.7053498393830466
FKK,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2045,3.410357228236096
FKK,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2050,5.388726560715247
FKK,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2030,0.7342544021856964
FKK,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2035,0.8012605510441612
FKK,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2040,1.2237061872442079
FKK,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2045,1.8305977568668677
FKK,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2050,3.428617682543324
FKK,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2025,1.8085585550882666
FKK,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2030,4.16895679193371
FKK,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2035,5.120444105723913
FKK,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2040,5.457367390098496
FKK,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2045,4.268195715513458
FKK,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2050,3.3426980934092256
FKK,Transportation,PSNG_Road_PHEV,NewCapacity,BAU_BAU,2050,2.806878619209581
ZS,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2030,0.05279594854897948
ZS,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2035,0.04827330974693768
ZS,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2040,0.07091254582318542
ZS,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2045,0.09457486306523626
ZS,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2050,0.1336974868455531
ZS,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2025,0.06255974241620343
ZS,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2030,0.16048551231132663
ZS,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2035,0.1943488788502234
ZS,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2040,0.20911100999897725
ZS,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2045,0.12612544612022603
ZS,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2050,0.21050099928650357
ZS,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2025,0.06902781026684418
ZS,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2030,0.10306326516694561
ZS,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2035,0.11886211856371356
ZS,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2040,0.139001316300253
ZS,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2045,0.11883862802294123
ZS,Transportation,FRT_Ship_Conv,NewCapacity,BAU_BAU,2050,0.15165163123161315
ZS,Transportation,PSNG_Air_Conv,NewCapacity,BAU_BAU,2025,0.0181080097407786
ZS,Transportation,PSNG_Air_Conv,NewCapacity,BAU_BAU,2035,0.04596459782080538
ZS,Transportation,PSNG_Air_Conv,NewCapacity,BAU_BAU,2040,0.06033406220009267
ZS,Transportation,PSNG_Air_Conv,NewCapacity,BAU_BAU,2045,0.056303039930767074
ZS,Transportation,PSNG_Air_Conv,NewCapacity,BAU_BAU,2050,0.04992636089119919
ZS,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2030,0.6480910917081093
ZS,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2035,0.7797581862384062
ZS,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2040,1.060284117287016
ZS,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2045,1.576909103558096
ZS,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2050,2.523327387337164
ZS,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2030,0.3642168950259613
ZS,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2035,0.3973027198788474
ZS,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2040,0.6069537524736344
ZS,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2045,0.9079504319448688
ZS,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2050,1.700770130031343
ZS,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2025,0.933968493750422
ZS,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2030,2.2393363244437574
ZS,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2035,2.5519403247779215
ZS,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2040,2.7344084008219127
ZS,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2045,2.230416947056314
ZS,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2050,2.0309777626867156
ZS,Transportation,PSNG_Road_PHEV,NewCapacity,BAU_BAU,2050,1.2911876676432148
MTKK,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2030,0.013635744375296356
MTKK,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2035,0.012468248199786177
MTKK,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2040,0.01831622986060006
MTKK,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2045,0.02442100340302656
MTKK,Transportation,FRT_Rail_Electric,NewCapacity,BAU_BAU,2050,0.034524666135324095
MTKK,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2030,0.12272169937766722
MTKK,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2035,0.11221423379807555
MTKK,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2040,0.16484606874540056
MTKK,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2045,0.2197890306266317
MTKK,Transportation,FRT_Road_BEV,NewCapacity,BAU_BAU,2050,0.31072199521852295
MTKK,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2025,0.09330223341843255
MTKK,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2030,0.04830681497287326
MTKK,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2035,0.061120634403677127
MTKK,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2040,0.07013739788135304
MTKK,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2045,0.0632400807714793
MTKK,Transportation,FRT_Rail_Conv,NewCapacity,BAU_BAU,2050,0.0773564064483174
MTKK,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2025,0.24644676898713924
MTKK,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2030,0.632519112015444
MTKK,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2035,0.747843486892679
MTKK,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2040,0.8289943581917611
MTKK,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2045,0.5691607269433137
MTKK,Transportation,FRT_Road_ICE,NewCapacity,BAU_BAU,2050,0.9426544270219954
MTKK,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2030,1.4821105519734457
MTKK,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2035,1.6171751720207874
MTKK,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2040,2.2177381503774876
MTKK,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2045,3.286308765121982
MTKK,Transportation,PSNG_Rail_Conv,NewCapacity,BAU_BAU,2050,5.235663260154993
MTKK,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2030,0.7410552759867225
MTKK,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2035,0.8085875860103929
MTKK,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2040,1.2354648817214042
MTKK,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2045,1.8474559852396268
MTKK,Transportation,PSNG_Road_BEV,NewCapacity,BAU_BAU,2050,3.4604581187169474
MTKK,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2025,1.8425996137082716
MTKK,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2030,4.423175871199969
MTKK,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2035,5.2897496006313345
MTKK,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2040,5.661504602902188
MTKK,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2045,4.479414477944276
MTKK,Transportation,PSNG_Road_ICE,NewCapacity,BAU_BAU,2050,4.214124188535825
MTKK,Transportation,PSNG_Road_PHEV,NewCapacity,BAU_BAU,2050,2.411106845051487
Dakar,Transportation,PSNG_Rail_Electric,ResidualCapacity,BAU_BAU,2022,11.9559353645558
Dakar,Transportation,FRT_Rail_Conv,ResidualCapacity,BAU_BAU,2022,0.167489595327113
Diourbel,Transportation,FRT_Rail_Conv,ResidualCapacity,BAU_BAU,2022,0.0597723370782375
