Region,Technology,Fuel,Type,Unit,Year,Value
Dakar,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2035,619.872578610812
Diourbel,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2035,619.872578610812
Thies,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2035,619.872578610812
LS,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2035,619.872578610812
FKK,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2035,619.872578610812
ZS,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2035,619.872578610812
MTKK,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2035,619.872578610812
Dakar,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2035,635.677340788036
Diourbel,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2035,635.677340788036
Thies,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2035,635.677340788036
LS,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2035,635.677340788036
FKK,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2035,635.677340788036
ZS,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2035,635.677340788036
MTKK,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2035,635.677340788036
Dakar,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2040,698.032423533882
Diourbel,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2040,698.032423533882
Thies,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2040,698.032423533882
LS,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2040,698.032423533882
FKK,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2040,698.032423533882
ZS,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2040,698.032423533882
MTKK,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2040,698.032423533882
Dakar,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2040,1500.0
Diourbel,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2040,1500.0
Thies,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2040,1500.0
LS,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2040,1500.0
FKK,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2040,1500.0
ZS,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2040,1500.0
MTKK,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2040,1500.0
Dakar,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2040,619.872578610812
Diourbel,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2040,619.872578610812
Thies,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2040,619.872578610812
LS,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2040,619.872578610812
FKK,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2040,619.872578610812
ZS,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2040,619.872578610812
MTKK,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2040,619.872578610812
Dakar,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2040,635.677340788036
Diourbel,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2040,635.677340788036
Thies,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2040,635.677340788036
LS,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2040,635.677340788036
FKK,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2040,635.677340788036
ZS,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2040,635.677340788036
MTKK,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2040,635.677340788036
Dakar,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2045,698.032423533882
Diourbel,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2045,698.032423533882
Thies,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2045,698.032423533882
LS,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2045,698.032423533882
FKK,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2045,698.032423533882
ZS,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2045,698.032423533882
MTKK,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2045,698.032423533882
Dakar,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2045,1500.0
Diourbel,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2045,1500.0
Thies,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2045,1500.0
LS,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2045,1500.0
FKK,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2045,1500.0
ZS,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2045,1500.0
MTKK,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2045,1500.0
Dakar,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2045,619.872578610812
Diourbel,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2045,619.872578610812
Thies,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2045,619.872578610812
LS,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2045,619.872578610812
FKK,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2045,619.872578610812
ZS,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2045,619.872578610812
MTKK,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2045,619.872578610812
Dakar,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2045,635.677340788036
Diourbel,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2045,635.677340788036
Thies,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2045,635.677340788036
LS,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2045,635.677340788036
FKK,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2045,635.677340788036
ZS,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2045,635.677340788036
MTKK,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2045,635.677340788036
Dakar,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2050,698.032423533882
Diourbel,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2050,698.032423533882
Thies,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2050,698.032423533882
LS,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2050,698.032423533882
FKK,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2050,698.032423533882
ZS,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2050,698.032423533882
MTKK,P_Gas_CCGT,Gas_Synth,Capital Costs,MEUR/GW,2050,698.032423533882
Dakar,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2050,1500.0
Diourbel,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2050,1500.0
Thies,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2050,1500.0
LS,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2050,1500.0
FKK,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2050,1500.0
ZS,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2050,1500.0
MTKK,P_Gas_CCS,Gas_Synth,Capital Costs,MEUR/GW,2050,1500.0
Dakar,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2050,619.872578610812
Diourbel,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2050,619.872578610812
Thies,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2050,619.872578610812
LS,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2050,619.872578610812
FKK,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2050,619.872578610812
ZS,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2050,619.872578610812
MTKK,P_Gas_Engines,Gas_Synth,Capital Costs,MEUR/GW,2050,619.872578610812
Dakar,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2050,635.677340788036
Diourbel,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2050,635.677340788036
Thies,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2050,635.677340788036
LS,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2050,635.677340788036
FKK,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2050,635.677340788036
ZS,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2050,635.677340788036
MTKK,P_Gas_OCGT,Gas_Synth,Capital Costs,MEUR/GW,2050,635.677340788036
Dakar,P_Oil,Oil,Capital Costs,MEUR/GW,2022,650.0
Diourbel,P_Oil,Oil,Capital Costs,MEUR/GW,2022,650.0
Thies,P_Oil,Oil,Capital Costs,MEUR/GW,2022,650.0
LS,P_Oil,Oil,Capital Costs,MEUR/GW,2022,650.0
FKK,P_Oil,Oil,Capital Costs,MEUR/GW,2022,650.0
ZS,P_Oil,Oil,Capital Costs,MEUR/GW,2022,650.0
MTKK,P_Oil,Oil,Capital Costs,MEUR/GW,2022,650.0
Dakar,P_Oil,Oil,Capital Costs,MEUR/GW,2025,650.0
Diourbel,P_Oil,Oil,Capital Costs,MEUR/GW,2025,650.0
Thies,P_Oil,Oil,Capital Costs,MEUR/GW,2025,650.0
LS,P_Oil,Oil,Capital Costs,MEUR/GW,2025,650.0
FKK,P_Oil,Oil,Capital Costs,MEUR/GW,2025,650.0
ZS,P_Oil,Oil,Capital Costs,MEUR/GW,2025,650.0
MTKK,P_Oil,Oil,Capital Costs,MEUR/GW,2025,650.0
Dakar,P_Oil,Oil,Capital Costs,MEUR/GW,2030,650.0
Diourbel,P_Oil,Oil,Capital Costs,MEUR/GW,2030,650.0
Thies,P_Oil,Oil,Capital Costs,MEUR/GW,2030,650.0
LS,P_Oil,Oil,Capital Costs,MEUR/GW,2030,650.0
FKK,P_Oil,Oil,Capital Costs,MEUR/GW,2030,650.0
ZS,P_Oil,Oil,Capital Costs,MEUR/GW,2030,650.0
MTKK,P_Oil,Oil,Capital Costs,MEUR/GW,2030,650.0
Dakar,P_Oil,Oil,Capital Costs,MEUR/GW,2035,650.0
Diourbel,P_Oil,Oil,Capital Costs,MEUR/GW,2035,650.0
Thies,P_Oil,Oil,Capital Costs,MEUR/GW,2035,650.0
LS,P_Oil,Oil,Capital Costs,MEUR/GW,2035,650.0
FKK,P_Oil,Oil,Capital Costs,MEUR/GW,2035,650.0
ZS,P_Oil,Oil,Capital Costs,MEUR/GW,2035,650.0
MTKK,P_Oil,Oil,Capital Costs,MEUR/GW,2035,650.0
Dakar,P_Oil,Oil,Capital Costs,MEUR/GW,2040,650.0
Diourbel,P_Oil,Oil,Capital Costs,MEUR/GW,2040,650.0
Thies,P_Oil,Oil,Capital Costs,MEUR/GW,2040,650.0
LS,P_Oil,Oil,Capital Costs,MEUR/GW,2040,650.0
FKK,P_Oil,Oil,Capital Costs,MEUR/GW,2040,650.0
ZS,P_Oil,Oil,Capital Costs,MEUR/GW,2040,650.0
MTKK,P_Oil,Oil,Capital Costs,MEUR/GW,2040,650.0
Dakar,P_Oil,Oil,Capital Costs,MEUR/GW,2045,650.0
Diourbel,P_Oil,Oil,Capital Costs,MEUR/GW,2045,650.0
Thies,P_Oil,Oil,Capital Costs,MEUR/GW,2045,650.0
LS,P_Oil,Oil,Capital Costs,MEUR/GW,2045,650.0
FKK,P_Oil,Oil,Capital Costs,MEUR/GW,2045,650.0
ZS,P_Oil,Oil,Capital Costs,MEUR/GW,2045,650.0
MTKK,P_Oil,Oil,Capital Costs,MEUR/GW,2045,650.0
Dakar,P_Oil,Oil,Capital Costs,MEUR/GW,2050,650.0
Diourbel,P_Oil,Oil,Capital Costs,MEUR/GW,2050,650.0
Thies,P_Oil,Oil,Capital Costs,MEUR/GW,2050,650.0
LS,P_Oil,Oil,Capital Costs,MEUR/GW,2050,650.0
FKK,P_Oil,Oil,Capital Costs,MEUR/GW,2050,650.0
ZS,P_Oil,Oil,Capital Costs,MEUR/GW,2050,650.0
MTKK,P_Oil,Oil,Capital Costs,MEUR/GW,2050,650.0
Dakar,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2022,698.032423533882
Diourbel,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2022,698.032423533882
Thies,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2022,698.032423533882
LS,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2022,698.032423533882
FKK,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2022,698.032423533882
ZS,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2022,698.032423533882
MTKK,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2022,698.032423533882
Dakar,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2022,1500.0
Diourbel,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2022,1500.0
Thies,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2022,1500.0
LS,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2022,1500.0
FKK,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2022,1500.0
ZS,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2022,1500.0
MTKK,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2022,1500.0
Dakar,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2022,619.872578610812
Diourbel,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2022,619.872578610812
Thies,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2022,619.872578610812
LS,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2022,619.872578610812
FKK,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2022,619.872578610812
ZS,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2022,619.872578610812
MTKK,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2022,619.872578610812
Dakar,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2022,635.677340788036
Diourbel,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2022,635.677340788036
Thies,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2022,635.677340788036
LS,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2022,635.677340788036
FKK,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2022,635.677340788036
ZS,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2022,635.677340788036
MTKK,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2022,635.677340788036
Dakar,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2025,698.032423533882
Diourbel,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2025,698.032423533882
Thies,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2025,698.032423533882
LS,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2025,698.032423533882
FKK,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2025,698.032423533882
ZS,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2025,698.032423533882
MTKK,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2025,698.032423533882
Dakar,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2025,1500.0
Diourbel,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2025,1500.0
Thies,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2025,1500.0
LS,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2025,1500.0
FKK,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2025,1500.0
ZS,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2025,1500.0
MTKK,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2025,1500.0
Dakar,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2025,619.872578610812
Diourbel,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2025,619.872578610812
Thies,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2025,619.872578610812
LS,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2025,619.872578610812
FKK,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2025,619.872578610812
ZS,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2025,619.872578610812
MTKK,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2025,619.872578610812
Dakar,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2025,635.677340788036
Diourbel,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2025,635.677340788036
Thies,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2025,635.677340788036
LS,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2025,635.677340788036
FKK,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2025,635.677340788036
ZS,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2025,635.677340788036
MTKK,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2025,635.677340788036
Dakar,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2030,698.032423533882
Diourbel,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2030,698.032423533882
Thies,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2030,698.032423533882
LS,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2030,698.032423533882
FKK,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2030,698.032423533882
ZS,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2030,698.032423533882
MTKK,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2030,698.032423533882
Dakar,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2030,1500.0
Diourbel,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2030,1500.0
Thies,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2030,1500.0
LS,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2030,1500.0
FKK,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2030,1500.0
ZS,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2030,1500.0
MTKK,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2030,1500.0
Dakar,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2030,619.872578610812
Diourbel,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2030,619.872578610812
Thies,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2030,619.872578610812
LS,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2030,619.872578610812
FKK,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2030,619.872578610812
ZS,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2030,619.872578610812
MTKK,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2030,619.872578610812
Dakar,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2030,635.677340788036
Diourbel,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2030,635.677340788036
Thies,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2030,635.677340788036
LS,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2030,635.677340788036
FKK,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2030,635.677340788036
ZS,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2030,635.677340788036
MTKK,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2030,635.677340788036
Dakar,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2035,698.032423533882
Diourbel,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2035,698.032423533882
Thies,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2035,698.032423533882
LS,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2035,698.032423533882
FKK,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2035,698.032423533882
ZS,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2035,698.032423533882
MTKK,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2035,698.032423533882
Dakar,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2035,1500.0
Diourbel,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2035,1500.0
Thies,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2035,1500.0
LS,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2035,1500.0
FKK,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2035,1500.0
ZS,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2035,1500.0
MTKK,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2035,1500.0
Dakar,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2035,619.872578610812
Diourbel,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2035,619.872578610812
Thies,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2035,619.872578610812
LS,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2035,619.872578610812
FKK,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2035,619.872578610812
ZS,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2035,619.872578610812
MTKK,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2035,619.872578610812
Dakar,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2035,635.677340788036
Diourbel,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2035,635.677340788036
Thies,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2035,635.677340788036
LS,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2035,635.677340788036
FKK,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2035,635.677340788036
ZS,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2035,635.677340788036
MTKK,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2035,635.677340788036
Dakar,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2040,698.032423533882
Diourbel,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2040,698.032423533882
Thies,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2040,698.032423533882
LS,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2040,698.032423533882
FKK,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2040,698.032423533882
ZS,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2040,698.032423533882
MTKK,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2040,698.032423533882
Dakar,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2040,1500.0
Diourbel,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2040,1500.0
Thies,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2040,1500.0
LS,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2040,1500.0
FKK,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2040,1500.0
ZS,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2040,1500.0
MTKK,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2040,1500.0
Dakar,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2040,619.872578610812
Diourbel,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2040,619.872578610812
Thies,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2040,619.872578610812
LS,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2040,619.872578610812
FKK,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2040,619.872578610812
ZS,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2040,619.872578610812
MTKK,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2040,619.872578610812
Dakar,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2040,635.677340788036
Diourbel,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2040,635.677340788036
Thies,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2040,635.677340788036
LS,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2040,635.677340788036
FKK,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2040,635.677340788036
ZS,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2040,635.677340788036
MTKK,P_Gas_OCGT,Gas_Natural,Capital Costs,MEUR/GW,2040,635.677340788036
Dakar,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2045,698.032423533882
Diourbel,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2045,698.032423533882
Thies,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2045,698.032423533882
LS,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2045,698.032423533882
FKK,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2045,698.032423533882
ZS,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2045,698.032423533882
MTKK,P_Gas_CCGT,Gas_Natural,Capital Costs,MEUR/GW,2045,698.032423533882
Dakar,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2045,1500.0
Diourbel,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2045,1500.0
Thies,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2045,1500.0
LS,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2045,1500.0
FKK,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2045,1500.0
ZS,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2045,1500.0
MTKK,P_Gas_CCS,Gas_Natural,Capital Costs,MEUR/GW,2045,1500.0
Dakar,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2045,619.872578610812
Diourbel,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2045,619.872578610812
Thies,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2045,619.872578610812
LS,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2045,619.872578610812
FKK,P_Gas_Engines,Gas_Natural,Capital Costs,MEUR/GW,2045,619.872578610812
