,ZS-0,ZS-1,ZS-2,ZS-3,ZS-4,ZS-5,ZS-6,ZS-7,ZS-8,ZS-9,ZS-10,ZS-11,ZS-12,ZS-13,ZS-14,ZS-15
2030-07-18 15:00:00,261.1285533373607,261.12855333736064,260.9610472967965,260.9576244977053,122.1711046261798,122.8877165001798,261.12855333736064,260.9536157899472,260.78161269736074,123.5385704111798,123.8855110511798,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 16:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,123.23465714017982,260.78454715218766,261.12855333736064,260.9610472967965,260.9610472967965,123.8896870511798,261.4608314039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 17:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.6243694426915,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 18:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.9610472967965,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 19:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 20:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 21:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 22:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 23:00:00,261.13148779218756,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-19 00:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-19 01:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.4608314039472,261.12855333736064
2030-07-19 02:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.4608314039472,261.1285533373607
2030-07-19 03:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.4608314039472,261.1285533373607
2030-07-19 04:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.4608314039472,261.1285533373607
