Period,Scenario,LoadLevel,P_Gas_CCGT,P_Gas_OCGT,P_Oil,RES_Hydro_Large
2030,sc01,01-22 01:00:00+01:00,0.00039262968,7.346162387162602e-05,0.0,0.0
2030,sc01,01-22 03:00:00+01:00,0.00039262968,2.938281160189695e-05,0.0,0.0
2030,sc01,01-22 05:00:00+01:00,0.00039262968,0.00012489250283345446,0.0,0.0
2030,sc01,01-22 07:00:00+01:00,0.00039262968,0.00018925886990529,0.00014801594873974428,0.0
2030,sc01,01-22 09:00:00+01:00,0.00039262968,0.00018925886990529,0.00022691964728931805,0.0
2030,sc01,01-22 11:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-22 13:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-22 15:00:00+01:00,0.00039262968,0.00015529387976997386,0.0,0.0
2030,sc01,01-22 17:00:00+01:00,0.00039262968,0.00018925886990529,4.814040942169368e-05,0.0
2030,sc01,01-22 19:00:00+01:00,0.00039262968,0.00018925886990529,0.0004358563001707207,0.0
2030,sc01,01-22 21:00:00+01:00,0.00039262968,0.00018925886990529,0.00028039901070542973,0.0
2030,sc01,01-22 23:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-23 01:00:00+01:00,0.00039262968,6.162619144799625e-05,0.0,0.0
2030,sc01,01-23 03:00:00+01:00,0.00039262968,2.2934346683548135e-05,0.0,0.0
2030,sc01,01-23 05:00:00+01:00,0.00039262968,0.0001301048432340699,0.0,0.0
2030,sc01,01-23 07:00:00+01:00,0.00039262968,0.00018925886990529,0.00019011114518722397,0.0
2030,sc01,01-23 09:00:00+01:00,0.00039262968,0.00018925886990529,0.00027633155095862746,0.0
2030,sc01,01-23 11:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-23 13:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-23 15:00:00+01:00,0.00039262968,0.00015056057322621465,0.0,0.0
2030,sc01,01-23 17:00:00+01:00,0.00039262968,0.00018925886990529,1.2798827680541143e-05,0.0
2030,sc01,01-23 19:00:00+01:00,0.00039262968,0.00018925886990529,0.00038567963515325144,0.0
2030,sc01,01-23 21:00:00+01:00,0.00039262968,0.00018925886990529,0.000264524853702442,0.0
2030,sc01,01-23 23:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-24 01:00:00+01:00,0.00039262968,0.00011206898250723064,0.0,0.0
2030,sc01,01-24 03:00:00+01:00,0.00039262968,5.642713681371218e-05,0.0,0.0
2030,sc01,01-24 05:00:00+01:00,0.00039262968,0.00015514419285920996,0.0,0.0
2030,sc01,01-24 07:00:00+01:00,0.00039262968,0.00018925886990529,0.00021201008396426084,0.0
2030,sc01,01-24 09:00:00+01:00,0.00039262968,0.00018925886990529,0.00031090185362644187,0.0
2030,sc01,01-24 11:00:00+01:00,0.00039262968,0.00018925886990529,3.4936621452850337e-06,0.0
2030,sc01,01-24 13:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
