Period,Scenario,LoadLevel,P_Gas_CCGT,P_Gas_OCGT,P_Oil,RES_Hydro_Large,RES_Hydro_Small,RES_PV_Utility_Opt,RES_Wind_Onshore_Opt
2030,sc01,10-20 01:00:00+01:00,605.91,207.765,80.96633505,68.63671389,179.6985176,0,38.26643561
2030,sc01,10-20 03:00:00+01:00,605.91,207.765,106.1758027,13.18090743,179.6985176,0,19.56972919
2030,sc01,10-20 05:00:00+01:00,605.91,207.765,114,170.0173415,179.6985176,0,23.99538107
2030,sc01,10-20 07:00:00+01:00,605.91,207.765,518.021574,200,179.6985176,0,26.80880842
2030,sc01,10-20 09:00:00+01:00,605.91,207.765,569.6402315,200,179.6985176,85.02984186,23.80739441
2030,sc01,10-20 11:00:00+01:00,605.91,207.765,278.5862277,200,179.6985176,271.0413337,15.55191275
2030,sc01,10-20 13:00:00+01:00,605.91,207.765,236.3887349,200,179.6985176,359.7723995,17.66755916
2030,sc01,10-20 15:00:00+01:00,605.91,207.765,122.1054031,200,179.6985176,353.0755569,9.823099165
2030,sc01,10-20 17:00:00+01:00,605.91,207.765,329.761477,200,179.6985176,242.8639507,8.115288218
2030,sc01,10-20 19:00:00+01:00,605.91,207.765,640.0823867,200,179.6985176,56.47611599,31.13887387
2030,sc01,10-20 21:00:00+01:00,605.91,207.765,503.4519277,200,179.6985176,0,19.64619833
2030,sc01,10-20 23:00:00+01:00,605.91,207.765,172.3594002,200,179.6985176,0,3.59723612
2030,sc01,10-21 01:00:00+01:00,605.91,207.765,85.54128418,98.48803398,177.7013826,0,6.710167642
2030,sc01,10-21 03:00:00+01:00,605.91,207.765,89.10385641,51.07578635,177.7013826,0,1.198016635
2030,sc01,10-21 05:00:00+01:00,605.91,207.765,114,196.7353499,177.7013826,0,0.248524727
2030,sc01,10-21 07:00:00+01:00,605.91,207.765,546.2586482,200,177.7013826,0,1.538941582
2030,sc01,10-21 09:00:00+01:00,605.91,207.765,628.7535083,200,177.7013826,48.40189443,5.209460634
2030,sc01,10-21 11:00:00+01:00,605.91,207.765,384.4313213,200,177.7013826,182.6530116,1.503893223
2030,sc01,10-21 13:00:00+01:00,605.91,207.765,333.8610807,200,177.7013826,277.2959437,5.512151008
2030,sc01,10-21 15:00:00+01:00,605.91,207.765,224.6146032,200,177.7013826,253.6636764,8.354254302
2030,sc01,10-21 17:00:00+01:00,605.91,207.765,435.9839321,200,177.7013826,142.2250533,5.856262168
2030,sc01,10-21 19:00:00+01:00,605.91,207.765,666.9923892,200,177.7013826,26.11158049,21.02582919
2030,sc01,10-21 21:00:00+01:00,605.91,207.765,472.5919428,200,177.7013826,0,51.29805273
