Period,Scenario,LoadLevel,P_Gas_CCGT,P_Gas_OCGT,P_Oil,RES_Hydro_Large,RES_Hydro_Small,RES_PV_Utility_Opt,RES_Wind_Onshore_Opt
2030,sc01,01-06 15:00:00+01:00,0.31534907665957235,-77.78052332800893,-262.840945488451,-77.21278822483269,-56.81676252290934,246.82627874383246,4.102689711640721
2030,sc01,01-06 17:00:00+01:00,0.31534907665957235,12.083271837207292,-201.74420853598735,-77.21278822483269,-56.81676252290934,119.29302305983245,49.19081047164072
2030,sc01,01-06 19:00:00+01:00,0.31534907665957235,12.083271837207292,39.86201901723206,-77.21278822483269,-56.81676252290934,-33.84017455316757,62.91064991164073
2030,sc01,01-06 21:00:00+01:00,0.31534907665957235,12.083271837207292,-87.58131662111802,-77.21278822483269,-56.81676252290934,-107.60196017416757,118.4686714216407
2030,sc01,01-06 23:00:00+01:00,0.31534907665957235,-82.59692752587866,-262.840945488451,-77.21278822483269,-56.81676252290934,-107.60196017416757,143.8946627616407
2030,sc01,01-07 01:00:00+01:00,-22.83508379296518,-195.68172816279272,-262.840945488451,-77.21278822483269,-57.28203107290935,-107.60196017416757,149.76366978664072
2030,sc01,01-07 03:00:00+01:00,-53.15208703660642,-195.68172816279272,-262.840945488451,-77.21278822483269,-57.28203107290935,-107.60196017416757,144.74856823164072
2030,sc01,01-07 05:00:00+01:00,0.31534907665957235,-125.52139875632442,-262.840945488451,-77.21278822483269,-57.28203107290935,-107.60196017416757,140.16679183664075
2030,sc01,01-07 07:00:00+01:00,0.31534907665957235,12.083271837207292,-80.83243284863039,-77.21278822483269,-57.28203107290935,-107.60196017416757,127.46335477164068
2030,sc01,01-07 09:00:00+01:00,0.31534907665957235,12.083271837207292,26.04000142065587,-77.21278822483269,-57.28203107290935,-70.32064914616757,79.79758652664073
2030,sc01,01-07 11:00:00+01:00,0.31534907665957235,12.083271837207292,-218.12485453834995,-77.21278822483269,-57.28203107290935,128.35164025483243,46.421990106640706
2030,sc01,01-07 13:00:00+01:00,0.31534907665957235,-45.82947251292825,-262.840945488451,-77.21278822483269,-57.28203107290935,256.2739056263325,54.588257756640715
2030,sc01,01-07 15:00:00+01:00,0.31534907665957235,-134.1644061374968,-262.840945488451,-77.21278822483269,-57.28203107290935,265.37044687083244,42.83112641164071
2030,sc01,01-07 17:00:00+01:00,0.31534907665957235,12.083271837207292,-215.4274632402831,-77.21278822483269,-57.28203107290935,167.78719818833247,14.999543151640708
2030,sc01,01-07 19:00:00+01:00,0.31534907665957235,12.083271837207292,56.67877591143724,-77.21278822483269,-57.28203107290935,-28.633059653167564,41.830655076640724
2030,sc01,01-07 21:00:00+01:00,0.31534907665957235,12.083271837207292,-69.11653687296243,-77.21278822483269,-57.28203107290935,-107.60196017416757,100.8552778466407
2030,sc01,01-07 23:00:00+01:00,0.31534907665957235,-21.37728236125713,-262.840945488451,-77.21278822483269,-57.28203107290935,-107.60196017416757,84.6023978916407
2030,sc01,01-08 01:00:00+01:00,0.31534907665957235,-148.80465016592046,-262.840945488451,-77.21278822483269,-57.79600917290935,-107.60196017416757,80.90957539164073
2030,sc01,01-08 03:00:00+01:00,0.31534907665957235,-150.4665760142461,-262.840945488451,-77.21278822483269,-57.79600917290935,-107.60196017416757,48.008724906640694
2030,sc01,01-08 05:00:00+01:00,0.31534907665957235,-43.98428051685244,-262.840945488451,-77.21278822483269,-57.79600917290935,-107.60196017416757,60.39672671164071
2030,sc01,01-08 07:00:00+01:00,0.31534907665957235,12.083271837207292,28.17476622105977,-77.21278822483269,-57.79600917290935,-107.60196017416757,21.802111011640704
2030,sc01,01-08 09:00:00+01:00,0.31534907665957235,12.083271837207292,147.4436630853042,-77.21278822483269,-57.79600917290935,-66.57754952316753,-41.17979012835929
2030,sc01,01-08 11:00:00+01:00,0.31534907665957235,12.083271837207292,-124.75190243721963,-77.21278822483269,-57.79600917290935,133.79298763133247,-51.91096041835929
2030,sc01,01-08 13:00:00+01:00,0.31534907665957235,12.083271837207292,-202.97210248409127,-77.21278822483269,-57.79600917290935,257.38421897183247,-62.218364176859296
2030,sc01,01-08 15:00:00+01:00,0.31534907665957235,-35.90795967301588,-262.840945488451,-77.21278822483269,-57.79600917290935,266.2850919918325,-55.916031986859295
2030,sc01,01-08 17:00:00+01:00,0.31534907665957235,12.083271837207292,-173.81080023551948,-77.21278822483269,-57.79600917290935,168.13720209783247,-25.9337539533593
2030,sc01,01-08 19:00:00+01:00,0.31534907665957235,12.083271837207292,84.53594971913486,-77.21278822483269,-57.79600917290935,-27.17153598166756,13.830202446640698
2030,sc01,01-08 21:00:00+01:00,0.31534907665957235,12.083271837207292,4.313642583453145,-77.21278822483269,-57.79600917290935,-107.60196017416757,29.872792226640712
2030,sc01,01-08 23:00:00+01:00,0.31534907665957235,-5.122309389960549,-262.840945488451,-77.21278822483269,-57.79600917290935,-107.60196017416757,69.4041549766407
2030,sc01,01-09 01:00:00+01:00,0.31534907665957235,-164.18456620638236,-262.840945488451,-77.21278822483269,-58.212426942909346,-107.60196017416757,96.65903339664071
2030,sc01,01-09 03:00:00+01:00,-23.020093021018738,-195.68172816279272,-262.840945488451,-77.21278822483269,-58.212426942909346,-107.60196017416757,116.28292824664074
2030,sc01,01-09 05:00:00+01:00,0.31534907665957235,-83.00268326244989,-262.840945488451,-77.21278822483269,-58.212426942909346,-107.60196017416757,98.8001695416407
2030,sc01,01-09 07:00:00+01:00,0.31534907665957235,12.083271837207292,-20.955220238740566,-77.21278822483269,-58.212426942909346,-107.60196017416757,69.95855629164073
2030,sc01,01-09 09:00:00+01:00,0.31534907665957235,12.083271837207292,39.78363455726742,-77.21278822483269,-58.212426942909346,-66.37349548366754,63.35353372664069
2030,sc01,01-09 11:00:00+01:00,0.31534907665957235,12.083271837207292,-191.6395158224064,-77.21278822483269,-58.212426942909346,133.59000360033244,15.853448621640709
2030,sc01,01-09 13:00:00+01:00,0.31534907665957235,12.083271837207292,-253.26670279957233,-77.21278822483269,-58.212426942909346,256.11752945483244,-10.818352583359285
2030,sc01,01-09 15:00:00+01:00,0.31534907665957235,-75.23568515675454,-262.840945488451,-77.21278822483269,-58.212426942909346,264.5395406233324,-14.651368568359274
2030,sc01,01-09 17:00:00+01:00,0.31534907665957235,12.083271837207292,-201.09779047617795,-77.21278822483269,-58.212426942909346,167.04908875633242,2.5063962716407104
2030,sc01,01-09 19:00:00+01:00,0.31534907665957235,12.083271837207292,61.12927048394613,-77.21278822483269,-58.212426942909346,-27.466636191667533,37.293485696640715
2030,sc01,01-09 21:00:00+01:00,0.31534907665957235,12.083271837207292,-28.775161137447384,-77.21278822483269,-58.212426942909346,-107.60196017416757,62.45183503164073
2030,sc01,01-09 23:00:00+01:00,0.31534907665957235,-15.118360022297878,-262.840945488451,-77.21278822483269,-58.212426942909346,-107.60196017416757,79.49808237664077
