Period,Scenario,LoadLevel,RES_Hydro_Large
2030,sc01,10-07 01:00:00+01:00,-9.128945204759972
2030,sc01,10-07 03:00:00+01:00,-48.49728080177374
2030,sc01,10-07 05:00:00+01:00,94.30209365767887
2030,sc01,10-07 07:00:00+01:00,122.78721177516731
2030,sc01,10-07 09:00:00+01:00,122.78721177516731
2030,sc01,10-07 11:00:00+01:00,122.78721177516731
2030,sc01,10-07 13:00:00+01:00,122.78721177516731
2030,sc01,10-07 15:00:00+01:00,122.78721177516731
2030,sc01,10-07 17:00:00+01:00,122.78721177516731
2030,sc01,10-07 19:00:00+01:00,122.78721177516731
2030,sc01,10-07 21:00:00+01:00,122.78721177516731
2030,sc01,10-07 23:00:00+01:00,122.78721177516731
2030,sc01,10-08 01:00:00+01:00,7.3072417084938905
2030,sc01,10-08 03:00:00+01:00,-77.21278822483269
2030,sc01,10-08 05:00:00+01:00,69.46181172746718
2030,sc01,10-08 07:00:00+01:00,122.78721177516731
2030,sc01,10-08 09:00:00+01:00,122.78721177516731
2030,sc01,10-08 11:00:00+01:00,122.78721177516731
2030,sc01,10-08 13:00:00+01:00,122.78721177516731
2030,sc01,10-08 15:00:00+01:00,122.78721177516731
2030,sc01,10-08 17:00:00+01:00,122.78721177516731
2030,sc01,10-08 19:00:00+01:00,122.78721177516731
2030,sc01,10-08 21:00:00+01:00,122.78721177516731
2030,sc01,10-08 23:00:00+01:00,122.78721177516731
2030,sc01,10-09 01:00:00+01:00,-17.186705714480695
2030,sc01,10-09 03:00:00+01:00,-71.23047222955232
2030,sc01,10-09 05:00:00+01:00,26.857159266600448
2030,sc01,10-09 07:00:00+01:00,122.78721177516731
2030,sc01,10-09 09:00:00+01:00,122.78721177516731
2030,sc01,10-09 11:00:00+01:00,122.78721177516731
2030,sc01,10-09 13:00:00+01:00,122.78721177516731
2030,sc01,10-09 15:00:00+01:00,104.4837734710441
2030,sc01,10-09 17:00:00+01:00,122.78721177516731
2030,sc01,10-09 19:00:00+01:00,122.78721177516731
2030,sc01,10-09 21:00:00+01:00,122.78721177516731
2030,sc01,10-09 23:00:00+01:00,122.78721177516731
2030,sc01,10-10 01:00:00+01:00,-8.38590277396115
2030,sc01,10-10 03:00:00+01:00,-75.31313424196624
2030,sc01,10-10 05:00:00+01:00,51.19432472488664
2030,sc01,10-10 07:00:00+01:00,122.78721177516731
2030,sc01,10-10 09:00:00+01:00,122.78721177516731
2030,sc01,10-10 11:00:00+01:00,122.78721177516731
2030,sc01,10-10 13:00:00+01:00,122.78721177516731
2030,sc01,10-10 15:00:00+01:00,82.15286931748328
2030,sc01,10-10 17:00:00+01:00,122.78721177516731
2030,sc01,10-10 19:00:00+01:00,122.78721177516731
2030,sc01,10-10 21:00:00+01:00,122.78721177516731
2030,sc01,10-10 23:00:00+01:00,109.19682882363723
2030,sc01,10-11 01:00:00+01:00,-36.66635315584211
2030,sc01,10-11 03:00:00+01:00,-77.21278822483269
2030,sc01,10-11 05:00:00+01:00,46.72896117111988
2030,sc01,10-11 07:00:00+01:00,122.78721177516731
2030,sc01,10-11 09:00:00+01:00,122.78721177516731
2030,sc01,10-11 11:00:00+01:00,122.78721177516731
2030,sc01,10-11 13:00:00+01:00,122.78721177516731
2030,sc01,10-11 15:00:00+01:00,73.61354217500467
2030,sc01,10-11 17:00:00+01:00,122.78721177516731
2030,sc01,10-11 19:00:00+01:00,122.78721177516731
2030,sc01,10-11 21:00:00+01:00,122.78721177516731
2030,sc01,10-11 23:00:00+01:00,122.78721177516731
2030,sc01,10-12 01:00:00+01:00,3.67408923233738
2030,sc01,10-12 03:00:00+01:00,-77.21278822483269
2030,sc01,10-12 05:00:00+01:00,63.61411282407157
2030,sc01,10-12 07:00:00+01:00,122.78721177516731
2030,sc01,10-12 09:00:00+01:00,122.78721177516731
2030,sc01,10-12 11:00:00+01:00,122.78721177516731
2030,sc01,10-12 13:00:00+01:00,122.78721177516731
2030,sc01,10-12 15:00:00+01:00,97.36171873963887
2030,sc01,10-12 17:00:00+01:00,122.78721177516731
2030,sc01,10-12 19:00:00+01:00,122.78721177516731
2030,sc01,10-12 21:00:00+01:00,122.78721177516731
2030,sc01,10-12 23:00:00+01:00,122.78721177516731
2030,sc01,10-13 01:00:00+01:00,-8.130630860832113
2030,sc01,10-13 03:00:00+01:00,-77.21278822483269
2030,sc01,10-13 05:00:00+01:00,66.58605736071051
2030,sc01,10-13 07:00:00+01:00,122.78721177516731
2030,sc01,10-13 09:00:00+01:00,122.78721177516731
2030,sc01,10-13 11:00:00+01:00,122.78721177516731
2030,sc01,10-13 13:00:00+01:00,122.78721177516731
2030,sc01,10-13 15:00:00+01:00,58.11087353575324
2030,sc01,10-13 17:00:00+01:00,122.78721177516731
2030,sc01,10-13 19:00:00+01:00,122.78721177516731
2030,sc01,10-13 21:00:00+01:00,122.78721177516731
2030,sc01,10-13 23:00:00+01:00,91.97679168928708
2030,sc01,10-14 01:00:00+01:00,-67.60614511621463
2030,sc01,10-14 03:00:00+01:00,-77.21278822483269
2030,sc01,10-14 05:00:00+01:00,57.103033455970504
2030,sc01,10-14 07:00:00+01:00,122.78721177516731
2030,sc01,10-14 09:00:00+01:00,122.78721177516731
2030,sc01,10-14 11:00:00+01:00,122.78721177516731
2030,sc01,10-14 13:00:00+01:00,122.78721177516731
2030,sc01,10-14 15:00:00+01:00,62.500400118812635
2030,sc01,10-14 17:00:00+01:00,122.78721177516731
2030,sc01,10-14 19:00:00+01:00,122.78721177516731
2030,sc01,10-14 21:00:00+01:00,122.78721177516731
2030,sc01,10-14 23:00:00+01:00,122.78721177516731
2030,sc01,10-15 01:00:00+01:00,13.012281303162283
2030,sc01,10-15 03:00:00+01:00,-64.75045736806237
2030,sc01,10-15 05:00:00+01:00,99.02761804117368
2030,sc01,10-15 07:00:00+01:00,122.78721177516731
2030,sc01,10-15 09:00:00+01:00,122.78721177516731
2030,sc01,10-15 11:00:00+01:00,122.78721177516731
2030,sc01,10-15 13:00:00+01:00,122.78721177516731
2030,sc01,10-15 15:00:00+01:00,115.62308584287989
2030,sc01,10-15 17:00:00+01:00,122.78721177516731
2030,sc01,10-15 19:00:00+01:00,122.78721177516731
2030,sc01,10-15 21:00:00+01:00,122.78721177516731
2030,sc01,10-15 23:00:00+01:00,122.78721177516731
2030,sc01,10-16 01:00:00+01:00,5.987735060166614
2030,sc01,10-16 03:00:00+01:00,-57.44754888820184
2030,sc01,10-16 05:00:00+01:00,95.85218834357151
2030,sc01,10-16 07:00:00+01:00,122.78721177516731
2030,sc01,10-16 09:00:00+01:00,122.78721177516731
2030,sc01,10-16 11:00:00+01:00,122.78721177516731
2030,sc01,10-16 13:00:00+01:00,122.78721177516731
2030,sc01,10-16 15:00:00+01:00,122.78721177516731
2030,sc01,10-16 17:00:00+01:00,122.78721177516731
2030,sc01,10-16 19:00:00+01:00,122.78721177516731
2030,sc01,10-16 21:00:00+01:00,122.78721177516731
2030,sc01,10-16 23:00:00+01:00,122.78721177516731
2030,sc01,10-17 01:00:00+01:00,-11.164486911694567
2030,sc01,10-17 03:00:00+01:00,-77.21278822483269
2030,sc01,10-17 05:00:00+01:00,73.55343683044087
2030,sc01,10-17 07:00:00+01:00,122.78721177516731
2030,sc01,10-17 09:00:00+01:00,122.78721177516731
2030,sc01,10-17 11:00:00+01:00,122.78721177516731
2030,sc01,10-17 13:00:00+01:00,122.78721177516731
2030,sc01,10-17 15:00:00+01:00,116.61497913083265
2030,sc01,10-17 17:00:00+01:00,122.78721177516731
2030,sc01,10-17 19:00:00+01:00,122.78721177516731
2030,sc01,10-17 21:00:00+01:00,122.78721177516731
2030,sc01,10-17 23:00:00+01:00,90.45639863231709
2030,sc01,10-18 01:00:00+01:00,-77.21278822483269
2030,sc01,10-18 03:00:00+01:00,-77.21278822483269
2030,sc01,10-18 05:00:00+01:00,11.661224099916836
2030,sc01,10-18 07:00:00+01:00,122.78721177516731
2030,sc01,10-18 09:00:00+01:00,122.78721177516731
2030,sc01,10-18 11:00:00+01:00,122.78721177516731
2030,sc01,10-18 13:00:00+01:00,107.36343652744021
2030,sc01,10-18 15:00:00+01:00,-39.56600436522294
2030,sc01,10-18 17:00:00+01:00,122.78721177516731
2030,sc01,10-18 19:00:00+01:00,122.78721177516731
2030,sc01,10-18 21:00:00+01:00,122.78721177516731
2030,sc01,10-18 23:00:00+01:00,-22.79934125810866
2030,sc01,10-19 01:00:00+01:00,-77.21278822483269
2030,sc01,10-19 03:00:00+01:00,-77.21278822483269
2030,sc01,10-19 05:00:00+01:00,-5.8597242491435395
2030,sc01,10-19 07:00:00+01:00,122.78721177516731
2030,sc01,10-19 09:00:00+01:00,122.78721177516731
2030,sc01,10-19 11:00:00+01:00,122.78721177516731
2030,sc01,10-19 13:00:00+01:00,122.78721177516731
2030,sc01,10-19 15:00:00+01:00,84.4613292590087
2030,sc01,10-19 17:00:00+01:00,122.78721177516731
2030,sc01,10-19 19:00:00+01:00,122.78721177516731
2030,sc01,10-19 21:00:00+01:00,122.78721177516731
2030,sc01,10-19 23:00:00+01:00,122.78721177516731
2030,sc01,10-20 01:00:00+01:00,-8.57607433149414
2030,sc01,10-20 03:00:00+01:00,-64.031880792359
2030,sc01,10-20 05:00:00+01:00,92.80455324042408
2030,sc01,10-20 07:00:00+01:00,122.78721177516731
2030,sc01,10-20 09:00:00+01:00,122.78721177516731
2030,sc01,10-20 11:00:00+01:00,122.78721177516731
2030,sc01,10-20 13:00:00+01:00,122.78721177516731
2030,sc01,10-20 15:00:00+01:00,122.78721177516731
2030,sc01,10-20 17:00:00+01:00,122.78721177516731
2030,sc01,10-20 19:00:00+01:00,122.78721177516731
2030,sc01,10-20 21:00:00+01:00,122.78721177516731
2030,sc01,10-20 23:00:00+01:00,122.78721177516731
2030,sc01,10-21 01:00:00+01:00,21.275245753039982
2030,sc01,10-21 03:00:00+01:00,-26.137001874648888
2030,sc01,10-21 05:00:00+01:00,119.52256168901035
2030,sc01,10-21 07:00:00+01:00,122.78721177516731
2030,sc01,10-21 09:00:00+01:00,122.78721177516731
2030,sc01,10-21 11:00:00+01:00,122.78721177516731
2030,sc01,10-21 13:00:00+01:00,122.78721177516731
2030,sc01,10-21 15:00:00+01:00,122.78721177516731
2030,sc01,10-21 17:00:00+01:00,122.78721177516731
2030,sc01,10-21 19:00:00+01:00,122.78721177516731
2030,sc01,10-21 21:00:00+01:00,122.78721177516731
2030,sc01,10-21 23:00:00+01:00,122.78721177516731
2030,sc01,10-22 01:00:00+01:00,-32.64007379935229
2030,sc01,10-22 03:00:00+01:00,-77.21278822483269
2030,sc01,10-22 05:00:00+01:00,30.01591408709686
2030,sc01,10-22 07:00:00+01:00,122.78721177516731
2030,sc01,10-22 09:00:00+01:00,122.78721177516731
2030,sc01,10-22 11:00:00+01:00,122.78721177516731
2030,sc01,10-22 13:00:00+01:00,122.78721177516731
2030,sc01,10-22 15:00:00+01:00,87.55466679169398
2030,sc01,10-22 17:00:00+01:00,122.78721177516731
2030,sc01,10-22 19:00:00+01:00,122.78721177516731
2030,sc01,10-22 21:00:00+01:00,122.78721177516731
2030,sc01,10-22 23:00:00+01:00,100.04003621232131
2030,sc01,10-23 01:00:00+01:00,-26.544987467901464
2030,sc01,10-23 03:00:00+01:00,-68.76315672275888
2030,sc01,10-23 05:00:00+01:00,102.20134121599612
2030,sc01,10-23 07:00:00+01:00,122.78721177516731
2030,sc01,10-23 09:00:00+01:00,122.78721177516731
2030,sc01,10-23 11:00:00+01:00,122.78721177516731
2030,sc01,10-23 13:00:00+01:00,122.78721177516731
2030,sc01,10-23 15:00:00+01:00,122.78721177516731
2030,sc01,10-23 17:00:00+01:00,122.78721177516731
2030,sc01,10-23 19:00:00+01:00,122.78721177516731
2030,sc01,10-23 21:00:00+01:00,122.78721177516731
2030,sc01,10-23 23:00:00+01:00,122.78721177516731
2030,sc01,10-24 01:00:00+01:00,32.52595756165374
2030,sc01,10-24 03:00:00+01:00,-50.7795616071585
2030,sc01,10-24 05:00:00+01:00,109.70528323499802
2030,sc01,10-24 07:00:00+01:00,122.78721177516731
2030,sc01,10-24 09:00:00+01:00,122.78721177516731
2030,sc01,10-24 11:00:00+01:00,122.78721177516731
2030,sc01,10-24 13:00:00+01:00,122.78721177516731
2030,sc01,10-24 15:00:00+01:00,114.9166632044146
2030,sc01,10-24 17:00:00+01:00,122.78721177516731
2030,sc01,10-24 19:00:00+01:00,122.78721177516731
2030,sc01,10-24 21:00:00+01:00,122.78721177516731
2030,sc01,10-24 23:00:00+01:00,122.30295366787031
2030,sc01,10-25 01:00:00+01:00,-30.41422090394194
2030,sc01,10-25 03:00:00+01:00,-35.86168041951315
2030,sc01,10-25 05:00:00+01:00,76.85894451559325
2030,sc01,10-25 07:00:00+01:00,122.78721177516731
2030,sc01,10-25 09:00:00+01:00,122.78721177516731
2030,sc01,10-25 11:00:00+01:00,122.78721177516731
2030,sc01,10-25 13:00:00+01:00,122.78721177516731
2030,sc01,10-25 15:00:00+01:00,86.06196903751258
2030,sc01,10-25 17:00:00+01:00,122.78721177516731
2030,sc01,10-25 19:00:00+01:00,122.78721177516731
2030,sc01,10-25 21:00:00+01:00,122.78721177516731
2030,sc01,10-25 23:00:00+01:00,122.78721177516731
2030,sc01,10-26 01:00:00+01:00,48.051050335267234
2030,sc01,10-26 03:00:00+01:00,-7.303782014764195
2030,sc01,10-26 05:00:00+01:00,122.78721177516731
2030,sc01,10-26 07:00:00+01:00,122.78721177516731
2030,sc01,10-26 09:00:00+01:00,122.78721177516731
2030,sc01,10-26 11:00:00+01:00,122.78721177516731
2030,sc01,10-26 13:00:00+01:00,122.78721177516731
2030,sc01,10-26 15:00:00+01:00,122.78721177516731
2030,sc01,10-26 17:00:00+01:00,122.78721177516731
2030,sc01,10-26 19:00:00+01:00,122.78721177516731
2030,sc01,10-26 21:00:00+01:00,122.78721177516731
2030,sc01,10-26 23:00:00+01:00,122.78721177516731
2030,sc01,10-27 01:00:00+01:00,44.976107322428206
2030,sc01,10-27 03:00:00+01:00,-16.176278623926137
2030,sc01,10-27 05:00:00+01:00,122.78721177516731
2030,sc01,10-27 07:00:00+01:00,122.78721177516731
2030,sc01,10-27 09:00:00+01:00,122.78721177516731
2030,sc01,10-27 11:00:00+01:00,122.78721177516731
2030,sc01,10-27 13:00:00+01:00,122.78721177516731
2030,sc01,10-27 15:00:00+01:00,121.27194742512908
2030,sc01,10-27 17:00:00+01:00,122.78721177516731
2030,sc01,10-27 19:00:00+01:00,122.78721177516731
2030,sc01,10-27 21:00:00+01:00,122.78721177516731
2030,sc01,10-27 23:00:00+01:00,122.78721177516731
2030,sc01,10-28 01:00:00+01:00,31.382751465495843
2030,sc01,10-28 03:00:00+01:00,-54.73377605246543
2030,sc01,10-28 05:00:00+01:00,113.3717609138592
2030,sc01,10-28 07:00:00+01:00,122.78721177516731
2030,sc01,10-28 09:00:00+01:00,122.78721177516731
2030,sc01,10-28 11:00:00+01:00,122.78721177516731
2030,sc01,10-28 13:00:00+01:00,122.78721177516731
2030,sc01,10-28 15:00:00+01:00,99.31713387400849
2030,sc01,10-28 17:00:00+01:00,122.78721177516731
2030,sc01,10-28 19:00:00+01:00,122.78721177516731
2030,sc01,10-28 21:00:00+01:00,122.78721177516731
2030,sc01,10-28 23:00:00+01:00,122.1689785276282
2030,sc01,10-29 01:00:00+01:00,-11.522889989098061
2030,sc01,10-29 03:00:00+01:00,-30.070752699878952
2030,sc01,10-29 05:00:00+01:00,83.18978599853644
2030,sc01,10-29 07:00:00+01:00,122.78721177516731
2030,sc01,10-29 09:00:00+01:00,122.78721177516731
2030,sc01,10-29 11:00:00+01:00,122.78721177516731
2030,sc01,10-29 13:00:00+01:00,122.78721177516731
2030,sc01,10-29 15:00:00+01:00,122.78721177516731
2030,sc01,10-29 17:00:00+01:00,122.78721177516731
2030,sc01,10-29 19:00:00+01:00,122.78721177516731
2030,sc01,10-29 21:00:00+01:00,122.78721177516731
2030,sc01,10-29 23:00:00+01:00,106.10749468120697
2030,sc01,10-30 01:00:00+01:00,-57.063434227178426
2030,sc01,10-30 03:00:00+01:00,-48.70020638256861
2030,sc01,10-30 05:00:00+01:00,28.907997096338747
2030,sc01,10-30 07:00:00+01:00,122.78721177516731
2030,sc01,10-30 09:00:00+01:00,122.78721177516731
2030,sc01,10-30 11:00:00+01:00,122.78721177516731
2030,sc01,10-30 13:00:00+01:00,122.78721177516731
2030,sc01,10-30 15:00:00+01:00,122.78721177516731
2030,sc01,10-30 17:00:00+01:00,122.78721177516731
2030,sc01,10-30 19:00:00+01:00,122.78721177516731
2030,sc01,10-30 21:00:00+01:00,122.78721177516731
2030,sc01,10-30 23:00:00+01:00,96.1883016819299
2030,sc01,10-31 01:00:00+01:00,-46.44278092345277
2030,sc01,10-31 03:00:00+01:00,-61.89338470825547
2030,sc01,10-31 05:00:00+01:00,-19.387617556711362
2030,sc01,10-31 07:00:00+01:00,122.78721177516731
2030,sc01,10-31 09:00:00+01:00,122.78721177516731
2030,sc01,10-31 11:00:00+01:00,122.78721177516731
2030,sc01,10-31 13:00:00+01:00,122.78721177516731
2030,sc01,10-31 15:00:00+01:00,122.78721177516731
2030,sc01,10-31 17:00:00+01:00,122.78721177516731
2030,sc01,10-31 19:00:00+01:00,122.78721177516731
2030,sc01,10-31 21:00:00+01:00,122.78721177516731
2030,sc01,10-31 23:00:00+01:00,69.13969005947432
2030,sc01,11-01 01:00:00+01:00,-71.62073614085868
2030,sc01,11-01 03:00:00+01:00,-77.21278822483269
2030,sc01,11-01 05:00:00+01:00,4.029701946297905
2030,sc01,11-01 07:00:00+01:00,122.78721177516731
2030,sc01,11-01 09:00:00+01:00,122.78721177516731
2030,sc01,11-01 11:00:00+01:00,122.78721177516731
2030,sc01,11-01 13:00:00+01:00,122.78721177516731
2030,sc01,11-01 15:00:00+01:00,64.95994428090405
2030,sc01,11-01 17:00:00+01:00,122.78721177516731
2030,sc01,11-01 19:00:00+01:00,122.78721177516731
2030,sc01,11-01 21:00:00+01:00,122.78721177516731
2030,sc01,11-01 23:00:00+01:00,104.1467372460959
2030,sc01,11-02 01:00:00+01:00,-48.71796424134351
2030,sc01,11-02 03:00:00+01:00,-77.21278822483269
2030,sc01,11-02 05:00:00+01:00,69.9360963769469
2030,sc01,11-02 07:00:00+01:00,122.78721177516731
2030,sc01,11-02 09:00:00+01:00,122.78721177516731
2030,sc01,11-02 11:00:00+01:00,122.78721177516731
2030,sc01,11-02 13:00:00+01:00,122.78721177516731
2030,sc01,11-02 15:00:00+01:00,52.2557653742267
2030,sc01,11-02 17:00:00+01:00,122.78721177516731
2030,sc01,11-02 19:00:00+01:00,122.78721177516731
2030,sc01,11-02 21:00:00+01:00,122.78721177516731
2030,sc01,11-02 23:00:00+01:00,52.05540367196578
2030,sc01,11-03 01:00:00+01:00,-77.21278822483269
2030,sc01,11-03 03:00:00+01:00,-77.21278822483269
2030,sc01,11-03 05:00:00+01:00,-77.21278822483269
2030,sc01,11-03 07:00:00+01:00,122.78721177516731
2030,sc01,11-03 09:00:00+01:00,122.78721177516731
2030,sc01,11-03 11:00:00+01:00,122.78721177516731
2030,sc01,11-03 13:00:00+01:00,122.78721177516731
2030,sc01,11-03 15:00:00+01:00,2.3264001756141255
2030,sc01,11-03 17:00:00+01:00,122.78721177516731
2030,sc01,11-03 19:00:00+01:00,122.78721177516731
2030,sc01,11-03 21:00:00+01:00,122.78721177516731
2030,sc01,11-03 23:00:00+01:00,-25.717308448433535
2030,sc01,11-04 01:00:00+01:00,-77.21278822483269
2030,sc01,11-04 03:00:00+01:00,-77.21278822483269
2030,sc01,11-04 05:00:00+01:00,-70.5842077260595
2030,sc01,11-04 07:00:00+01:00,122.78721177516731
2030,sc01,11-04 09:00:00+01:00,122.78721177516731
2030,sc01,11-04 11:00:00+01:00,122.78721177516731
2030,sc01,11-04 13:00:00+01:00,122.78721177516731
2030,sc01,11-04 15:00:00+01:00,51.496418098750226
2030,sc01,11-04 17:00:00+01:00,122.78721177516731
2030,sc01,11-04 19:00:00+01:00,122.78721177516731
2030,sc01,11-04 21:00:00+01:00,122.78721177516731
2030,sc01,11-04 23:00:00+01:00,70.75825360529485
2030,sc01,11-05 01:00:00+01:00,-77.21278822483269
2030,sc01,11-05 03:00:00+01:00,-24.1896159680102
2030,sc01,11-05 05:00:00+01:00,77.20654144409225
2030,sc01,11-05 07:00:00+01:00,122.78721177516731
2030,sc01,11-05 09:00:00+01:00,122.78721177516731
2030,sc01,11-05 11:00:00+01:00,122.78721177516731
2030,sc01,11-05 13:00:00+01:00,122.78721177516731
2030,sc01,11-05 15:00:00+01:00,28.346466852629945
2030,sc01,11-05 17:00:00+01:00,122.78721177516731
2030,sc01,11-05 19:00:00+01:00,122.78721177516731
2030,sc01,11-05 21:00:00+01:00,122.78721177516731
2030,sc01,11-05 23:00:00+01:00,122.30509805839132
2030,sc01,11-06 01:00:00+01:00,-46.970454496881864
2030,sc01,11-06 03:00:00+01:00,-35.97145500265182
2030,sc01,11-06 05:00:00+01:00,44.68251877643168
2030,sc01,11-06 07:00:00+01:00,122.78721177516731
2030,sc01,11-06 09:00:00+01:00,122.78721177516731
2030,sc01,11-06 11:00:00+01:00,122.78721177516731
2030,sc01,11-06 13:00:00+01:00,122.78721177516731
2030,sc01,11-06 15:00:00+01:00,78.67336129176614
2030,sc01,11-06 17:00:00+01:00,122.78721177516731
2030,sc01,11-06 19:00:00+01:00,122.78721177516731
2030,sc01,11-06 21:00:00+01:00,122.78721177516731
2030,sc01,11-06 23:00:00+01:00,93.04613406610473
2030,sc01,11-07 01:00:00+01:00,-25.416193355163955
2030,sc01,11-07 03:00:00+01:00,-37.671956479239256
2030,sc01,11-07 05:00:00+01:00,36.75388188358485
2030,sc01,11-07 07:00:00+01:00,122.78721177516731
2030,sc01,11-07 09:00:00+01:00,122.78721177516731
2030,sc01,11-07 11:00:00+01:00,122.78721177516731
2030,sc01,11-07 13:00:00+01:00,122.78721177516731
2030,sc01,11-07 15:00:00+01:00,122.78721177516731
2030,sc01,11-07 17:00:00+01:00,122.78721177516731
2030,sc01,11-07 19:00:00+01:00,122.78721177516731
2030,sc01,11-07 21:00:00+01:00,122.78721177516731
2030,sc01,11-07 23:00:00+01:00,97.71251672925312
2030,sc01,11-08 01:00:00+01:00,-29.34060638461959
2030,sc01,11-08 03:00:00+01:00,-23.032790474663464
2030,sc01,11-08 05:00:00+01:00,80.24731719535522
2030,sc01,11-08 07:00:00+01:00,122.78721177516731
2030,sc01,11-08 09:00:00+01:00,122.78721177516731
2030,sc01,11-08 11:00:00+01:00,122.78721177516731
2030,sc01,11-08 13:00:00+01:00,122.78721177516731
2030,sc01,11-08 15:00:00+01:00,59.80910757608437
2030,sc01,11-08 17:00:00+01:00,122.78721177516731
2030,sc01,11-08 19:00:00+01:00,122.78721177516731
2030,sc01,11-08 21:00:00+01:00,122.78721177516731
2030,sc01,11-08 23:00:00+01:00,68.28181560704913
2030,sc01,11-09 01:00:00+01:00,-19.04663339539475
2030,sc01,11-09 03:00:00+01:00,-18.0191673931189
2030,sc01,11-09 05:00:00+01:00,28.808943150731764
2030,sc01,11-09 07:00:00+01:00,122.78721177516731
2030,sc01,11-09 09:00:00+01:00,122.78721177516731
2030,sc01,11-09 11:00:00+01:00,122.78721177516731
2030,sc01,11-09 13:00:00+01:00,60.16149064013565
2030,sc01,11-09 15:00:00+01:00,-41.779992431559066
2030,sc01,11-09 17:00:00+01:00,122.78721177516731
2030,sc01,11-09 19:00:00+01:00,122.78721177516731
2030,sc01,11-09 21:00:00+01:00,122.78721177516731
2030,sc01,11-09 23:00:00+01:00,93.63862571544134
2030,sc01,11-10 01:00:00+01:00,-2.2544632845781933
2030,sc01,11-10 03:00:00+01:00,-77.21278822483269
2030,sc01,11-10 05:00:00+01:00,-8.325373730582427
2030,sc01,11-10 07:00:00+01:00,122.78721177516731
2030,sc01,11-10 09:00:00+01:00,122.78721177516731
2030,sc01,11-10 11:00:00+01:00,122.78721177516731
2030,sc01,11-10 13:00:00+01:00,122.78721177516731
2030,sc01,11-10 15:00:00+01:00,10.797203110582615
2030,sc01,11-10 17:00:00+01:00,122.78721177516731
2030,sc01,11-10 19:00:00+01:00,122.78721177516731
2030,sc01,11-10 21:00:00+01:00,122.78721177516731
2030,sc01,11-10 23:00:00+01:00,41.021070057819344
2030,sc01,11-11 01:00:00+01:00,-77.21278822483269
2030,sc01,11-11 03:00:00+01:00,-77.21278822483269
2030,sc01,11-11 05:00:00+01:00,-62.04222173400827
2030,sc01,11-11 07:00:00+01:00,122.78721177516731
2030,sc01,11-11 09:00:00+01:00,122.78721177516731
2030,sc01,11-11 11:00:00+01:00,122.78721177516731
2030,sc01,11-11 13:00:00+01:00,122.78721177516731
2030,sc01,11-11 15:00:00+01:00,30.34906084728337
2030,sc01,11-11 17:00:00+01:00,122.78721177516731
2030,sc01,11-11 19:00:00+01:00,122.78721177516731
2030,sc01,11-11 21:00:00+01:00,122.78721177516731
2030,sc01,11-11 23:00:00+01:00,-49.09028954089875
2030,sc01,11-12 01:00:00+01:00,-77.21278822483269
2030,sc01,11-12 03:00:00+01:00,-77.21278822483269
2030,sc01,11-12 05:00:00+01:00,-29.700283631422387
2030,sc01,11-12 07:00:00+01:00,122.78721177516731
2030,sc01,11-12 09:00:00+01:00,122.78721177516731
2030,sc01,11-12 11:00:00+01:00,75.02219796869936
2030,sc01,11-12 13:00:00+01:00,48.706744400024746
2030,sc01,11-12 15:00:00+01:00,-30.10806620865116
2030,sc01,11-12 17:00:00+01:00,122.78721177516731
2030,sc01,11-12 19:00:00+01:00,122.78721177516731
2030,sc01,11-12 21:00:00+01:00,122.78721177516731
2030,sc01,11-12 23:00:00+01:00,4.155432337966857
2030,sc01,11-13 01:00:00+01:00,-66.68073041778248
2030,sc01,11-13 03:00:00+01:00,-77.21278822483269
2030,sc01,11-13 05:00:00+01:00,-67.73115002903097
2030,sc01,11-13 07:00:00+01:00,122.78721177516731
2030,sc01,11-13 09:00:00+01:00,122.78721177516731
2030,sc01,11-13 11:00:00+01:00,122.78721177516731
2030,sc01,11-13 13:00:00+01:00,122.78721177516731
2030,sc01,11-13 15:00:00+01:00,104.97515658939095
2030,sc01,11-13 17:00:00+01:00,122.78721177516731
2030,sc01,11-13 19:00:00+01:00,122.78721177516731
2030,sc01,11-13 21:00:00+01:00,122.78721177516731
2030,sc01,11-13 23:00:00+01:00,78.21289700621766
2030,sc01,11-14 01:00:00+01:00,-39.08824729539588
2030,sc01,11-14 03:00:00+01:00,-77.21278822483269
2030,sc01,11-14 05:00:00+01:00,27.479108832696397
2030,sc01,11-14 07:00:00+01:00,122.78721177516731
2030,sc01,11-14 09:00:00+01:00,122.78721177516731
2030,sc01,11-14 11:00:00+01:00,122.78721177516731
2030,sc01,11-14 13:00:00+01:00,122.78721177516731
2030,sc01,11-14 15:00:00+01:00,106.3703754412373
2030,sc01,11-14 17:00:00+01:00,122.78721177516731
2030,sc01,11-14 19:00:00+01:00,122.78721177516731
2030,sc01,11-14 21:00:00+01:00,122.78721177516731
2030,sc01,11-14 23:00:00+01:00,82.42967627068579
2030,sc01,11-15 01:00:00+01:00,-48.04793644609958
2030,sc01,11-15 03:00:00+01:00,-71.7982533471308
2030,sc01,11-15 05:00:00+01:00,23.91920222402969
2030,sc01,11-15 07:00:00+01:00,122.78721177516731
2030,sc01,11-15 09:00:00+01:00,122.78721177516731
2030,sc01,11-15 11:00:00+01:00,122.78721177516731
2030,sc01,11-15 13:00:00+01:00,122.78721177516731
2030,sc01,11-15 15:00:00+01:00,122.78721177516731
2030,sc01,11-15 17:00:00+01:00,122.78721177516731
2030,sc01,11-15 19:00:00+01:00,122.78721177516731
