Period,Scenario,LoadLevel,MW
2030,sc01,07-05 23:00:00+01:00,1212.56201478
2030,sc01,07-06 01:00:00+01:00,1045.2449024345
2030,sc01,07-06 03:00:00+01:00,1008.0880022800001
2030,sc01,07-06 05:00:00+01:00,1153.1449341525001
2030,sc01,07-06 07:00:00+01:00,1572.8527897500003
2030,sc01,07-06 09:00:00+01:00,1645.696835497
2030,sc01,07-06 11:00:00+01:00,1356.7253468089998
2030,sc01,07-06 13:00:00+01:00,1271.2714814914998
2030,sc01,07-06 15:00:00+01:00,1143.3092621659998
2030,sc01,07-06 17:00:00+01:00,1322.814583296
2030,sc01,07-06 19:00:00+01:00,1600.3029984114999
2030,sc01,07-06 21:00:00+01:00,1518.5470529575
2030,sc01,07-06 23:00:00+01:00,1219.109655895
2030,sc01,07-07 01:00:00+01:00,1051.0354174245
2030,sc01,07-07 03:00:00+01:00,1015.5130452885
2030,sc01,07-07 05:00:00+01:00,1175.6375853180002
2030,sc01,07-07 07:00:00+01:00,1598.7961111805002
2030,sc01,07-07 09:00:00+01:00,1680.6702902074999
2030,sc01,07-07 11:00:00+01:00,1448.4557843429998
2030,sc01,07-07 13:00:00+01:00,1428.445561738
2030,sc01,07-07 15:00:00+01:00,1296.8774826709998
2030,sc01,07-07 17:00:00+01:00,1420.1718930319998
2030,sc01,07-07 19:00:00+01:00,1663.9781101504998
2030,sc01,07-07 21:00:00+01:00,1547.3226929159998
2030,sc01,07-07 23:00:00+01:00,1231.371372447
2030,sc01,07-08 01:00:00+01:00,1077.331902412
2030,sc01,07-08 03:00:00+01:00,1036.007433755
2030,sc01,07-08 05:00:00+01:00,1183.192756886
2030,sc01,07-08 07:00:00+01:00,1589.6364017110002
2030,sc01,07-08 09:00:00+01:00,1691.3891038259999
2030,sc01,07-08 11:00:00+01:00,1446.2095550225
2030,sc01,07-08 13:00:00+01:00,1418.5440465479999
2030,sc01,07-08 15:00:00+01:00,1295.7554091129998
2030,sc01,07-08 17:00:00+01:00,1450.1363278175
2030,sc01,07-08 19:00:00+01:00,1699.6005175074997
2030,sc01,07-08 21:00:00+01:00,1568.77577772
2030,sc01,07-08 23:00:00+01:00,1242.2784416185
2030,sc01,07-09 01:00:00+01:00,1067.4470232505
2030,sc01,07-09 03:00:00+01:00,1022.1493451675001
2030,sc01,07-09 05:00:00+01:00,1177.3416252240002
2030,sc01,07-09 07:00:00+01:00,1578.856196287
2030,sc01,07-09 09:00:00+01:00,1643.033890967
2030,sc01,07-09 11:00:00+01:00,1396.2573238584998
2030,sc01,07-09 13:00:00+01:00,1387.055528311
2030,sc01,07-09 15:00:00+01:00,1230.6095909305
2030,sc01,07-09 17:00:00+01:00,1375.8341586284998
2030,sc01,07-09 19:00:00+01:00,1631.9818491175
2030,sc01,07-09 21:00:00+01:00,1516.0738556924998
2030,sc01,07-09 23:00:00+01:00,1196.51678769
2030,sc01,07-10 01:00:00+01:00,1001.8848023495001
2030,sc01,07-10 03:00:00+01:00,959.840249225
2030,sc01,07-10 05:00:00+01:00,1106.1206874475001
2030,sc01,07-10 07:00:00+01:00,1508.033535315
2030,sc01,07-10 09:00:00+01:00,1584.660181703
2030,sc01,07-10 11:00:00+01:00,1340.2273365544997
2030,sc01,07-10 13:00:00+01:00,1363.2097305204998
2030,sc01,07-10 15:00:00+01:00,1215.4836723365
2030,sc01,07-10 17:00:00+01:00,1377.3900801245
2030,sc01,07-10 19:00:00+01:00,1650.448561625
2030,sc01,07-10 21:00:00+01:00,1556.7319322044998
2030,sc01,07-10 23:00:00+01:00,1239.3368377000002
2030,sc01,07-11 01:00:00+01:00,1047.909086335
2030,sc01,07-11 03:00:00+01:00,995.1556664255
2030,sc01,07-11 05:00:00+01:00,1156.2328845815002
2030,sc01,07-11 07:00:00+01:00,1571.2123979335001
2030,sc01,07-11 09:00:00+01:00,1641.157282382
2030,sc01,07-11 11:00:00+01:00,1385.495577173
2030,sc01,07-11 13:00:00+01:00,1317.3345767955
2030,sc01,07-11 15:00:00+01:00,1195.7339281959999
2030,sc01,07-11 17:00:00+01:00,1366.862580782
2030,sc01,07-11 19:00:00+01:00,1616.7694052779998
2030,sc01,07-11 21:00:00+01:00,1500.839917172
2030,sc01,07-11 23:00:00+01:00,1200.174492008
2030,sc01,07-12 01:00:00+01:00,1021.6578314835001
2030,sc01,07-12 03:00:00+01:00,974.1361757110001
2030,sc01,07-12 05:00:00+01:00,1129.6534496435002
2030,sc01,07-12 07:00:00+01:00,1537.9419126355
2030,sc01,07-12 09:00:00+01:00,1607.540165378
2030,sc01,07-12 11:00:00+01:00,1341.7456131659999
2030,sc01,07-12 13:00:00+01:00,1302.6072306894998
2030,sc01,07-12 15:00:00+01:00,1113.828653506
2030,sc01,07-12 17:00:00+01:00,1250.8852448905
2030,sc01,07-12 19:00:00+01:00,1533.8428664464998
2030,sc01,07-12 21:00:00+01:00,1449.5001234939998
2030,sc01,07-12 23:00:00+01:00,1135.790622555
2030,sc01,07-13 01:00:00+01:00,904.1099298045001
2030,sc01,07-13 03:00:00+01:00,864.9425283400001
2030,sc01,07-13 05:00:00+01:00,1041.4346520275
2030,sc01,07-13 07:00:00+01:00,1472.4471965200003
2030,sc01,07-13 09:00:00+01:00,1562.9102582004998
2030,sc01,07-13 11:00:00+01:00,1318.5365436485
2030,sc01,07-13 13:00:00+01:00,1281.4965805389998
2030,sc01,07-13 15:00:00+01:00,1149.1467294109998
2030,sc01,07-13 17:00:00+01:00,1316.6462249669999
2030,sc01,07-13 19:00:00+01:00,1599.5289620024998
2030,sc01,07-13 21:00:00+01:00,1500.8033891419998
2030,sc01,07-13 23:00:00+01:00,1185.4520692835001
2030,sc01,07-14 01:00:00+01:00,1024.9475365770002
2030,sc01,07-14 03:00:00+01:00,975.8901254365
2030,sc01,07-14 05:00:00+01:00,1139.4525908675
2030,sc01,07-14 07:00:00+01:00,1553.8267234730001
2030,sc01,07-14 09:00:00+01:00,1627.733912106
2030,sc01,07-14 11:00:00+01:00,1364.7083921289998
2030,sc01,07-14 13:00:00+01:00,1313.7966545094998
2030,sc01,07-14 15:00:00+01:00,1177.2558631809998
2030,sc01,07-14 17:00:00+01:00,1359.4932304259999
2030,sc01,07-14 19:00:00+01:00,1615.2085771624998
2030,sc01,07-14 21:00:00+01:00,1492.920295764
2030,sc01,07-14 23:00:00+01:00,1189.2377156060002
2030,sc01,07-15 01:00:00+01:00,1025.0414244190001
2030,sc01,07-15 03:00:00+01:00,968.0344082135
2030,sc01,07-15 05:00:00+01:00,1100.9040697925002
2030,sc01,07-15 07:00:00+01:00,1502.3804062800002
2030,sc01,07-15 09:00:00+01:00,1591.8412429005
2030,sc01,07-15 11:00:00+01:00,1311.253249941
2030,sc01,07-15 13:00:00+01:00,1202.8200493059999
2030,sc01,07-15 15:00:00+01:00,1012.2214846799998
2030,sc01,07-15 17:00:00+01:00,1147.9821060944998
2030,sc01,07-15 19:00:00+01:00,1470.2152049294998
2030,sc01,07-15 21:00:00+01:00,1418.5416387809998
2030,sc01,07-15 23:00:00+01:00,1103.5236619450002
2030,sc01,07-16 01:00:00+01:00,898.3441240795
2030,sc01,07-16 03:00:00+01:00,846.77597595
2030,sc01,07-16 05:00:00+01:00,1024.7688066525002
2030,sc01,07-16 07:00:00+01:00,1444.7156283400002
2030,sc01,07-16 09:00:00+01:00,1508.0472012065
2030,sc01,07-16 11:00:00+01:00,1273.9180057629999
2030,sc01,07-16 13:00:00+01:00,1239.830589195
2030,sc01,07-16 15:00:00+01:00,1092.7149831919999
2030,sc01,07-16 17:00:00+01:00,1245.4580218395
2030,sc01,07-16 19:00:00+01:00,1551.8674864109998
2030,sc01,07-16 21:00:00+01:00,1462.6217872485
2030,sc01,07-16 23:00:00+01:00,1180.4541412400001
2030,sc01,07-17 01:00:00+01:00,1007.9004969010001
2030,sc01,07-17 03:00:00+01:00,950.396431235
2030,sc01,07-17 05:00:00+01:00,1082.3994424875002
2030,sc01,07-17 07:00:00+01:00,1500.367625
2030,sc01,07-17 09:00:00+01:00,1576.3558653124999
2030,sc01,07-17 11:00:00+01:00,1319.8476988024997
2030,sc01,07-17 13:00:00+01:00,1257.6930041179999
2030,sc01,07-17 15:00:00+01:00,1115.4504654389998
2030,sc01,07-17 17:00:00+01:00,1277.7725779225
2030,sc01,07-17 19:00:00+01:00,1529.8096984999997
2030,sc01,07-17 21:00:00+01:00,1427.3454975144998
2030,sc01,07-17 23:00:00+01:00,1161.8099892300002
2030,sc01,07-18 01:00:00+01:00,1005.7886461455
2030,sc01,07-18 03:00:00+01:00,959.958870249
2030,sc01,07-18 05:00:00+01:00,1115.6067789725
2030,sc01,07-18 07:00:00+01:00,1529.1811717510002
2030,sc01,07-18 09:00:00+01:00,1602.7134097004998
2030,sc01,07-18 11:00:00+01:00,1359.1382426269997
2030,sc01,07-18 13:00:00+01:00,1312.7895418454998
2030,sc01,07-18 15:00:00+01:00,1201.2867632234997
2030,sc01,07-18 17:00:00+01:00,1331.308728951
2030,sc01,07-18 19:00:00+01:00,1566.2460064024997
2030,sc01,07-18 21:00:00+01:00,1421.5431101484999
2030,sc01,07-18 23:00:00+01:00,1145.21997999
2030,sc01,07-19 01:00:00+01:00,1002.7122878235
2030,sc01,07-19 03:00:00+01:00,967.0146738945
2030,sc01,07-19 05:00:00+01:00,1128.2448303410001
2030,sc01,07-19 07:00:00+01:00,1553.5413061020001
2030,sc01,07-19 09:00:00+01:00,1647.9465652
2030,sc01,07-19 11:00:00+01:00,1405.5604710869998
2030,sc01,07-19 13:00:00+01:00,1379.1377587469997
2030,sc01,07-19 15:00:00+01:00,1252.5367765064998
2030,sc01,07-19 17:00:00+01:00,1447.1344603009998
2030,sc01,07-19 19:00:00+01:00,1684.8423247079998
2030,sc01,07-19 21:00:00+01:00,1533.439191411
2030,sc01,07-19 23:00:00+01:00,1204.252500048
2030,sc01,07-20 01:00:00+01:00,1019.8979592950001
2030,sc01,07-20 03:00:00+01:00,974.0936731135
2030,sc01,07-20 05:00:00+01:00,1137.1176683015
2030,sc01,07-20 07:00:00+01:00,1547.929613146
2030,sc01,07-20 09:00:00+01:00,1626.5806045539998
2030,sc01,07-20 11:00:00+01:00,1377.5743578514998
2030,sc01,07-20 13:00:00+01:00,1342.1157778764998
2030,sc01,07-20 15:00:00+01:00,1215.5825099454999
2030,sc01,07-20 17:00:00+01:00,1367.9854262145
2030,sc01,07-20 19:00:00+01:00,1611.4790970549998
2030,sc01,07-20 21:00:00+01:00,1490.329369337
2030,sc01,07-20 23:00:00+01:00,1169.9298286350001
2030,sc01,07-21 01:00:00+01:00,968.1109449145
2030,sc01,07-21 03:00:00+01:00,915.26193858
2030,sc01,07-21 05:00:00+01:00,1075.6541206225002
2030,sc01,07-21 07:00:00+01:00,1491.6532225950002
2030,sc01,07-21 09:00:00+01:00,1576.6333800859998
2030,sc01,07-21 11:00:00+01:00,1312.1970637109998
2030,sc01,07-21 13:00:00+01:00,1248.9287204349998
2030,sc01,07-21 15:00:00+01:00,1104.5400412579997
2030,sc01,07-21 17:00:00+01:00,1259.8732321794998
2030,sc01,07-21 19:00:00+01:00,1574.4929829764997
2030,sc01,07-21 21:00:00+01:00,1496.7475227984999
2030,sc01,07-21 23:00:00+01:00,1171.346223233
2030,sc01,07-22 01:00:00+01:00,994.801273283
2030,sc01,07-22 03:00:00+01:00,957.7176560655
2030,sc01,07-22 05:00:00+01:00,1125.642049086
2030,sc01,07-22 07:00:00+01:00,1541.3830676925002
2030,sc01,07-22 09:00:00+01:00,1612.4872885035
2030,sc01,07-22 11:00:00+01:00,1343.1609061074998
2030,sc01,07-22 13:00:00+01:00,1293.2709520209999
2030,sc01,07-22 15:00:00+01:00,1178.4034594734999
2030,sc01,07-22 17:00:00+01:00,1354.7346029034998
2030,sc01,07-22 19:00:00+01:00,1603.0451188689997
2030,sc01,07-22 21:00:00+01:00,1488.8227357734997
2030,sc01,07-22 23:00:00+01:00,1183.4882963925
2030,sc01,07-23 01:00:00+01:00,1018.164133029
2030,sc01,07-23 03:00:00+01:00,967.9118914675
2030,sc01,07-23 05:00:00+01:00,1126.8447872945
2030,sc01,07-23 07:00:00+01:00,1545.4183505520002
2030,sc01,07-23 09:00:00+01:00,1642.5037186495
2030,sc01,07-23 11:00:00+01:00,1447.5782713984997
2030,sc01,07-23 13:00:00+01:00,1453.2011369289999
2030,sc01,07-23 15:00:00+01:00,1314.2966650654998
2030,sc01,07-23 17:00:00+01:00,1415.3432047729998
2030,sc01,07-23 19:00:00+01:00,1608.6301044159998
2030,sc01,07-23 21:00:00+01:00,1489.524178859
2030,sc01,07-23 23:00:00+01:00,1174.7787214305001
2030,sc01,07-24 01:00:00+01:00,989.865360377
2030,sc01,07-24 03:00:00+01:00,951.7430372505
2030,sc01,07-24 05:00:00+01:00,1107.9549059340002
2030,sc01,07-24 07:00:00+01:00,1520.4013787925
2030,sc01,07-24 09:00:00+01:00,1603.8276417594998
2030,sc01,07-24 11:00:00+01:00,1367.9526278339997
2030,sc01,07-24 13:00:00+01:00,1328.2337219249998
2030,sc01,07-24 15:00:00+01:00,1170.8132065154998
2030,sc01,07-24 17:00:00+01:00,1343.4206919649998
2030,sc01,07-24 19:00:00+01:00,1621.3855004579998
2030,sc01,07-24 21:00:00+01:00,1471.9727208784998
2030,sc01,07-24 23:00:00+01:00,1156.4241241
2030,sc01,07-25 01:00:00+01:00,942.5343477845
2030,sc01,07-25 03:00:00+01:00,871.94131314
2030,sc01,07-25 05:00:00+01:00,1025.3748028225002
2030,sc01,07-25 07:00:00+01:00,1460.6536884650002
2030,sc01,07-25 09:00:00+01:00,1537.3293534744998
2030,sc01,07-25 11:00:00+01:00,1284.3993264554997
2030,sc01,07-25 13:00:00+01:00,1202.4917180475
2030,sc01,07-25 15:00:00+01:00,1021.7885222164998
2030,sc01,07-25 17:00:00+01:00,1222.288159688
2030,sc01,07-25 19:00:00+01:00,1547.0282728079999
2030,sc01,07-25 21:00:00+01:00,1464.2300209285
2030,sc01,07-25 23:00:00+01:00,1145.846095252
2030,sc01,07-26 01:00:00+01:00,961.0816656795
2030,sc01,07-26 03:00:00+01:00,914.936454555
2030,sc01,07-26 05:00:00+01:00,1063.1764146675
2030,sc01,07-26 07:00:00+01:00,1454.7786725600001
2030,sc01,07-26 09:00:00+01:00,1508.2669470529997
2030,sc01,07-26 11:00:00+01:00,1252.5510748384997
2030,sc01,07-26 13:00:00+01:00,1191.7613759879998
2030,sc01,07-26 15:00:00+01:00,1038.5874081174998
2030,sc01,07-26 17:00:00+01:00,1215.4935977374998
2030,sc01,07-26 19:00:00+01:00,1523.2886304794997
2030,sc01,07-26 21:00:00+01:00,1437.4429298334999
2030,sc01,07-26 23:00:00+01:00,1130.6099812700002
2030,sc01,07-27 01:00:00+01:00,941.7269482595001
2030,sc01,07-27 03:00:00+01:00,879.36390555
2030,sc01,07-27 05:00:00+01:00,1043.5253793025001
2030,sc01,07-27 07:00:00+01:00,1464.6287968350002
2030,sc01,07-27 09:00:00+01:00,1572.744233599
2030,sc01,07-27 11:00:00+01:00,1319.0364220824997
2030,sc01,07-27 13:00:00+01:00,1219.8107212114999
2030,sc01,07-27 15:00:00+01:00,1070.6788870339997
2030,sc01,07-27 17:00:00+01:00,1231.2419419305
2030,sc01,07-27 19:00:00+01:00,1508.5222366649998
2030,sc01,07-27 21:00:00+01:00,1414.3939040039998
2030,sc01,07-27 23:00:00+01:00,1143.416912565
2030,sc01,07-28 01:00:00+01:00,953.9905389045
2030,sc01,07-28 03:00:00+01:00,903.056447455
2030,sc01,07-28 05:00:00+01:00,1063.6971542275
2030,sc01,07-28 07:00:00+01:00,1479.6803251295
2030,sc01,07-28 09:00:00+01:00,1553.0710612305
2030,sc01,07-28 11:00:00+01:00,1283.0290441274997
2030,sc01,07-28 13:00:00+01:00,1259.8277240254997
2030,sc01,07-28 15:00:00+01:00,1129.6882923899998
2030,sc01,07-28 17:00:00+01:00,1279.6732168689998
2030,sc01,07-28 19:00:00+01:00,1516.9760310284998
2030,sc01,07-28 21:00:00+01:00,1440.7258980774998
2030,sc01,07-28 23:00:00+01:00,1139.5614442830001
2030,sc01,07-29 01:00:00+01:00,940.9175104465
2030,sc01,07-29 03:00:00+01:00,898.1974798575
2030,sc01,07-29 05:00:00+01:00,1064.6753315155001
2030,sc01,07-29 07:00:00+01:00,1476.9593074375002
2030,sc01,07-29 09:00:00+01:00,1551.4053054019998
2030,sc01,07-29 11:00:00+01:00,1323.1180736504998
2030,sc01,07-29 13:00:00+01:00,1293.0992731454999
2030,sc01,07-29 15:00:00+01:00,1074.7464762399998
2030,sc01,07-29 17:00:00+01:00,1259.430134237
2030,sc01,07-29 19:00:00+01:00,1546.0084385254997
2030,sc01,07-29 21:00:00+01:00,1435.4298548255
2030,sc01,07-29 23:00:00+01:00,1116.8118825220001
2030,sc01,07-30 01:00:00+01:00,886.8173587295
2030,sc01,07-30 03:00:00+01:00,826.3883481949999
2030,sc01,07-30 05:00:00+01:00,951.8851095275
2030,sc01,07-30 07:00:00+01:00,1393.99205275
2030,sc01,07-30 09:00:00+01:00,1484.8329930584998
2030,sc01,07-30 11:00:00+01:00,1252.3324569949998
2030,sc01,07-30 13:00:00+01:00,1208.6662761735
2030,sc01,07-30 15:00:00+01:00,1055.8088057114999
2030,sc01,07-30 17:00:00+01:00,1206.8593513514998
2030,sc01,07-30 19:00:00+01:00,1491.0672698224998
2030,sc01,07-30 21:00:00+01:00,1402.7800523279998
2030,sc01,07-30 23:00:00+01:00,1078.148939835
2030,sc01,07-31 01:00:00+01:00,881.0453382945
2030,sc01,07-31 03:00:00+01:00,818.943565175
2030,sc01,07-31 05:00:00+01:00,998.1917643725001
2030,sc01,07-31 07:00:00+01:00,1416.5614099050001
2030,sc01,07-31 09:00:00+01:00,1489.2653795949998
2030,sc01,07-31 11:00:00+01:00,1220.7135001789998
2030,sc01,07-31 13:00:00+01:00,1126.0646730654998
2030,sc01,07-31 15:00:00+01:00,950.4205721549997
2030,sc01,07-31 17:00:00+01:00,1102.8409583379998
2030,sc01,07-31 19:00:00+01:00,1415.9915215179997
2030,sc01,07-31 21:00:00+01:00,1320.1580310594998
2030,sc01,07-31 23:00:00+01:00,1082.2159496450001
2030,sc01,08-01 01:00:00+01:00,875.082401205
2030,sc01,08-01 03:00:00+01:00,830.2869571630001
2030,sc01,08-01 05:00:00+01:00,966.9458766645001
2030,sc01,08-01 07:00:00+01:00,1358.26648996
2030,sc01,08-01 09:00:00+01:00,1405.6109523884998
2030,sc01,08-01 11:00:00+01:00,1200.8750358534999
2030,sc01,08-01 13:00:00+01:00,1192.3509773339997
2030,sc01,08-01 15:00:00+01:00,1053.8382546009998
2030,sc01,08-01 17:00:00+01:00,1174.3159746464999
2030,sc01,08-01 19:00:00+01:00,1448.0938075694996
2030,sc01,08-01 21:00:00+01:00,1363.3080430975
2030,sc01,08-01 23:00:00+01:00,1070.98078629
2030,sc01,08-02 01:00:00+01:00,882.65144834
2030,sc01,08-02 03:00:00+01:00,836.482745868
2030,sc01,08-02 05:00:00+01:00,992.3003728845
2030,sc01,08-02 07:00:00+01:00,1413.313318695
2030,sc01,08-02 09:00:00+01:00,1509.2853752994997
2030,sc01,08-02 11:00:00+01:00,1272.3158481789999
2030,sc01,08-02 13:00:00+01:00,1172.3577528029998
2030,sc01,08-02 15:00:00+01:00,1024.7446430199998
2030,sc01,08-02 17:00:00+01:00,1165.8528795044997
2030,sc01,08-02 19:00:00+01:00,1474.6507675844998
2030,sc01,08-02 21:00:00+01:00,1395.4077553185
2030,sc01,08-02 23:00:00+01:00,1075.873413285
2030,sc01,08-03 01:00:00+01:00,908.695565296
2030,sc01,08-03 03:00:00+01:00,858.7480124814999
2030,sc01,08-03 05:00:00+01:00,1012.510531179
2030,sc01,08-03 07:00:00+01:00,1419.2301189375
2030,sc01,08-03 09:00:00+01:00,1487.6814630519998
2030,sc01,08-03 11:00:00+01:00,1243.2041228929997
2030,sc01,08-03 13:00:00+01:00,1205.2159708589998
2030,sc01,08-03 15:00:00+01:00,1067.8853139704997
2030,sc01,08-03 17:00:00+01:00,1223.6614519694997
2030,sc01,08-03 19:00:00+01:00,1497.1622779279996
2030,sc01,08-03 21:00:00+01:00,1408.9953472589998
2030,sc01,08-03 23:00:00+01:00,1092.3110936594999
2030,sc01,08-04 01:00:00+01:00,916.6865911499999
2030,sc01,08-04 03:00:00+01:00,869.8232939279999
2030,sc01,08-04 05:00:00+01:00,1029.1585017095
2030,sc01,08-04 07:00:00+01:00,1442.9132509849999
2030,sc01,08-04 09:00:00+01:00,1515.4779570459996
2030,sc01,08-04 11:00:00+01:00,1247.1109637089996
2030,sc01,08-04 13:00:00+01:00,1197.5920412724997
2030,sc01,08-04 15:00:00+01:00,1073.6670486489998
2030,sc01,08-04 17:00:00+01:00,1253.7442614709996
2030,sc01,08-04 19:00:00+01:00,1535.3841959424997
2030,sc01,08-04 21:00:00+01:00,1409.0539981374998
2030,sc01,08-04 23:00:00+01:00,1066.792702089
2030,sc01,08-05 01:00:00+01:00,905.5029784115
2030,sc01,08-05 03:00:00+01:00,846.6722596944999
2030,sc01,08-05 05:00:00+01:00,1002.14577556
2030,sc01,08-05 07:00:00+01:00,1412.4371097199999
2030,sc01,08-05 09:00:00+01:00,1470.8006566004997
2030,sc01,08-05 11:00:00+01:00,1255.8305960109997
2030,sc01,08-05 13:00:00+01:00,1206.6915826384998
2030,sc01,08-05 15:00:00+01:00,1034.4206797454997
2030,sc01,08-05 17:00:00+01:00,1227.1085754749997
2030,sc01,08-05 19:00:00+01:00,1509.3277983229996
2030,sc01,08-05 21:00:00+01:00,1367.243183286
2030,sc01,08-05 23:00:00+01:00,1034.2391489899999
2030,sc01,08-06 01:00:00+01:00,889.7821962869999
2030,sc01,08-06 03:00:00+01:00,848.2717393544999
2030,sc01,08-06 05:00:00+01:00,994.7027785894999
2030,sc01,08-06 07:00:00+01:00,1398.0131168799999
2030,sc01,08-06 09:00:00+01:00,1468.8290712374996
2030,sc01,08-06 11:00:00+01:00,1194.4969522524998
2030,sc01,08-06 13:00:00+01:00,1129.2670317244997
2030,sc01,08-06 15:00:00+01:00,980.0941640369996
2030,sc01,08-06 17:00:00+01:00,1160.1908678324996
2030,sc01,08-06 19:00:00+01:00,1475.8295092879996
2030,sc01,08-06 21:00:00+01:00,1389.1101730909998
2030,sc01,08-06 23:00:00+01:00,1071.384037119
2030,sc01,08-07 01:00:00+01:00,897.5278836329999
2030,sc01,08-07 03:00:00+01:00,856.3328619234999
2030,sc01,08-07 05:00:00+01:00,1017.8474403924998
2030,sc01,08-07 07:00:00+01:00,1429.9485443659999
2030,sc01,08-07 09:00:00+01:00,1496.7612728364998
2030,sc01,08-07 11:00:00+01:00,1230.3053114934996
2030,sc01,08-07 13:00:00+01:00,1169.1901019274997
2030,sc01,08-07 15:00:00+01:00,1026.2836908229997
2030,sc01,08-07 17:00:00+01:00,1181.8501899964997
2030,sc01,08-07 19:00:00+01:00,1465.6630652674996
2030,sc01,08-07 21:00:00+01:00,1380.348083336
2030,sc01,08-07 23:00:00+01:00,1065.6838994549998
2030,sc01,08-08 01:00:00+01:00,891.0630544974998
2030,sc01,08-08 03:00:00+01:00,850.6805174834998
2030,sc01,08-08 05:00:00+01:00,1013.9793760439999
2030,sc01,08-08 07:00:00+01:00,1434.2531200949998
2030,sc01,08-08 09:00:00+01:00,1514.3404059729996
2030,sc01,08-08 11:00:00+01:00,1238.1149900379996
2030,sc01,08-08 13:00:00+01:00,1199.8465997104995
2030,sc01,08-08 15:00:00+01:00,1047.6948144714995
2030,sc01,08-08 17:00:00+01:00,1216.7324093549996
2030,sc01,08-08 19:00:00+01:00,1511.1656813164996
2030,sc01,08-08 21:00:00+01:00,1394.1157159959998
2030,sc01,08-08 23:00:00+01:00,1059.6619541349999
2030,sc01,08-09 01:00:00+01:00,885.9491802999997
2030,sc01,08-09 03:00:00+01:00,841.8387723664998
2030,sc01,08-09 05:00:00+01:00,1014.7058329394998
2030,sc01,08-09 07:00:00+01:00,1436.1043106939997
2030,sc01,08-09 09:00:00+01:00,1535.3192638999994
2030,sc01,08-09 11:00:00+01:00,1320.5525082964996
2030,sc01,08-09 13:00:00+01:00,1282.5523864049997
2030,sc01,08-09 15:00:00+01:00,1176.9219670204996
2030,sc01,08-09 17:00:00+01:00,1344.1289010524995
2030,sc01,08-09 19:00:00+01:00,1539.0837417974997
2030,sc01,08-09 21:00:00+01:00,1407.6284515054997
2030,sc01,08-09 23:00:00+01:00,1053.2576630749998
2030,sc01,08-10 01:00:00+01:00,887.7175293199997
2030,sc01,08-10 03:00:00+01:00,834.4021478279998
2030,sc01,08-10 05:00:00+01:00,973.7757220394998
2030,sc01,08-10 07:00:00+01:00,1363.6434215449997
2030,sc01,08-10 09:00:00+01:00,1426.1966390974994
2030,sc01,08-10 11:00:00+01:00,1233.1497659559996
2030,sc01,08-10 13:00:00+01:00,1194.3973859194996
2030,sc01,08-10 15:00:00+01:00,1110.7260479329996
2030,sc01,08-10 17:00:00+01:00,1279.7283531659996
2030,sc01,08-10 19:00:00+01:00,1529.2315696214996
2030,sc01,08-10 21:00:00+01:00,1380.3703868409998
2030,sc01,08-10 23:00:00+01:00,1047.3504214799998
2030,sc01,08-11 01:00:00+01:00,855.3105420949997
2030,sc01,08-11 03:00:00+01:00,792.7870008279997
2030,sc01,08-11 05:00:00+01:00,924.3575358394997
2030,sc01,08-11 07:00:00+01:00,1294.0278219349998
2030,sc01,08-11 09:00:00+01:00,1402.8999591309994
2030,sc01,08-11 11:00:00+01:00,1227.3941999604997
2030,sc01,08-11 13:00:00+01:00,1126.2499448949995
2030,sc01,08-11 15:00:00+01:00,967.1692786839994
2030,sc01,08-11 17:00:00+01:00,1122.5165516584996
2030,sc01,08-11 19:00:00+01:00,1422.5074117929994
2030,sc01,08-11 21:00:00+01:00,1338.3697078859998
2030,sc01,08-11 23:00:00+01:00,1020.9844968599998
2030,sc01,08-12 01:00:00+01:00,843.6075763999997
2030,sc01,08-12 03:00:00+01:00,794.3418734779997
2030,sc01,08-12 05:00:00+01:00,939.8648415944997
2030,sc01,08-12 07:00:00+01:00,1362.6939296399996
2030,sc01,08-12 09:00:00+01:00,1453.0425229664995
2030,sc01,08-12 11:00:00+01:00,1193.0256809179996
2030,sc01,08-12 13:00:00+01:00,1146.5297291479994
2030,sc01,08-12 15:00:00+01:00,1008.1270451409995
2030,sc01,08-12 17:00:00+01:00,1194.5577907294994
2030,sc01,08-12 19:00:00+01:00,1490.4302179779995
2030,sc01,08-12 21:00:00+01:00,1394.9536904034996
2030,sc01,08-12 23:00:00+01:00,1075.8447373549998
2030,sc01,08-13 01:00:00+01:00,902.1988740214997
2030,sc01,08-13 03:00:00+01:00,858.8404127004997
2030,sc01,08-13 05:00:00+01:00,1026.1379704054998
2030,sc01,08-13 07:00:00+01:00,1441.3520059014998
2030,sc01,08-13 09:00:00+01:00,1519.2778960579994
2030,sc01,08-13 11:00:00+01:00,1274.5293624619994
2030,sc01,08-13 13:00:00+01:00,1239.7334768404994
2030,sc01,08-13 15:00:00+01:00,1110.2015238634995
2030,sc01,08-13 17:00:00+01:00,1255.9889545769995
2030,sc01,08-13 19:00:00+01:00,1491.6315960064994
2030,sc01,08-13 21:00:00+01:00,1386.5293393759996
2030,sc01,08-13 23:00:00+01:00,1078.8557100139997
2030,sc01,08-14 01:00:00+01:00,904.3495687784996
2030,sc01,08-14 03:00:00+01:00,859.9141669714996
2030,sc01,08-14 05:00:00+01:00,1019.4246165479997
2030,sc01,08-14 07:00:00+01:00,1433.2048555394997
2030,sc01,08-14 09:00:00+01:00,1509.1202077819994
2030,sc01,08-14 11:00:00+01:00,1220.1189465824996
