Period,Scenario,LoadLevel,Centrale_C_Cap_CTag,Diesel_Bel_Air,Gas_Turbines,Solar_CICAD,Solar_DIASS,Boutoute,Secondary_Plants,Felou_gouina,Manantali,Aggreko_Boutoute,Kounoune_Power,Tobene_Power,Contour_Global,PETN_Taiba_Ndiaye_Wind,KPS_KarPowerShip,PV_Bokhol,PV_Malicounda,PV_Senergy_or_Santhiou_Mekhe,PV_Ten_Merina,PV_Kahone,PV_Sakal,Malicounda_Power,Centrale_Kahone_Solaire,Centrale_Kael_Solaire,Dakar_CCGT_25,Dakar_OCGT_25,FKK_PV_25,Thies_P_Gas_CCGT_25,Felou_Gouina,Diourbel_PV_25,Thies_PV_2025,LS_PV_2029,Thies_wind_2025,Dakar_PV_29
2030,sc01,06-13 22:00:00+01:00,,,,0.001,0.001,,,,,,,,,5.206446184,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,5.816031535,0.001,0.001,0.001,3.31349127,0.001
2030,sc01,06-13 23:00:00+01:00,,,,0.001,0.001,,,,,,,,,11.93549555,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,5.816031535,0.001,0.001,0.001,7.59599906,0.001
2030,sc01,06-14 00:00:00+01:00,,,,0.001,0.001,,,,,,,,,14.96123129,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,6.654375237,0.001,0.001,0.001,9.521640583,0.001
2030,sc01,06-14 01:00:00+01:00,,,,0.001,0.001,,,,,,,,,14.15904138,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,6.654375237,0.001,0.001,0.001,9.011110141,0.001
2030,sc01,06-14 02:00:00+01:00,,,,0.001,0.001,,,,,,,,,13.2867572,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,6.654375237,0.001,0.001,0.001,8.455970242,0.001
2030,sc01,06-14 03:00:00+01:00,,,,0.001,0.001,,,,,,,,,13.08036853,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,6.654375237,0.001,0.001,0.001,8.324620177,0.001
2030,sc01,06-14 04:00:00+01:00,,,,0.001,0.001,,,,,,,,,12.909027,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,6.654375237,0.001,0.001,0.001,8.215574839,0.001
2030,sc01,06-14 05:00:00+01:00,,,,0.001,0.001,,,,,,,,,10.75168131,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,6.654375237,0.001,0.001,0.001,6.842594911,0.001
2030,sc01,06-14 06:00:00+01:00,,,,0.001,0.001,,,,,,,,,9.945597272,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,6.654375237,0.001,0.001,0.001,6.329586166,0.001
2030,sc01,06-14 07:00:00+01:00,,,,0.001,0.001,,,,,,,,,13.94097033,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,6.654375237,0.001,0.001,0.001,8.872325166,0.001
2030,sc01,06-14 08:00:00+01:00,,,,0.196464868,0.70475664,,,,,,,,,11.9432838,,1.596490157,3.676991172,0.919247796,0.903926996,1.124857343,0.612831862,,1.874762238,1.777950215,,,2.388982737,,6.654375237,0.628209076,9.889851055,2.551829867,7.600955666,3.693539513
2030,sc01,06-14 09:00:00+01:00,,,,0.9109286,2.673882172,,,,,,,,,9.665220215,,5.319806669,13.95068962,3.487672414,3.429544531,3.404036921,2.325114937,,5.673394868,6.003214306,,,7.229526031,,6.654375237,2.121135721,37.52259279,8.50317898,6.151148341,17.12545769
2030,sc01,06-14 10:00:00+01:00,,,,1.738308997,4.5755962,,,,,,,,,10.10525643,,9.182207904,23.87267587,5.968168983,5.868699483,4.385007372,3.978779312,,7.308345621,8.623509801,,,9.312920419,,6.654375237,3.046973463,64.20934877,14.67684111,6.431196594,32.68020914
2030,sc01,06-14 11:00:00+01:00,,,,2.434544031,6.245724293,,,,,,,,,6.36689567,,12.03915606,32.58638767,8.146596939,8.0108203,7.575949982,5.431064613,,12.6265833,11.66196956,,,16.08987472,,6.654375237,4.120562578,87.64625896,19.24338705,4.0520256,45.76942778
2030,sc01,06-14 12:00:00+01:00,,,,2.770762258,6.428928765,,,,,,,,,3.531972093,,14.07381112,33.54223709,8.385559295,8.24579995,9.451530689,5.59037285,,15.75255115,11.96882391,,,20.07325089,,6.654375237,4.228984449,90.21716761,22.49557969,2.247820929,52.09033045
2030,sc01,06-14 13:00:00+01:00,,,,3.222428912,7.895209628,,,,,,,,,1.8419215,,14.72115267,41.19239813,10.29809956,10.12646454,12.08109695,6.86539969,,20.13516158,17.70429275,,,25.65794875,,6.654375237,6.255516773,110.7934893,23.53029044,1.172237375,60.58166355
2030,sc01,06-14 14:00:00+01:00,,,,2.91102197,7.608791369,,,,,,,,,4.4237269,,15.00139512,39.69804199,9.924510525,9.759101987,12.93217633,6.616340334,,21.55362722,18.47894957,,,27.46547925,,6.654375237,6.529228849,106.7741814,23.97822996,2.815352343,54.72721304
2030,sc01,06-14 15:00:00+01:00,,,,3.025964045,7.109172131,,,,,,,,,5.833400436,,13.68968293,37.09133292,9.272833255,9.118286007,12.38840876,6.181888822,,20.64734793,18.03070155,,,26.3106205,,6.654375237,6.370847881,99.76302385,21.8815892,3.712498072,56.88812404
2030,sc01,06-14 16:00:00+01:00,,,,2.682150526,6.079937147,,,,,,,,,4.470456409,,12.4775853,31.72141126,7.930352836,7.798180265,10.57435355,5.286901878,,17.62392259,15.12611452,,,22.45791278,,6.654375237,5.344560465,85.31976768,19.94417235,2.845091981,50.42442989
2030,sc01,06-14 17:00:00+01:00,,,,1.964648677,5.042316044,,,,,,,,,6.915967406,,8.19563428,26.30773592,6.576933999,6.467318413,7.479277073,4.384622655,,12.46546179,11.86804332,,,15.88455988,,6.654375237,4.193375305,70.75882908,13.09990183,4.401466339,36.93539513
2030,sc01,06-14 18:00:00+01:00,,,,1.29170587,3.219625072,,,,,,,,,10.87239921,,4.985513584,16.79804388,4.199510982,4.12951912,4.248767322,2.799673981,,7.081278871,7.350966753,,,9.023572504,,6.654375237,2.597341586,45.18100377,7.968844912,6.919422308,24.28407035
2030,sc01,06-14 19:00:00+01:00,,,,0.425336312,1.026977182,,,,,,,,,8.084205144,,1.560122503,5.358141827,1.33953546,1.317209866,1.373063984,0.893023638,,2.288439973,2.057729183,,,2.916126365,,6.654375237,0.727064311,14.41157243,2.493699809,5.144957275,7.996322656
2030,sc01,06-14 20:00:00+01:00,,,,0.015190583,0.007095948,,,,,,,,,8.508664855,,0.007373704,0.037022337,0.009255584,0.009101324,0.001,0.006170389,,0.001,0.001,,,0.001,,6.654375237,0.001,0.099577448,0.011786129,5.415092315,0.285582952
2030,sc01,06-14 21:00:00+01:00,,,,0.001,0.001,,,,,,,,,10.21039783,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,6.654375237,0.001,0.001,0.001,6.498110778,0.001
2030,sc01,06-14 22:00:00+01:00,,,,0.001,0.001,,,,,,,,,17.95970815,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,6.654375237,0.001,0.001,0.001,11.42993398,0.001
2030,sc01,06-14 23:00:00+01:00,,,,0.001,0.001,,,,,,,,,14.47057144,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,6.654375237,0.001,0.001,0.001,9.20937439,0.001
2030,sc01,06-15 00:00:00+01:00,,,,0.001,0.001,,,,,,,,,13.29065133,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.967025527,0.001,0.001,0.001,8.458448545,0.001
2030,sc01,06-15 01:00:00+01:00,,,,0.001,0.001,,,,,,,,,14.29144166,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.967025527,0.001,0.001,0.001,9.095372447,0.001
2030,sc01,06-15 02:00:00+01:00,,,,0.001,0.001,,,,,,,,,12.53519092,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.967025527,0.001,0.001,0.001,7.97765774,0.001
2030,sc01,06-15 03:00:00+01:00,,,,0.001,0.001,,,,,,,,,5.568599882,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.967025527,0.001,0.001,0.001,3.54397346,0.001
2030,sc01,06-15 04:00:00+01:00,,,,0.001,0.001,,,,,,,,,0.954060819,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.967025527,0.001,0.001,0.001,0.607184264,0.001
2030,sc01,06-15 05:00:00+01:00,,,,0.001,0.001,,,,,,,,,2.052204292,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.967025527,0.001,0.001,0.001,1.306065744,0.001
2030,sc01,06-15 06:00:00+01:00,,,,0.001,0.001,,,,,,,,,1.456403046,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.967025527,0.001,0.001,0.001,0.926885366,0.001
2030,sc01,06-15 07:00:00+01:00,,,,0.001,0.001,,,,,,,,,0.66589551,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.967025527,0.001,0.001,0.001,0.423789833,0.001
2030,sc01,06-15 08:00:00+01:00,,,,0.17671711,0.288353518,,,,,,,,,0.514024605,,1.243108925,1.504453139,0.376113286,0.36984473,0.705859558,0.25074219,,1.176432597,0.697943232,,,1.499111252,,7.967025527,0.246606609,4.046465374,1.986985306,0.327136012,3.322281675
2030,sc01,06-15 09:00:00+01:00,,,,0.891687196,2.182971597,,,,,,,,,0.062306013,,4.628695921,11.38941705,2.84735427,2.799898357,3.226160172,1.898236176,,5.376933619,4.553177074,,,6.851749698,,7.967025527,1.608789233,30.63364391,7.398507561,0.03965285,16.76371928
2030,sc01,06-15 10:00:00+01:00,,,,1.744891583,4.178868206,,,,,,,,,0.101247271,,8.624672496,21.80279068,5.450697684,5.359852707,6.06713703,3.633798447,,10.11189505,7.817265033,,,12.88544341,,7.967025527,2.762100312,58.6420642,13.78567652,0.064435881,32.80396175
2030,sc01,06-15 11:00:00+01:00,,,,2.511509649,5.925761553,,,,,,,,,0.774931033,,11.38156089,30.91701685,7.729254233,7.600433307,8.07969441,5.152836143,,13.46615735,11.0422441,,,17.15973194,,7.967025527,3.901592917,83.15622132,18.19228692,0.493182321,47.2163814
2030,sc01,06-15 12:00:00+01:00,,,,3.015330637,7.394945304,,,,,,,,,2.071674921,,13.39978511,38.58232339,9.645580873,9.484821164,9.917496915,6.430387234,,16.52916153,15.0539135,,,21.0628744,,7.967025527,5.319049436,103.7732792,21.41821652,1.318457259,56.68821597
2030,sc01,06-15 13:00:00+01:00,,,,3.286735712,8.262586202,,,,,,,,,3.765619641,,15.56478777,43.10914547,10.7772864,10.59766493,10.5119862,7.184857581,,17.51997699,16.95370294,,,22.3254564,,7.967025527,5.990308373,115.9488853,24.87875677,2.396519116,61.79063138
2030,sc01,06-15 14:00:00+01:00,,,,3.292305592,8.164533104,,,,,,,,,6.363001544,,15.74163142,42.59756409,10.64939105,10.47190117,11.64936612,7.099594018,,19.4156102,17.86072831,,,24.74103471,,7.967025527,6.310790668,114.5729061,25.16142367,4.049547296,61.89534513
2030,sc01,06-15 15:00:00+01:00,,,,2.926212553,7.735550801,,,,,,,,,9.746996857,,14.91496976,40.35939555,10.08984892,9.921684738,10.93431632,6.726565928,,18.22386053,16.45280834,,,23.22240514,,7.967025527,5.813325613,108.5529967,23.84008767,6.203192707,55.01279599
2030,sc01,06-15 16:00:00+01:00,,,,2.476571309,6.069938312,,,,,,,,,14.94565479,,12.46203097,31.66924342,7.917310876,7.785355672,10.01153903,5.278207238,,16.68589838,14.02504891,,,21.26260194,,7.967025527,4.95551728,85.17945401,19.9193103,9.511727371,46.55954061
2030,sc01,06-15 17:00:00+01:00,,,,1.709953243,4.110489072,,,,,,,,,20.35070139,,9.008466775,21.44602998,5.361507509,5.272149035,7.50358561,3.574338331,,12.50597602,10.90837137,,,15.93618658,,7.967025527,3.854291218,57.6824997,14.39913329,12.9516121,32.14712096
2030,sc01,06-15 18:00:00+01:00,,,,1.128660284,2.860957162,,,,,,,,,27.32897481,,5.690509142,14.92673304,3.731683271,3.669488539,4.563690898,2.487788841,,7.606151497,7.033583086,,,9.692410193,,7.967025527,2.485199357,40.14781641,9.095709813,17.39273129,21.21881333
2030,sc01,06-15 19:00:00+01:00,,,,0.376726447,1.046007224,,,,,,,,,29.05796666,,1.61563396,5.457429003,1.364357254,1.341617963,1.552484132,0.909571501,,2.587473553,2.302911827,,,3.297180584,,7.967025527,0.813695512,14.67862104,2.582429322,18.49309787,7.08245721
2030,sc01,06-15 20:00:00+01:00,,,,0.01468423,0.016127154,,,,,,,,,21.92782233,,0.006538941,0.084141674,0.021035419,0.020684828,0.001,0.014023612,,0.001,0.001,,,0.001,,7.967025527,0.001,0.226312381,0.010451844,13.95532486,0.27606352
2030,sc01,06-15 21:00:00+01:00,,,,0.001,0.001,,,,,,,,,12.43004953,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.967025527,0.001,0.001,0.001,7.910743556,0.001
2030,sc01,06-15 22:00:00+01:00,,,,0.001,0.001,,,,,,,,,9.996220908,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.967025527,0.001,0.001,0.001,6.361804106,0.001
2030,sc01,06-15 23:00:00+01:00,,,,0.001,0.001,,,,,,,,,12.78441497,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.967025527,0.001,0.001,0.001,8.13626914,0.001
2030,sc01,06-16 00:00:00+01:00,,,,0.001,0.001,,,,,,,,,16.09831602,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,9.652818034,0.001,0.001,0.001,10.24530509,0.001
2030,sc01,06-16 01:00:00+01:00,,,,0.001,0.001,,,,,,,,,16.11389253,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,9.652818034,0.001,0.001,0.001,10.25521831,0.001
2030,sc01,06-16 02:00:00+01:00,,,,0.001,0.001,,,,,,,,,16.93555307,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,9.652818034,0.001,0.001,0.001,10.77814026,0.001
2030,sc01,06-16 03:00:00+01:00,,,,0.001,0.001,,,,,,,,,25.53767694,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,9.652818034,0.001,0.001,0.001,16.25271185,0.001
2030,sc01,06-16 04:00:00+01:00,,,,0.001,0.001,,,,,,,,,36.17253448,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,9.652818034,0.001,0.001,0.001,23.02095767,0.001
2030,sc01,06-16 05:00:00+01:00,,,,0.001,0.001,,,,,,,,,39.61104755,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,9.652818034,0.001,0.001,0.001,25.20929933,0.001
2030,sc01,06-16 06:00:00+01:00,,,,0.001,0.001,,,,,,,,,33.91394152,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,9.652818034,0.001,0.001,0.001,21.58354186,0.001
2030,sc01,06-16 07:00:00+01:00,,,,0.001,0.001,,,,,,,,,25.64281834,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,9.652818034,0.001,0.001,0.001,16.31962604,0.001
2030,sc01,06-16 08:00:00+01:00,,,,0.230896855,0.692500003,,,,,,,,,14.77820738,,1.593151117,3.6130435,0.903260877,0.888206527,1.149376342,0.602173917,,1.915627237,1.720791071,,,2.441056423,,9.652818034,0.608012845,9.717853645,2.546492746,9.405160336,4.340860871
2030,sc01,06-16 09:00:00+01:00,,,,1.028402439,2.791610398,,,,,,,,,11.12941151,,5.770910328,14.56492384,3.64123097,3.580543777,4.291982498,2.427487308,,7.153304163,6.731241298,,,9.115353305,,9.652818034,2.378371925,39.17467317,9.224223068,7.082990314,19.33396585
2030,sc01,06-16 10:00:00+01:00,,,,1.888695764,4.920717301,,,,,,,,,12.25091974,,9.930763961,25.6733077,6.418326942,6.311354808,7.149550897,4.278884618,,11.91591816,11.28441837,,,15.18428429,,9.652818034,3.987161158,69.05243373,15.87333312,7.796741612,35.50748037
2030,sc01,06-16 11:00:00+01:00,,,,2.609742083,6.704058016,,,,,,,,,13.76184055,,13.07450742,34.97769406,8.744423538,8.59868312,10.20716487,5.829615678,,17.01194145,15.24644956,,,21.67807396,,9.652818034,5.387078845,94.07805683,20.89829266,8.758323222,49.06315115
2030,sc01,06-16 12:00:00+01:00,,,,3.106980485,7.736840973,,,,,,,,,15.44410289,,15.26517891,40.36612689,10.09153175,9.923339524,12.36017157,6.727687817,,20.60028595,17.96451728,,,26.25065009,,9.652818034,6.347462771,108.5711017,24.39986198,9.82895017,58.41123312
2030,sc01,06-16 13:00:00+01:00,,,,3.393576142,8.63254312,,,,,,,,,16.7135879,,16.17245045,45.03935548,11.2598389,11.07217489,13.53129581,7.50655925,,22.55215968,19.62664502,,,28.73789491,,9.652818034,6.934747906,121.1404914,25.85004481,10.63687699,63.79923148
2030,sc01,06-16 14:00:00+01:00,,,,3.439654243,8.685762729,,,,,,,,,20.82189061,,16.34560726,45.31702301,11.32925578,11.14043482,13.54785227,7.552837171,,22.57975379,19.5664775,,,28.77305768,,9.652818034,6.913488716,121.8873222,26.12681865,13.25148678,64.66549977
2030,sc01,06-16 15:00:00+01:00,,,,3.251797372,8.184208232,,,,,,,,,26.33986686,,15.45519784,42.70021694,10.67505426,10.49713666,12.68516232,7.116702825,,21.14193719,18.39471505,,,26.94086854,,9.652818034,6.499465983,114.8490072,24.70358823,16.7632423,61.13379059
2030,sc01,06-16 16:00:00+01:00,,,,2.829499177,7.106269243,,,,,,,,,39.94594237,,13.33799905,37.07618742,9.269046879,9.114562738,10.91435736,6.179364571,,18.1905956,15.89174621,,,23.18001611,,9.652818034,5.615083662,99.72228762,21.31945768,25.42243339,53.19458453
2030,sc01,06-16 17:00:00+01:00,,,,2.178329538,5.476781579,,,,,,,,,61.55444639,,10.2105473,28.57451263,7.143628178,7.024567687,8.275530712,4.762418774,,13.79255119,12.18843536,,,17.57565094,,9.652818034,4.306580494,76.85568463,16.3205388,39.1745374,40.95259532
2030,sc01,06-16 18:00:00+01:00,,,,1.346391967,3.372510494,,,,,,,,,69.54908664,,6.24395424,17.59570696,4.398926751,4.325611292,4.949119752,2.932617827,,8.24853292,7.454755725,,,10.51098766,,9.652818034,2.63401369,47.32644514,9.980336458,44.2624937,25.31216898
2030,sc01,06-16 19:00:00+01:00,,,,0.479009703,1.169218682,,,,,,,,,66.76089258,,2.067516737,6.100271396,1.525067853,1.499650051,1.577353904,1.0167119,,2.628923173,2.495447891,,,3.349999243,,9.652818034,0.881724922,16.40764763,3.304718753,42.48802867,9.00538242
2030,sc01,06-16 20:00:00+01:00,,,,0.017722346,0.019030042,,,,,,,,,58.31842786,,0.015470869,0.099287176,0.024821794,0.024408097,0.001,0.016547863,,0.001,0.001,,,0.001,,9.652818034,0.001,0.26704861,0.024728637,37.11506751,0.333180111
2030,sc01,06-16 21:00:00+01:00,,,,0.001,0.001,,,,,,,,,46.57374447,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,9.652818034,0.001,0.001,0.001,29.6405053,0.001
2030,sc01,06-16 22:00:00+01:00,,,,0.001,0.001,,,,,,,,,35.42486233,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,9.652818034,0.001,0.001,0.001,22.54512347,0.001
2030,sc01,06-16 23:00:00+01:00,,,,0.001,0.001,,,,,,,,,46.73729775,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,9.652818034,0.001,0.001,0.001,29.74459403,0.001
2030,sc01,06-17 00:00:00+01:00,,,,0.001,0.001,,,,,,,,,67.15030516,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.61992093,0.001,0.001,0.001,42.73585898,0.001
2030,sc01,06-17 01:00:00+01:00,,,,0.001,0.001,,,,,,,,,84.10143473,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.61992093,0.001,0.001,0.001,53.52391246,0.001
2030,sc01,06-17 02:00:00+01:00,,,,0.001,0.001,,,,,,,,,101.8313895,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.61992093,0.001,0.001,0.001,64.80762656,0.001
2030,sc01,06-17 03:00:00+01:00,,,,0.001,0.001,,,,,,,,,103.2215924,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.61992093,0.001,0.001,0.001,65.69238077,0.001
2030,sc01,06-17 04:00:00+01:00,,,,0.001,0.001,,,,,,,,,90.55789529,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.61992093,0.001,0.001,0.001,57.63293903,0.001
2030,sc01,06-17 05:00:00+01:00,,,,0.001,0.001,,,,,,,,,80.99781647,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.61992093,0.001,0.001,0.001,51.54870487,0.001
2030,sc01,06-17 06:00:00+01:00,,,,0.001,0.001,,,,,,,,,76.84278425,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.61992093,0.001,0.001,0.001,48.90435545,0.001
2030,sc01,06-17 07:00:00+01:00,,,,0.001,0.001,,,,,,,,,72.42295148,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.61992093,0.001,0.001,0.001,46.09148141,0.001
2030,sc01,06-17 08:00:00+01:00,,,,0.227352386,0.684758969,,,,,,,,,55.6821047,,1.569332668,3.572655496,0.893163876,0.878277809,1.227949389,0.595442583,,2.046582315,1.729816199,,,2.607930607,,10.61992093,0.611201724,9.609223702,2.508421337,35.4372563,4.274224848
2030,sc01,06-17 09:00:00+01:00,,,,1.01574362,2.670656742,,,,,,,,,49.1750205,,5.709555554,13.93386128,3.48346533,3.425407565,4.653208047,2.322310215,,7.755346745,6.477033526,,,9.882527567,,10.61992093,2.288551846,37.47733031,9.126153598,31.29601179,19.09598006
2030,sc01,06-17 10:00:00+01:00,,,,1.899835525,4.996837469,,,,,,,,,35.19900303,,9.817570665,26.0704564,6.517614118,6.408987198,8.132134903,4.345076068,,13.55355817,11.79283392,,,17.27110555,,10.61992093,4.166801317,70.12062817,15.69240495,22.40138189,35.71690786
2030,sc01,06-17 11:00:00+01:00,,,,2.638097837,6.764696116,,,,,,,,,41.04019172,,13.2386071,35.29406675,8.823516712,8.676458075,10.95830916,5.882344461,,18.2638486,15.52171597,,,23.27336136,,10.61992093,5.484339641,94.92899138,21.16058958,26.11883657,49.59623933
2030,sc01,06-17 12:00:00+01:00,,,,3.150020469,8.124537761,,,,,,,,,49.75524524,,15.63987432,42.38889274,10.59722321,10.4206028,12.87296593,7.064815459,,21.45494321,18.72112384,,,27.33972764,,10.61992093,6.614797091,114.0116514,24.99877511,31.66527895,59.22038481
2030,sc01,06-17 13:00:00+01:00,,,,3.377879207,8.581903855,,,,,,,,,56.19223518,,16.58409785,44.77515063,11.19378769,11.00722453,13.7491957,7.462525107,,22.91532617,19.95154962,,,29.20067278,,10.61992093,7.049547534,120.4298705,26.508022,35.76191401,63.50412909
2030,sc01,06-17 14:00:00+01:00,,,,3.493327635,8.859290908,,,,,,,,,58.55596953,,16.86795758,46.22238743,11.55559689,11.36300357,13.66511553,7.70373124,,22.77519255,20.04781766,,,29.0221025,,10.61992093,7.083562239,124.3224434,26.9617434,37.266244,65.67455953
2030,sc01,06-17 15:00:00+01:00,,,,3.302432647,8.34289943,,,,,,,,,64.37768759,,15.59970852,43.52817101,10.88204278,10.70067537,12.8215076,7.254695171,,21.36917933,18.72714059,,,27.23043994,,10.61992093,6.61692301,117.075921,24.93457409,40.97130716,62.08573377
2030,sc01,06-17 16:00:00+01:00,,,,2.867981986,7.243350054,,,,,,,,,74.63481493,,13.67433729,37.79139165,9.447847938,9.290383778,11.03733821,6.298565277,,18.39556369,16.19860057,,,23.44120401,,10.61992093,5.723505533,101.6459429,21.85706073,47.49915758,53.91806134
2030,sc01,06-17 17:00:00+01:00,,,,2.210229762,5.581608081,,,,,,,,,85.54226127,,10.45539597,29.12143352,7.280358399,7.159019071,8.264341068,4.853572254,,13.77390178,12.50431484,,,17.55188627,,10.61992093,4.418191243,78.32671511,16.71190492,54.44088461,41.55231952
2030,sc01,06-17 18:00:00+01:00,,,,1.351455495,3.437019111,,,,,,,,,86.3171923,,6.240907375,17.93227365,4.483068425,4.408350605,4.951224387,2.988712276,,8.252040645,7.602166149,,,10.51545751,,10.61992093,2.686098706,48.23169466,9.975466348,54.93406693,25.4073633
2030,sc01,06-17 19:00:00+01:00,,,,0.490655816,1.198570103,,,,,,,,,83.51731586,,2.062911648,6.253409243,1.563352315,1.537296439,1.551151196,1.042234874,,2.585251993,2.548094471,,,3.294349683,,10.61992093,0.900326713,16.81953616,3.297357978,53.15216699,9.22432935
2030,sc01,06-17 20:00:00+01:00,,,,0.018735052,0.030964136,,,,,,,,,67.94081269,,0.014232642,0.161552015,0.040388004,0.03971487,0.001,0.026925336,,0.001,0.001,,,0.001,,10.61992093,0.001,0.434519772,0.022749455,43.23895452,0.352218974
2030,sc01,06-17 21:00:00+01:00,,,,0.001,0.001,,,,,,,,,50.08235181,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.61992093,0.001,0.001,0.001,31.87345641,0.001
2030,sc01,06-17 22:00:00+01:00,,,,0.001,0.001,,,,,,,,,43.17806678,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.61992093,0.001,0.001,0.001,27.47942498,0.001
2030,sc01,06-17 23:00:00+01:00,,,,0.001,0.001,,,,,,,,,54.42430207,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.61992093,0.001,0.001,0.001,34.63676439,0.001
2030,sc01,06-18 00:00:00+01:00,,,,0.001,0.001,,,,,,,,,79.63876657,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.9126159,0.001,0.001,0.001,50.68377709,0.001
2030,sc01,06-18 01:00:00+01:00,,,,0.001,0.001,,,,,,,,,109.4755584,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.9126159,0.001,0.001,0.001,69.67253558,0.001
2030,sc01,06-18 02:00:00+01:00,,,,0.001,0.001,,,,,,,,,124.6198136,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.9126159,0.001,0.001,0.001,79.31065641,0.001
2030,sc01,06-18 03:00:00+01:00,,,,0.001,0.001,,,,,,,,,123.4827289,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.9126159,0.001,0.001,0.001,78.5869919,0.001
2030,sc01,06-18 04:00:00+01:00,,,,0.001,0.001,,,,,,,,,109.9506417,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.9126159,0.001,0.001,0.001,69.97488856,0.001
2030,sc01,06-18 05:00:00+01:00,,,,0.001,0.001,,,,,,,,,56.26622357,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.9126159,0.001,0.001,0.001,35.80900177,0.001
2030,sc01,06-18 06:00:00+01:00,,,,0.001,0.001,,,,,,,,,7.219709218,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,10.9126159,0.001,0.001,0.001,4.594773983,0.001
