Period,Scenario,LoadLevel,Senegal States|Aeroport,Senegal States|Bakel,Senegal States|Bel_Air,Senegal States|Cap_Des_Biches,Senegal States|Centre_Ville,Senegal States|Dagana,Senegal States|Diamniadio,Senegal States|Diass,Senegal States|Fabrimetal,Senegal States|Fatick,Senegal States|Guediawaye,Senegal States|Hann,Senegal States|ICS,Senegal States|Kahone,Senegal States|Kayes,Senegal States|Kedougou,Senegal States|Kolda,Senegal States|Koungheul,Senegal States|Kounoune,Senegal States|Linguere,Senegal States|Matam,Senegal States|Mbao,Senegal States|Mbour,Senegal States|Ndioum,Senegal States|Olam,Senegal States|Patte_Doie,Senegal States|Pekesse,Senegal States|SDE,Senegal States|Sabangalou,Senegal States|Saint_Louis,Senegal States|Sakal,Senegal States|Sendou,Senegal States|Sicap,Senegal States|Sococim,Senegal States|Someta,Senegal States|Tambacounda,Senegal States|Tanaf,Senegal States|Thies_Numerique,Senegal States|Thiona,Senegal States|Tobene,Senegal States|Touba_1,Senegal States|Touba_2,Senegal States|Universite,Senegal States|Velingara,Senegal States|Wack_Ngouna,Senegal States|Ziguinchor,Senegal States|ls,Senegal States|mtkk
2030,sc01,01-02 05:00:00+01:00,29.7396235,7.5503373655,29.7396235,25.49110586,42.48517643000001,2.9360482059999993,29.7396235,9.889838705,8.497035286500001,23.050392359999996,33.988141145,21.242588220000005,8.241532254500001,30.733856480000004,-12.864529974500002,9.8154385735,9.8154385735,7.683464120000001,29.7396235,0.0,7.5503373655,25.49110586,24.724596764999994,5.872096412,16.994070575,21.242588220000005,0.0,14.83475806,3.775168683,8.808144617999998,29.36048206,16.994070575,25.49110586,29.7396235,12.74555293,20.385910884999998,31.159858054999997,8.241532254500001,49.44919352499999,-119.00277850000002,70.942324805,0.0,25.49110586,7.5503373655,15.366928240000002,6.35422488,4.744192825,7.5503373655
2030,sc01,01-02 07:00:00+01:00,41.177940240000005,9.060404843999999,41.177940240000005,35.29537735,58.82562891500001,3.7773068014999995,41.177940240000005,13.693622825000002,11.76512578,28.962946549999998,47.060503135,29.412814455000007,11.411352355000002,38.617262065,-11.807482739000001,11.778526295,11.778526295,9.654315516,41.177940240000005,0.0,9.060404843999999,35.29537735,34.234057065,7.5546136035,23.530251565,29.412814455000007,0.0,20.54043424,4.5302024224999995,11.331920405000002,37.77306801499999,23.530251565,35.29537735,41.177940240000005,17.647688675,24.463093079999997,40.088014744999995,11.411352355000002,68.46811412000001,-129.23649284500001,85.13078981999999,0.0,35.29537735,9.060404843999999,19.308631029999997,10.180577745,8.10922721,9.060404843999999
2030,sc01,01-02 09:00:00+01:00,44.60943527,9.599714658,44.60943527,38.2366588,63.727764670000006,2.261623256999999,44.60943527,13.981131606000002,7.175229646499994,30.919516415,50.982211740000004,31.863882335000003,0.3898734299999963,38.040615337,-11.429965869,12.479629055,12.479629055,10.306505470000001,44.60943527,0.0,9.599714658,38.2366588,32.635300583,8.095024755499999,25.491105870000002,31.863882335000003,0.0,21.1574096785,4.799857329,12.142537135000003,39.7327746785,25.491105870000002,38.2366588,44.60943527,19.118329405,25.91922958,42.95566772499999,12.362298389999998,74.173790315,-129.178073467,87.93750754199999,0.0,38.2366588,9.599714658,20.613010945,11.40957188,9.190049515,9.599714658
2030,sc01,01-02 11:00:00+01:00,41.635472899999996,9.27612877,41.635472899999996,35.6875482,59.479246995000004,-7.01893163,41.635472899999996,8.620414940499998,-28.051888884500013,29.528495209999996,47.583397595,29.739623500000004,-61.78932945,20.1892143245,-11.656475991000002,12.0589674,12.0589674,9.8428317355,41.635472899999996,0.0,9.27612877,35.6875482,7.3516915349999925,7.686095078,23.7916988,29.739623500000004,0.0,14.066570065499999,4.638064385,11.529142615000001,33.8866847385,23.7916988,35.6875482,41.635472899999996,17.843774095,25.045547680000002,40.785711754999994,11.538145154999999,69.228870925,-119.12775608050005,73.185907728,0.0,35.6875482,9.27612877,19.68566347,10.47959075,8.372190155,9.27612877
2030,sc01,01-02 13:00:00+01:00,42.779304575,9.545783677,42.779304575,36.66797535,61.11329225000001,-12.6056638905,42.779304575,5.8659971155,-49.7567412365,30.371105589999996,48.890633799999996,30.556646125000004,-105.46294808,13.821503187500005,-11.467717556000002,12.409518779999999,12.409518779999999,10.1237018625,42.779304575,0.0,9.545783677,36.66797535,-8.052821105000003,7.9033737885,24.445316899999998,30.556646125000004,0.0,10.616420764999999,4.772891838,11.855060680000001,32.247168509000005,24.445316899999998,36.66797535,42.779304575,18.333987675,25.773615930000002,41.93868563,11.85512717,71.13076298999998,-72.04948081,67.230827635,0.0,36.66797535,9.545783677,20.247403725,10.97372241,8.806747575,9.545783677
2030,sc01,01-02 15:00:00+01:00,39.576575905000006,8.952542881500001,39.576575905000006,33.92277935,56.53796558000001,-13.087321455,39.576575905000006,4.623216326000002,-54.772352427000015,28.354553295,45.230372465,28.268982785000006,-108.84446015999998,12.517336117000001,-11.882986113000001,11.638305745,11.638305745,9.4515177645,39.576575905000006,0.0,8.952542881500001,33.92277935,-11.642711225000005,7.3618483895,22.61518623,28.268982785000006,0.0,8.790884629999997,4.4762714405,11.042772585000002,29.385001305000003,22.61518623,33.92277935,39.576575905000006,16.96138967,24.17186578,39.065119974999995,10.967577540000002,65.80546525,-15.144040679999998,60.969749946,0.0,33.92277935,8.952542881500001,18.903035525,9.742194275000001,7.723696780000001,8.952542881500001
2030,sc01,01-02 17:00:00+01:00,41.86423925500001,9.437921714,41.86423925500001,35.88363364999999,59.806056085,-8.0727796525,41.86423925500001,8.081884783,-28.98910551450001,29.925521799999995,47.84484487,29.903028040000006,-70.350697875,22.913156364,-11.543220930000002,12.26929823,12.26929823,9.9751739335,41.86423925500001,0.0,9.437921714,35.88363364999999,4.3352415550000005,7.7741208145,23.922422435,29.903028040000006,0.0,13.392384794499998,4.718960857,11.661181220000001,33.792373550000015,23.922422435,35.88363364999999,41.86423925500001,17.941816825,25.48238863,41.252814,11.601541565,69.60924938,20.13460426949999,71.870415223,0.0,35.88363364999999,9.437921714,19.950347864999998,10.67977743,8.54824163,9.437921714
2030,sc01,01-02 19:00:00+01:00,45.295734259999996,10.13902447,45.295734259999996,38.824915075,64.708191795,1.7866715510000013,45.295734259999996,14.0780997955,5.928602108999993,32.22484842499999,51.766553435,32.35409589500001,-1.2684095244999989,39.50036429199999,-11.052449000000003,13.180731815000001,13.180731815000001,10.74161614,45.295734259999996,0.0,10.13902447,38.824915075,32.518930702999995,8.381386950999998,25.88327672,32.35409589500001,0.0,21.3312551915,5.0695122360000004,12.572080430000002,41.0505127505,25.88327672,38.824915075,45.295734259999996,19.412457540000002,27.375366070000002,44.47522816,12.552487590000002,75.31492552499999,27.814251831999997,92.251601567,0.0,38.824915075,10.13902447,21.483232285,12.06081207,9.762773900000001,10.13902447
2030,sc01,01-02 21:00:00+01:00,40.491641225,9.060404843999999,40.491641225,34.70712105,57.845201745000004,3.7455506819999997,40.491641225,13.465395775,11.56904035,28.800137084999996,46.276161395,28.922600870000004,11.221163145,38.400182775,-11.807482739000001,11.778526295,11.778526295,9.600045695999999,40.491641225,0.0,9.060404843999999,34.70712105,33.663489435,7.4911013635,23.138080695,28.922600870000004,0.0,20.198093659999998,4.5302024224999995,11.236652045,37.45550682,23.138080695,34.70712105,40.491641225,17.35356052,24.463093079999997,39.750991605,11.221163145,67.32697886,10.249133105000002,85.13078981999999,0.0,34.70712105,9.060404843999999,19.200091385,10.036139255,7.98220273,9.060404843999999
2030,sc01,01-02 23:00:00+01:00,32.02728686,7.4424754025,32.02728686,27.451960164999996,45.75326694000001,3.0196169409999993,32.02728686,10.650595533,9.150653388000002,23.364586059999997,36.60261355,22.876633470000005,8.875496276000002,31.152781414999996,-12.940033348,9.6752180235,9.6752180235,7.788195354,32.02728686,0.0,7.4424754025,27.451960164999996,26.626488829999996,6.0392338815,18.301306775,22.876633470000005,0.0,15.975893295000002,3.7212377015,9.058850822500002,30.19616941,18.301306775,27.451960164999996,32.02728686,13.725980079999998,20.094683590000002,32.04676104,8.875496276000002,53.252977654999995,-29.55354982500001,69.928863015,0.0,27.451960164999996,7.4424754025,15.576390709999998,6.73432616,5.0784677600000006,7.4424754025
