Time,Solar|PV|Utility,Electricity|Gas|Fossil|CCGT|w/o CCS,Electricity|Gas|Fossil|OCGT|w/o CCS,Electricity|Oil|w/o CCS,SlackUnit
2030-10-31 20:00:00,0.0,473.8,218.7,284.8,0
2030-10-31 21:00:00,0.0,473.8,218.7,301.6,0
2030-10-31 22:00:00,0.0,473.8,218.7,359.2,0
2030-10-31 23:00:00,0.0,473.8,218.7,376.2,0
2030-11-01 00:00:00,0.0,473.8,218.7,315.0,0
2030-11-01 01:00:00,0.0,473.8,218.7,260.4,0
2030-11-01 02:00:00,0.0,473.8,218.7,219.3,0
2030-11-01 03:00:00,0.0,473.8,218.7,187.1,0
2030-11-01 04:00:00,0.0,473.8,218.7,157.6,0
2030-11-01 05:00:00,0.0,473.8,218.7,141.0,0
2030-11-01 06:00:00,0.0,473.8,218.7,143.6,0
2030-11-01 07:00:00,0.0,473.8,218.7,138.9,0
2030-11-01 08:00:00,1.9,473.8,218.7,113.9,0
2030-11-01 09:00:00,9.6,473.8,218.7,61.4,0
2030-11-01 10:00:00,17.2,473.8,218.7,61.7,0
2030-11-01 11:00:00,23.1,473.8,218.7,57.8,0
2030-11-01 12:00:00,26.8,473.8,218.7,63.9,0
2030-11-01 13:00:00,27.7,473.8,218.7,61.9,0
2030-11-01 14:00:00,27.6,473.8,218.7,40.3,0
2030-11-01 15:00:00,25.5,473.8,218.7,72.9,0
2030-11-01 16:00:00,21.6,473.8,218.7,86.4,0
2030-11-01 17:00:00,15.5,473.8,218.7,70.5,0
2030-11-01 18:00:00,7.7,473.8,218.7,110.8,0
2030-11-01 19:00:00,1.3,473.8,218.7,249.8,0
2030-11-01 20:00:00,0.0,473.8,218.7,270.5,0
2030-11-01 21:00:00,0.0,473.8,218.7,283.4,0
2030-11-01 22:00:00,0.0,473.8,218.7,329.6,0
2030-11-01 23:00:00,0.0,473.8,218.7,333.8,0
2030-11-02 00:00:00,0.0,473.8,218.7,314.6,0
2030-11-02 01:00:00,0.0,473.8,218.7,262.7,0
2030-11-02 02:00:00,0.0,473.8,218.7,220.4,0
2030-11-02 03:00:00,0.0,473.8,218.7,179.9,0
2030-11-02 04:00:00,0.0,473.8,218.7,144.0,0
2030-11-02 05:00:00,0.0,473.8,218.7,121.2,0
2030-11-02 06:00:00,0.0,473.8,218.7,127.3,0
2030-11-02 07:00:00,0.0,473.8,218.7,125.8,0
2030-11-02 08:00:00,2.0,473.8,218.7,102.2,0
2030-11-02 09:00:00,9.6,473.8,218.7,60.9,0
2030-11-02 10:00:00,17.0,473.8,218.7,69.8,0
2030-11-02 11:00:00,22.4,473.8,218.7,67.0,0
2030-11-02 12:00:00,26.4,473.8,218.7,70.3,0
2030-11-02 13:00:00,28.2,473.8,218.7,74.6,0
2030-11-02 14:00:00,26.5,473.8,218.7,69.0,0
2030-11-02 15:00:00,23.5,473.8,218.7,77.6,0
2030-11-02 16:00:00,20.2,473.8,218.7,89.8,0
2030-11-02 17:00:00,13.3,473.8,218.7,83.1,0
2030-11-02 18:00:00,5.9,473.8,218.7,130.6,0
2030-11-02 19:00:00,0.5,473.8,218.7,266.3,0
2030-11-02 20:00:00,0.0,473.8,218.7,292.0,0
2030-11-02 21:00:00,0.0,473.8,218.7,320.1,0
2030-11-02 22:00:00,0.0,473.8,218.7,361.1,0
2030-11-02 23:00:00,0.0,473.8,218.7,347.7,0
2030-11-03 00:00:00,0.0,473.8,218.7,314.6,0
2030-11-03 01:00:00,0.0,473.8,218.7,260.2,0
2030-11-03 02:00:00,0.0,473.8,218.7,215.8,0
2030-11-03 03:00:00,0.0,473.8,218.7,169.6,0
2030-11-03 04:00:00,0.0,473.8,218.7,136.6,0
2030-11-03 05:00:00,0.0,473.8,218.7,125.1,0
2030-11-03 06:00:00,0.0,473.8,218.7,135.6,0
2030-11-03 07:00:00,0.0,473.8,218.7,137.0,0
2030-11-03 08:00:00,1.3,473.8,218.7,121.3,0
2030-11-03 09:00:00,7.6,473.8,218.7,83.8,0
2030-11-03 10:00:00,15.0,473.8,218.7,65.8,0
2030-11-03 11:00:00,20.2,473.8,218.7,64.2,0
2030-11-03 12:00:00,24.7,473.8,218.7,72.1,0
2030-11-03 13:00:00,26.4,473.8,218.7,78.5,0
2030-11-03 14:00:00,26.3,473.8,218.7,75.0,0
2030-11-03 15:00:00,23.1,473.8,218.7,82.9,0
2030-11-03 16:00:00,18.0,473.8,218.7,94.3,0
2030-11-03 17:00:00,13.2,473.8,218.7,110.2,0
2030-11-03 18:00:00,6.9,473.8,218.7,155.5,0
2030-11-03 19:00:00,0.9,473.8,218.7,288.2,0
2030-11-03 20:00:00,0.0,473.8,218.7,304.9,0
2030-11-03 21:00:00,0.0,473.8,218.7,308.6,0
2030-11-03 22:00:00,0.0,473.8,218.7,283.0,0
2030-11-03 23:00:00,0.0,473.8,218.7,280.6,0
2030-11-04 00:00:00,0.0,473.8,218.7,262.7,0
2030-11-04 01:00:00,0.0,473.8,218.7,200.2,0
2030-11-04 02:00:00,0.0,473.8,218.7,143.4,0
2030-11-04 03:00:00,0.0,473.8,218.7,86.2,0
2030-11-04 04:00:00,0.0,473.8,218.7,45.7,0
2030-11-04 05:00:00,0.0,473.8,218.7,6.6,0
2030-11-04 06:00:00,0.0,473.8,218.7,30.2,0
2030-11-04 07:00:00,0.0,473.8,218.7,41.8,0
2030-11-04 08:00:00,1.5,473.8,218.7,56.9,0
2030-11-04 09:00:00,8.0,473.8,218.7,75.5,0
2030-11-04 10:00:00,15.9,473.8,218.7,88.1,0
2030-11-04 11:00:00,22.5,473.8,218.7,86.2,0
2030-11-04 12:00:00,25.8,473.8,218.7,53.5,0
2030-11-04 13:00:00,27.4,473.8,218.7,28.1,0
2030-11-04 14:00:00,26.9,473.8,205.5,0.0,0
2030-11-04 15:00:00,24.2,473.8,218.7,78.0,0
2030-11-04 16:00:00,19.6,473.8,218.7,85.1,0
2030-11-04 17:00:00,13.7,473.8,218.7,42.0,0
2030-11-04 18:00:00,5.8,473.8,218.7,58.2,0
2030-11-04 19:00:00,0.5,473.8,218.7,182.5,0
2030-11-04 20:00:00,0.0,473.8,218.7,218.6,0
2030-11-04 21:00:00,0.0,473.8,218.7,228.0,0
2030-11-04 22:00:00,0.0,473.8,218.7,258.0,0
2030-11-04 23:00:00,0.0,473.8,218.7,260.6,0
2030-11-05 00:00:00,0.0,473.8,218.7,239.7,0
2030-11-05 01:00:00,0.0,473.8,218.7,169.4,0
2030-11-05 02:00:00,0.0,473.8,218.7,113.0,0
2030-11-05 03:00:00,0.0,473.8,218.7,53.2,0
2030-11-05 04:00:00,0.0,473.8,218.7,22.9,0
2030-11-05 05:00:00,0.0,473.8,218.7,0.0,0
2030-11-05 06:00:00,0.0,473.8,218.7,0.0,0
2030-11-05 07:00:00,0.0,473.8,218.7,0.0,0
2030-11-05 08:00:00,1.2,473.8,218.7,0.0,0
2030-11-05 09:00:00,6.7,473.8,218.7,0.0,0
2030-11-05 10:00:00,13.6,473.8,218.7,0.0,0
2030-11-05 11:00:00,18.7,473.8,207.8,0.0,0
2030-11-05 12:00:00,23.8,473.8,202.5,0.0,0
2030-11-05 13:00:00,26.3,473.8,147.0,0.0,0
2030-11-05 14:00:00,25.9,473.8,127.2,0.0,0
2030-11-05 15:00:00,24.9,473.8,165.5,0.0,0
2030-11-05 16:00:00,20.9,473.8,218.7,0.0,0
2030-11-05 17:00:00,15.4,473.8,218.7,0.0,0
2030-11-05 18:00:00,7.4,473.8,218.7,113.0,0
2030-11-05 19:00:00,1.2,473.8,218.7,277.1,0
2030-11-05 20:00:00,0.0,473.8,218.7,312.9,0
2030-11-05 21:00:00,0.0,473.8,218.7,326.8,0
2030-11-05 22:00:00,0.0,473.8,218.7,337.4,0
2030-11-05 23:00:00,0.0,473.8,218.7,368.0,0
2030-11-06 00:00:00,0.0,473.8,218.7,328.9,0
2030-11-06 01:00:00,0.0,473.8,218.7,271.4,0
2030-11-06 02:00:00,0.0,473.8,218.7,228.0,0
2030-11-06 03:00:00,0.0,473.8,218.7,181.5,0
2030-11-06 04:00:00,0.0,473.8,218.7,143.7,0
2030-11-06 05:00:00,0.0,473.8,218.7,99.2,0
2030-11-06 06:00:00,0.0,473.8,218.7,71.3,0
2030-11-06 07:00:00,0.0,473.8,218.7,61.2,0
2030-11-06 08:00:00,2.0,473.8,218.7,38.0,0
2030-11-06 09:00:00,9.6,473.8,218.7,55.2,0
2030-11-06 10:00:00,17.4,473.8,218.7,76.8,0
2030-11-06 11:00:00,23.0,473.8,218.7,83.5,0
2030-11-06 12:00:00,26.7,473.8,218.7,93.3,0
2030-11-06 13:00:00,28.2,473.8,218.7,99.4,0
2030-11-06 14:00:00,28.1,473.8,218.7,90.2,0
2030-11-06 15:00:00,26.0,473.8,218.7,107.5,0
2030-11-06 16:00:00,21.3,473.8,218.7,119.6,0
2030-11-06 17:00:00,15.7,473.8,218.7,100.2,0
2030-11-06 18:00:00,7.7,473.8,218.7,137.0,0
2030-11-06 19:00:00,1.6,473.8,218.7,266.4,0
2030-11-06 20:00:00,0.0,473.8,218.7,256.6,0
2030-11-06 21:00:00,0.0,473.8,218.7,303.2,0
2030-11-06 22:00:00,0.0,473.8,218.7,318.5,0
2030-11-06 23:00:00,0.0,473.8,218.7,314.6,0
2030-11-07 00:00:00,0.0,473.8,218.7,291.7,0
2030-11-07 01:00:00,0.0,473.8,218.7,241.8,0
2030-11-07 02:00:00,0.0,473.8,218.7,204.8,0
2030-11-07 03:00:00,0.0,473.8,218.7,165.0,0
2030-11-07 04:00:00,0.0,473.8,218.7,105.1,0
2030-11-07 05:00:00,0.0,473.8,218.7,41.3,0
2030-11-07 06:00:00,0.0,473.8,218.7,32.0,0
2030-11-07 07:00:00,0.0,473.8,218.7,47.3,0
2030-11-07 08:00:00,2.1,473.8,218.7,43.5,0
2030-11-07 09:00:00,9.9,473.8,218.7,50.6,0
2030-11-07 10:00:00,17.5,473.8,218.7,65.5,0
2030-11-07 11:00:00,23.3,473.8,218.7,65.8,0
2030-11-07 12:00:00,27.0,473.8,218.7,67.6,0
2030-11-07 13:00:00,28.7,473.8,218.7,50.4,0
2030-11-07 14:00:00,28.4,473.8,218.7,45.8,0
2030-11-07 15:00:00,26.3,473.8,218.7,78.7,0
2030-11-07 16:00:00,22.1,473.8,218.7,90.3,0
2030-11-07 17:00:00,15.8,473.8,218.7,71.4,0
2030-11-07 18:00:00,7.8,473.8,218.7,100.7,0
2030-11-07 19:00:00,1.6,473.8,218.7,240.2,0
2030-11-07 20:00:00,0.0,473.8,218.7,252.0,0
2030-11-07 21:00:00,0.0,473.8,218.7,285.9,0
2030-11-07 22:00:00,0.0,473.8,218.7,309.5,0
2030-11-07 23:00:00,0.0,473.8,218.7,310.9,0
2030-11-08 00:00:00,0.0,473.8,218.7,290.2,0
2030-11-08 01:00:00,0.0,473.8,218.7,239.8,0
2030-11-08 02:00:00,0.0,473.8,218.7,203.8,0
2030-11-08 03:00:00,0.0,473.8,218.7,175.5,0
2030-11-08 04:00:00,0.0,473.8,218.7,158.7,0
2030-11-08 05:00:00,0.0,473.8,218.7,148.8,0
2030-11-08 06:00:00,0.0,473.8,218.7,152.2,0
2030-11-08 07:00:00,0.0,473.8,218.7,150.3,0
2030-11-08 08:00:00,2.0,473.8,218.7,122.1,0
2030-11-08 09:00:00,9.7,473.8,218.7,68.0,0
2030-11-08 10:00:00,17.2,473.8,218.7,65.5,0
2030-11-08 11:00:00,22.9,473.8,218.7,63.6,0
2030-11-08 12:00:00,26.5,473.8,218.7,70.2,0
2030-11-08 13:00:00,28.2,473.8,218.7,74.8,0
2030-11-08 14:00:00,27.9,473.8,218.7,71.2,0
2030-11-08 15:00:00,25.7,473.8,218.7,81.8,0
2030-11-08 16:00:00,21.6,473.8,218.7,93.6,0
2030-11-08 17:00:00,15.2,473.8,218.7,84.3,0
2030-11-08 18:00:00,7.2,473.8,218.7,135.4,0
2030-11-08 19:00:00,1.2,473.8,218.7,276.2,0
2030-11-08 20:00:00,0.0,473.8,218.7,288.2,0
2030-11-08 21:00:00,0.0,473.8,218.7,317.4,0
2030-11-08 22:00:00,0.0,473.8,218.7,352.9,0
2030-11-08 23:00:00,0.0,473.8,218.7,345.0,0
2030-11-09 00:00:00,0.0,473.8,218.7,318.0,0
2030-11-09 01:00:00,0.0,473.8,218.7,262.1,0
2030-11-09 02:00:00,0.0,473.8,218.7,221.3,0
2030-11-09 03:00:00,0.0,473.8,218.7,182.0,0
2030-11-09 04:00:00,0.0,473.8,218.7,153.1,0
2030-11-09 05:00:00,0.0,473.8,218.7,135.7,0
2030-11-09 06:00:00,0.0,473.8,218.7,135.8,0
2030-11-09 07:00:00,0.0,473.8,218.7,128.5,0
2030-11-09 08:00:00,1.8,473.8,218.7,100.3,0
2030-11-09 09:00:00,9.0,473.8,218.7,56.7,0
2030-11-09 10:00:00,16.6,473.8,218.7,66.2,0
2030-11-09 11:00:00,21.0,473.8,218.7,64.1,0
2030-11-09 12:00:00,25.1,473.8,218.7,67.3,0
2030-11-09 13:00:00,27.0,473.8,218.7,70.5,0
2030-11-09 14:00:00,26.8,473.8,218.7,60.7,0
2030-11-09 15:00:00,23.8,473.8,218.7,73.9,0
2030-11-09 16:00:00,20.0,473.8,218.7,84.8,0
2030-11-09 17:00:00,13.4,473.8,218.7,64.9,0
2030-11-09 18:00:00,7.2,473.8,218.7,53.1,0
2030-11-09 19:00:00,1.1,473.8,218.7,192.5,0
2030-11-09 20:00:00,0.0,473.8,218.7,216.5,0
2030-11-09 21:00:00,0.0,473.8,218.7,244.4,0
2030-11-09 22:00:00,0.0,473.8,218.7,264.7,0
2030-11-09 23:00:00,0.0,473.8,218.7,259.9,0
2030-11-10 00:00:00,0.0,473.8,218.7,233.9,0
2030-11-10 01:00:00,0.0,473.8,218.7,181.1,0
2030-11-10 02:00:00,0.0,473.8,218.7,141.4,0
2030-11-10 03:00:00,0.0,473.8,218.7,98.4,0
2030-11-10 04:00:00,0.0,473.8,218.7,68.6,0
2030-11-10 05:00:00,0.0,473.8,218.7,56.9,0
2030-11-10 06:00:00,0.0,473.8,218.7,55.5,0
2030-11-10 07:00:00,0.0,473.8,218.7,52.8,0
2030-11-10 08:00:00,1.9,473.8,218.7,32.7,0
2030-11-10 09:00:00,8.9,473.8,218.7,48.4,0
2030-11-10 10:00:00,15.2,473.8,218.7,56.7,0
2030-11-10 11:00:00,22.0,473.8,218.7,53.2,0
2030-11-10 12:00:00,26.0,473.8,218.7,57.3,0
2030-11-10 13:00:00,28.2,473.8,218.7,31.9,0
2030-11-10 14:00:00,28.1,473.8,218.7,0.0,0
2030-11-10 15:00:00,25.8,473.8,218.7,39.6,0
2030-11-10 16:00:00,21.6,473.8,218.7,76.7,0
2030-11-10 17:00:00,15.3,473.8,218.7,60.4,0
2030-11-10 18:00:00,7.4,473.8,218.7,40.7,0
2030-11-10 19:00:00,0.0,473.8,218.7,184.8,0
2030-11-10 20:00:00,0.0,473.8,218.7,216.2,0
2030-11-10 21:00:00,0.0,473.8,218.7,239.9,0
2030-11-10 22:00:00,0.0,473.8,218.7,272.1,0
2030-11-10 23:00:00,0.0,473.8,218.7,257.3,0
2030-11-11 00:00:00,0.0,473.8,218.7,238.1,0
2030-11-11 01:00:00,0.0,473.8,218.7,185.3,0
2030-11-11 02:00:00,0.0,473.8,218.7,130.5,0
2030-11-11 03:00:00,0.0,473.8,218.7,79.5,0
2030-11-11 04:00:00,0.0,473.8,218.7,60.6,0
2030-11-11 05:00:00,0.0,473.8,218.7,54.5,0
2030-11-11 06:00:00,0.0,473.8,218.7,80.7,0
2030-11-11 07:00:00,0.0,473.8,218.7,88.9,0
2030-11-11 08:00:00,1.8,473.8,218.7,74.4,0
2030-11-11 09:00:00,9.2,473.8,218.7,63.8,0
2030-11-11 10:00:00,16.8,473.8,218.7,67.4,0
2030-11-11 11:00:00,22.5,473.8,218.7,70.4,0
2030-11-11 12:00:00,26.4,473.8,218.7,60.1,0
2030-11-11 13:00:00,28.2,473.8,218.7,30.1,0
2030-11-11 14:00:00,28.0,473.8,218.7,0.0,0
2030-11-11 15:00:00,25.8,473.8,218.7,58.4,0
2030-11-11 16:00:00,21.7,473.8,218.7,59.9,0
2030-11-11 17:00:00,15.4,473.8,218.7,19.8,0
2030-11-11 18:00:00,7.3,473.8,218.7,20.1,0
2030-11-11 19:00:00,0.0,473.8,218.7,172.1,0
2030-11-11 20:00:00,0.0,473.8,218.7,210.5,0
2030-11-11 21:00:00,0.0,473.8,218.7,246.2,0
2030-11-11 22:00:00,0.0,473.8,218.7,312.2,0
2030-11-11 23:00:00,0.0,473.8,218.7,322.2,0
2030-11-12 00:00:00,0.0,473.8,218.7,299.0,0
2030-11-12 01:00:00,0.0,473.8,218.7,235.0,0
2030-11-12 02:00:00,0.0,473.8,218.7,184.1,0
2030-11-12 03:00:00,0.0,473.8,218.7,154.2,0
2030-11-12 04:00:00,0.0,473.8,218.7,143.7,0
2030-11-12 05:00:00,0.0,473.8,218.7,121.3,0
2030-11-12 06:00:00,0.0,473.8,218.7,99.0,0
2030-11-12 07:00:00,0.0,473.8,218.7,82.0,0
2030-11-12 08:00:00,1.5,473.8,218.7,15.8,0
2030-11-12 09:00:00,8.8,473.8,218.7,0.0,0
2030-11-12 10:00:00,16.6,473.8,218.7,0.0,0
2030-11-12 11:00:00,22.2,473.8,218.7,0.0,0
2030-11-12 12:00:00,25.1,473.8,218.7,0.0,0
2030-11-12 13:00:00,27.4,473.8,201.4,0.0,0
2030-11-12 14:00:00,26.0,473.8,171.5,0.0,0
2030-11-12 15:00:00,22.0,473.8,206.4,0.0,0
2030-11-12 16:00:00,20.6,473.8,218.7,0.0,0
2030-11-12 17:00:00,13.2,473.8,218.7,0.0,0
2030-11-12 18:00:00,6.6,473.8,218.7,39.1,0
2030-11-12 19:00:00,0.0,473.8,218.7,167.5,0
2030-11-12 20:00:00,0.0,473.8,218.7,207.0,0
2030-11-12 21:00:00,0.0,473.8,218.7,235.3,0
2030-11-12 22:00:00,0.0,473.8,218.7,288.2,0
2030-11-12 23:00:00,0.0,473.8,218.7,318.7,0
2030-11-13 00:00:00,0.0,473.8,218.7,274.6,0
2030-11-13 01:00:00,0.0,473.8,218.7,212.2,0
2030-11-13 02:00:00,0.0,473.8,218.7,168.4,0
2030-11-13 03:00:00,0.0,473.8,218.7,132.7,0
2030-11-13 04:00:00,0.0,473.8,218.7,106.0,0
2030-11-13 05:00:00,0.0,473.8,218.7,92.9,0
2030-11-13 06:00:00,0.0,473.8,218.7,102.5,0
2030-11-13 07:00:00,0.0,473.8,218.7,110.6,0
2030-11-13 08:00:00,1.4,473.8,218.7,98.7,0
2030-11-13 09:00:00,7.6,473.8,218.7,64.7,0
2030-11-13 10:00:00,14.8,473.8,218.7,51.2,0
2030-11-13 11:00:00,20.5,473.8,218.7,50.0,0
2030-11-13 12:00:00,25.6,473.8,218.7,51.7,0
2030-11-13 13:00:00,28.0,473.8,218.7,33.6,0
2030-11-13 14:00:00,27.9,473.8,218.7,5.3,0
2030-11-13 15:00:00,25.8,473.8,218.7,57.1,0
2030-11-13 16:00:00,21.3,473.8,218.7,69.0,0
2030-11-13 17:00:00,15.0,473.8,218.7,52.0,0
2030-11-13 18:00:00,7.2,473.8,218.7,55.5,0
2030-11-13 19:00:00,0.0,473.8,218.7,205.4,0
2030-11-13 20:00:00,0.0,473.8,218.7,236.3,0
2030-11-13 21:00:00,0.0,473.8,218.7,292.5,0
2030-11-13 22:00:00,0.0,473.8,218.7,341.2,0
2030-11-13 23:00:00,0.0,473.8,218.7,320.8,0
2030-11-14 00:00:00,0.0,473.8,218.7,283.0,0
2030-11-14 01:00:00,0.0,473.8,218.7,226.4,0
2030-11-14 02:00:00,0.0,473.8,218.7,186.2,0
2030-11-14 03:00:00,0.0,473.8,218.7,151.3,0
2030-11-14 04:00:00,0.0,473.8,218.7,121.1,0
2030-11-14 05:00:00,0.0,473.8,218.7,105.6,0
2030-11-14 06:00:00,0.0,473.8,218.7,114.1,0
2030-11-14 07:00:00,0.0,473.8,218.7,111.0,0
2030-11-14 08:00:00,1.7,473.8,218.7,85.2,0
2030-11-14 09:00:00,8.4,473.8,218.7,51.8,0
2030-11-14 10:00:00,16.5,473.8,218.7,43.1,0
2030-11-14 11:00:00,22.0,473.8,218.7,43.2,0
2030-11-14 12:00:00,25.7,473.8,218.7,59.1,0
2030-11-14 13:00:00,27.5,473.8,218.7,60.1,0
2030-11-14 14:00:00,26.5,473.8,218.7,54.7,0
2030-11-14 15:00:00,22.8,473.8,218.7,61.1,0
2030-11-14 16:00:00,20.9,473.8,218.7,72.7,0
2030-11-14 17:00:00,14.9,473.8,218.7,56.7,0
2030-11-14 18:00:00,6.9,473.8,218.7,65.5,0
2030-11-14 19:00:00,0.0,473.8,218.7,212.7,0
2030-11-14 20:00:00,0.0,473.8,218.7,253.8,0
2030-11-14 21:00:00,0.0,473.8,218.7,285.6,0
2030-11-14 22:00:00,0.0,473.8,218.7,346.5,0
2030-11-14 23:00:00,0.0,473.8,218.7,327.8,0
2030-11-15 00:00:00,0.0,473.8,218.7,287.6,0
2030-11-15 01:00:00,0.0,473.8,218.7,221.7,0
2030-11-15 02:00:00,0.0,473.8,218.7,174.1,0
2030-11-15 03:00:00,0.0,473.8,218.7,142.5,0
2030-11-15 04:00:00,0.0,473.8,218.7,116.8,0
2030-11-15 05:00:00,0.0,473.8,218.7,96.9,0
2030-11-15 06:00:00,0.0,473.8,218.7,91.3,0
2030-11-15 07:00:00,0.0,473.8,218.7,80.1,0
2030-11-15 08:00:00,1.3,473.8,218.7,66.6,0
2030-11-15 09:00:00,7.2,473.8,218.7,43.4,0
2030-11-15 10:00:00,12.7,473.8,218.7,55.4,0
2030-11-15 11:00:00,17.7,473.8,218.7,50.6,0
2030-11-15 12:00:00,22.0,473.8,218.7,49.7,0
2030-11-15 13:00:00,18.4,473.8,218.7,53.7,0
2030-11-15 14:00:00,20.9,473.8,218.7,50.4,0
2030-11-15 15:00:00,23.4,473.8,218.7,57.1,0
2030-11-15 16:00:00,19.6,473.8,218.7,71.0,0
2030-11-15 17:00:00,12.6,473.8,218.7,53.4,0
2030-11-15 18:00:00,5.6,473.8,218.7,118.7,0
2030-11-15 19:00:00,0.0,473.8,218.7,260.5,0
2030-11-15 20:00:00,0.0,473.8,218.7,292.6,0
2030-11-15 21:00:00,0.0,473.8,218.7,328.0,0
2030-11-15 22:00:00,0.0,473.8,218.7,365.3,0
2030-11-15 23:00:00,0.0,473.8,218.7,350.2,0
2030-11-16 00:00:00,0.0,473.8,218.7,311.0,0
2030-11-16 01:00:00,0.0,473.8,218.7,250.4,0
2030-11-16 02:00:00,0.0,473.8,218.7,204.4,0
2030-11-16 03:00:00,0.0,473.8,218.7,163.2,0
2030-11-16 04:00:00,0.0,473.8,218.7,125.1,0
2030-11-16 05:00:00,0.0,473.8,218.7,109.5,0
2030-11-16 06:00:00,0.0,473.8,218.7,116.6,0
2030-11-16 07:00:00,0.0,473.8,218.7,116.4,0
2030-11-16 08:00:00,1.6,473.8,218.7,95.9,0
2030-11-16 09:00:00,8.4,473.8,218.7,59.9,0
2030-11-16 10:00:00,16.0,473.8,218.7,60.4,0
2030-11-16 11:00:00,21.9,473.8,218.7,56.9,0
2030-11-16 12:00:00,25.7,473.8,218.7,59.3,0
2030-11-16 13:00:00,27.2,473.8,218.7,62.7,0
2030-11-16 14:00:00,25.9,473.8,218.7,59.2,0
2030-11-16 15:00:00,21.3,473.8,218.7,72.6,0
2030-11-16 16:00:00,16.4,473.8,218.7,85.7,0
2030-11-16 17:00:00,10.6,473.8,218.7,96.1,0
2030-11-16 18:00:00,5.2,473.8,218.7,130.3,0
2030-11-16 19:00:00,0.0,473.8,218.7,247.6,0
2030-11-16 20:00:00,0.0,473.8,218.7,263.5,0
2030-11-16 21:00:00,0.0,473.8,218.7,290.5,0
2030-11-16 22:00:00,0.0,473.8,218.7,347.8,0
2030-11-16 23:00:00,0.0,473.8,218.7,331.7,0
2030-11-17 00:00:00,0.0,473.8,218.7,304.5,0
2030-11-17 01:00:00,0.0,473.8,218.7,254.1,0
2030-11-17 02:00:00,0.0,473.8,218.7,215.0,0
2030-11-17 03:00:00,0.0,473.8,218.7,167.3,0
2030-11-17 04:00:00,0.0,473.8,218.7,133.0,0
2030-11-17 05:00:00,0.0,473.8,218.7,113.7,0
2030-11-17 06:00:00,0.0,473.8,218.7,113.8,0
2030-11-17 07:00:00,0.0,473.8,218.7,108.7,0
2030-11-17 08:00:00,1.5,473.8,218.7,100.5,0
2030-11-17 09:00:00,6.3,473.8,218.7,89.7,0
2030-11-17 10:00:00,12.2,473.8,218.7,66.0,0
2030-11-17 11:00:00,16.2,473.8,218.7,63.4,0
2030-11-17 12:00:00,16.7,473.8,218.7,69.1,0
2030-11-17 13:00:00,19.9,473.8,218.7,74.7,0
2030-11-17 14:00:00,25.2,473.8,218.7,74.3,0
2030-11-17 15:00:00,24.1,473.8,218.7,84.1,0
2030-11-17 16:00:00,19.5,473.8,218.7,97.5,0
2030-11-17 17:00:00,14.5,473.8,218.7,80.2,0
2030-11-17 18:00:00,5.9,473.8,218.7,84.4,0
2030-11-17 19:00:00,0.0,473.8,218.7,178.7,0
2030-11-17 20:00:00,0.0,473.8,218.7,163.2,0
2030-11-17 21:00:00,0.0,473.8,218.7,200.9,0
2030-11-17 22:00:00,0.0,473.8,218.7,195.9,0
2030-11-17 23:00:00,0.0,473.8,218.7,153.8,0
2030-11-18 00:00:00,0.0,473.8,218.7,128.3,0
2030-11-18 01:00:00,0.0,473.8,218.7,84.7,0
2030-11-18 02:00:00,0.0,473.8,218.7,57.7,0
2030-11-18 03:00:00,0.0,473.8,218.7,27.3,0
2030-11-18 04:00:00,0.0,473.8,218.7,16.9,0
2030-11-18 05:00:00,0.0,473.8,218.7,9.1,0
2030-11-18 06:00:00,0.0,473.8,218.7,32.2,0
2030-11-18 07:00:00,0.0,473.8,218.7,43.6,0
2030-11-18 08:00:00,1.4,473.8,218.7,60.1,0
2030-11-18 09:00:00,7.8,473.8,218.7,80.7,0
2030-11-18 10:00:00,14.4,473.8,218.7,89.5,0
2030-11-18 11:00:00,20.5,473.8,218.7,95.8,0
2030-11-18 12:00:00,24.2,473.8,218.7,101.5,0
2030-11-18 13:00:00,27.3,473.8,218.7,83.8,0
2030-11-18 14:00:00,27.4,473.8,218.7,28.1,0
2030-11-18 15:00:00,24.8,473.8,218.7,92.6,0
2030-11-18 16:00:00,21.0,473.8,218.7,86.1,0
2030-11-18 17:00:00,15.1,473.8,218.7,41.5,0
2030-11-18 18:00:00,7.2,473.8,218.7,39.1,0
2030-11-18 19:00:00,0.0,473.8,218.7,143.1,0
2030-11-18 20:00:00,0.0,473.8,218.7,157.2,0
2030-11-18 21:00:00,0.0,473.8,218.7,163.2,0
2030-11-18 22:00:00,0.0,473.8,218.7,161.2,0
2030-11-18 23:00:00,0.0,473.8,218.7,173.5,0
2030-11-19 00:00:00,0.0,473.8,218.7,0.0,0
2030-11-19 01:00:00,0.0,473.8,218.7,90.1,0
2030-11-19 02:00:00,0.0,473.8,218.7,50.8,0
2030-11-19 03:00:00,0.0,473.8,218.7,29.1,0
2030-11-19 04:00:00,0.0,473.8,218.7,13.5,0
2030-11-19 05:00:00,0.0,473.8,218.7,0.0,0
2030-11-19 06:00:00,0.0,473.8,218.7,0.0,0
2030-11-19 07:00:00,0.0,473.8,218.7,0.0,0
2030-11-19 08:00:00,1.7,473.8,218.7,0.0,0
2030-11-19 09:00:00,8.9,473.8,218.7,0.0,0
2030-11-19 10:00:00,16.4,473.8,218.7,0.0,0
2030-11-19 11:00:00,22.2,473.8,218.7,0.0,0
