,FKK-0,FKK-1,FKK-2,FKK-3,FKK-4,FKK-5,FKK-6,FKK-7,FKK-8,FKK-9,FKK-10,FKK-11,FKK-12,FKK-13,FKK-14,FKK-15
2030-10-14 22:00:00,138.1906747121602,122.02978343615332,140.40287510882146,141.45472116574032,142.75388790332883,140.98158595054636,141.5554090317837,122.75805974879702,140.7782551142646,142.3706874811056,139.8182989545115,141.4351701237902,122.813780218355,141.5808253863189,139.819276506609,140.6550835499786
2030-10-14 23:00:00,139.821231610804,136.26196442377636,141.94056455820197,142.892700301175,144.41963667748297,142.56522034850977,142.89367785327252,137.69798845501603,142.22600977067438,143.6688766665966,141.04219418059188,142.40001404403085,137.39103709639843,142.86923905083484,141.0353513159093,142.2416506042345
2030-10-15 00:00:00,139.0753593604052,138.9316592020715,139.4683353036035,141.17416371375546,141.16536574487787,140.8036714687998,141.4840477286656,139.95808890445517,140.19172385575965,141.14874735922024,138.63643846862396,140.1262278652266,140.51040583954736,140.32271583682575,137.5054106918069,140.0548665621085
2030-10-15 01:00:00,136.24827869441123,134.6470483586927,135.56496977825296,137.5288719421471,137.64422308965308,137.28643902196504,138.3920504442469,136.21406437099847,136.5239483859086,137.13882865524127,135.15733055359203,136.8221017756486,136.60508521000176,136.63441177292702,134.06149465228523,135.93252936691607
2030-10-15 02:00:00,130.92159731508866,131.33021409184713,131.51985919876373,134.13481105959835,134.07029262116282,132.81022796747465,132.09465983209859,132.0311189457605,131.59904091866187,133.0790547942894,131.66844711758495,133.29216115154622,132.96468119888095,133.09371807575204,130.34386402546127,132.66848291333596
2030-10-15 03:00:00,126.7503825150208,126.95566845549756,125.61837718610624,129.51881005516427,128.9420543176344,129.0036400997774,127.76801424852697,127.20103403197216,126.5265230846914,127.85403883310768,127.03289507120073,129.2382526031794,127.56859362063524,127.51580580736982,125.2625482226132,127.6800345597512
2030-10-15 04:00:00,122.5684146418804,122.27417146053043,120.99357821279456,124.9516866556056,124.0073713294126,125.9790939100868,123.55183205197373,122.12167333331912,122.04444671761598,122.94281709522608,121.88608327781964,125.86081010628828,122.56352688139287,122.8264883956226,120.60255737379129,122.92717626166593
2030-10-15 05:00:00,119.81758303949212,121.71892186914572,119.63282569306305,123.01320084624668,121.88510572572213,122.14611213575684,119.509654128777,119.7208053818388,119.83713408144229,120.81175352265804,120.80002289748792,121.5625135335444,121.30052957141218,120.98673534811202,119.07757610167836,121.11088446449558
2030-10-15 06:00:00,118.74814104481806,122.35921849301364,118.87913302588416,123.26638683950132,121.33669899901996,114.0177664449755,118.44216723829798,119.24180485405972,119.66704001647587,119.9554178852408,120.34937138053662,114.16537681169926,121.92714046591496,121.38948681228544,119.94368726007067,120.55074711262333
2030-10-15 07:00:00,109.97265586548626,112.84861413635562,109.15835496826186,113.83105399435144,111.16722452864136,108.6666462632152,109.68916575720884,109.49170023351216,110.21117857727828,109.81820263407997,110.5230176963834,108.93645064212748,112.59151793471092,111.7596210997314,110.45556660165533,110.4379706639002
2030-10-15 08:00:00,101.39561376194862,106.40165805328851,102.87562763757616,108.3127724039172,106.02432294365032,102.10336148054462,102.68891518695207,104.50618453621996,103.80821233859906,105.33808137119952,103.77497556728376,102.3976046618946,107.06248327120412,105.0643667838972,104.71635823718424,103.81114499489156
2030-10-15 09:00:00,98.49619424073907,107.16512624144248,105.21099959852344,107.995067972227,105.86009419126891,107.581563434981,100.54709854131144,105.45049986241295,103.98221661195552,105.90701669194932,103.70752447255568,109.06353241480356,107.06346082330163,106.56197659727988,105.77993491927324,103.7085020246532
2030-10-15 10:00:00,95.7023503460604,109.5659941929228,109.76150461242445,108.88659548515456,110.83485681548856,104.7339541749394,102.96849508683944,109.6940535176964,105.93438815067957,109.03420585187833,103.60390395021984,106.14260674744882,108.17884776655856,107.15926092885744,107.10940577188452,104.95488094897625
2030-10-15 11:00:00,96.38663681431619,106.5189643049895,106.79658910068184,104.75839297737711,107.89438010618366,104.12396166609425,103.81798785957412,108.36360511298761,104.45437427505205,106.52189696128204,101.17370943581425,106.6841706094684,105.44756720612042,104.77110115464468,105.08294027374984,102.68793763485456
2030-10-15 12:00:00,92.57418363403393,109.31867351225323,109.80647200890984,108.17787021446107,111.11052650698588,111.52012083584184,100.39166775780762,112.01476219718104,107.40853671372204,109.47703695204956,104.04869015458608,112.00400912410844,108.31081729972217,107.73894932267984,108.41443782205803,106.52287451337953
2030-10-15 13:00:00,101.09843792430613,109.0097670494406,109.84655164490768,109.23264892767249,111.64818016061544,112.87696314718335,108.90810163129974,112.64039553958636,107.8660310953559,110.20922347308324,104.02034114375836,113.4028861756428,108.6558931901426,107.96574140930176,108.69499527404292,106.89434431043269
2030-10-15 14:00:00,97.26643370207368,107.8640759911609,109.07037527948611,108.44571948917832,112.0802581877141,111.716608807441,107.46425718328,112.895536637036,106.49061529416176,108.48482157307866,101.852130591485,111.20828171673672,107.46425718328,106.16509044569152,107.8396371887232,105.631347000452
2030-10-15 15:00:00,97.89695480496648,111.71954146373353,113.32859221623217,112.39111975472171,116.30914856153493,112.59347303890596,107.49944905879032,116.92500638296512,110.29915826605402,112.36374829599151,105.55118772845633,111.7977456315342,111.63547198334783,110.01860081406915,111.93069271679532,109.30694288708312
2030-10-15 16:00:00,100.42099432073285,112.90140194962106,114.19079316623449,114.6199385370406,118.84003094198384,119.07562099748334,109.94821706304856,119.28774980264264,112.78116304162752,114.95328380229093,107.80640041740791,117.61027040331842,114.04318279951072,112.26012777365563,114.77732442473943,111.68239448402824
2030-10-15 17:00:00,103.2588280597994,114.9386205208283,118.47638156171077,115.46356599719024,122.11580802073408,117.63373165365864,111.40281458414088,123.17742959862808,115.314978078369,118.24665681879632,110.59731165579404,113.3207717994521,116.96704112315798,116.56233455478956,117.92015441822853,114.195680926722
2030-10-15 18:00:00,107.05466285442404,111.72247412002608,117.41084977542674,116.29839548846232,120.94665571211416,121.63876259715003,114.67663655869607,120.78438206392782,114.36577499168844,118.4226161963478,110.71657301169004,117.52424581873773,116.52812023137676,116.4254772611384,117.54086420439533,113.83300909854644
2030-10-15 19:00:00,125.08561129296424,128.56862941638624,131.88448613113428,132.71931562240636,135.90320280399084,134.66757695274035,132.40552139910622,133.30584688091136,130.8345951784104,133.21493453584307,126.70834777482796,129.36337927166048,132.3458907211582,132.16406603102166,132.65870739236084,129.85802063299963
2030-10-15 20:00:00,126.70443756643795,135.11138560500913,135.62753311249347,137.01370198676025,140.07539515615616,137.044006101783,131.55700617846904,138.92481633738893,133.56880839514108,137.6833251735534,133.1465058890175,135.55323915308287,137.27373084469744,136.61388317887935,137.13100823846125,134.60403606640233
2030-10-15 21:00:00,129.10041775743073,137.2356063128946,138.56116695711583,138.47905258092516,141.11257793161246,139.84567041324172,134.1856437686688,139.39013113580285,136.39491150903748,140.36181792072608,136.06743155637224,139.79092749578126,138.73028346998476,138.95414290031417,139.33147800995235,137.48194944146667
