Region,Unit,Scenario,Year,Variable,Value,Model
LS,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Solar|PV|Rooftop|Residential,1241.935484,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Solar|PV|Utility,560.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Wind|Offshore,2067.6666666666665,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2022,Capital Cost|Electricity|Wind|Onshore,889.23571629018,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Biomass|w/ CCS,6342.105,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Biomass|w/o CCS,3145.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Coal|Hard coal|w/ CCS,4125.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Coal|Hard coal|w/o CCS,3393.34536958849,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Coal|Lignite|w/ CCS,3300.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Coal|Lignite|w/o CCS,2030.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Gas|Biomethane|CCGT|w/ CCS,1504.41084664936,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Gas|Biomethane|CCGT|w/o CCS,1002.94056443291,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Gas|Fossil|CCGT|w/ CCS,1504.41084664936,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Gas|Fossil|CCGT|w/o CCS,1002.94056443291,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Gas|Synthetic Methane|CCGT|w/o CCS,1002.94056443291,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Combined Heat and Power|Oil|w/o CCS,930.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Battery|Lithium-Ion,215.0000005184,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Battery|Redox Flow,330.0000005184,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Biomass|w/ CCS,3862.5,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Biomass|w/o CCS,2475.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Coal|Hard coal|w/ CCS,3121.428571,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Coal|Hard coal|w/o CCS,2758.1378619808,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Coal|Lignite|w/ CCS,3500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Coal|Lignite|w/o CCS,1800.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Compressed Air,964.5454565736,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Biomethane|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Biomethane|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Fossil|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Fossil|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Synthetic methane|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Synthetic methane|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Geothermal,4720.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Heat|FuelCell,2380.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Hydrogen|Fuel Cell,2380.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Hydrogen|OCGT,425.7,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Hydro|Pumped Storage,1424.24546148,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Hydro|Reservoir,1650.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Hydro|Run of River,2560.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Nuclear,6000.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Ocean,3467.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Oil|w/o CCS,650.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Solar|CSP,2964.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Solar|PV|Rooftop|Commercial,720.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Solar|PV|Rooftop|Residential,1040.99081,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Solar|PV|Utility,470.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Wind|Offshore,2003.5,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2025,Capital Cost|Electricity|Wind|Onshore,809.124390498272,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Combined Heat and Power|Biomass|w/ CCS,6342.105,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Combined Heat and Power|Biomass|w/o CCS,2990.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Combined Heat and Power|Coal|Hard coal|w/ CCS,4125.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Combined Heat and Power|Coal|Hard coal|w/o CCS,3393.34536958849,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Combined Heat and Power|Coal|Lignite|w/ CCS,3300.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Combined Heat and Power|Coal|Lignite|w/o CCS,2030.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Combined Heat and Power|Gas|Biomethane|CCGT|w/ CCS,1511.80079293867,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Combined Heat and Power|Gas|Biomethane|CCGT|w/o CCS,1007.86719529244,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Combined Heat and Power|Gas|Fossil|CCGT|w/ CCS,1511.80079293867,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Combined Heat and Power|Gas|Fossil|CCGT|w/o CCS,1007.86719529244,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Combined Heat and Power|Gas|Synthetic Methane|CCGT|w/o CCS,1007.86719529244,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Combined Heat and Power|Oil|w/o CCS,930.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Battery|Lithium-Ion,160.0000005184,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Battery|Redox Flow,330.0000005184,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Biomass|w/ CCS,3675.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Biomass|w/o CCS,2330.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Coal|Hard coal|w/ CCS,3007.142857,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Coal|Hard coal|w/o CCS,2758.1378619808,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Coal|Lignite|w/ CCS,3500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Coal|Lignite|w/o CCS,1800.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Compressed Air,964.5454565736,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Gas|Biomethane|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Gas|Biomethane|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Gas|Fossil|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Gas|Fossil|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Gas|Synthetic methane|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Gas|Synthetic methane|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Geothermal,4470.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Heat|FuelCell,2080.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Hydrogen|Fuel Cell,2080.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Hydrogen|OCGT,402.05,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Hydro|Pumped Storage,1424.24546148,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Hydro|Reservoir,1650.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Hydro|Run of River,2560.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Nuclear,6000.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Ocean,2664.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Oil|w/o CCS,650.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Solar|CSP,2740.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Solar|PV|Rooftop|Commercial,570.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Solar|PV|Rooftop|Residential,840.0461368,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Solar|PV|Utility,380.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Wind|Offshore,1939.3333333333333,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2030,Capital Cost|Electricity|Wind|Onshore,729.0130647063639,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Combined Heat and Power|Biomass|w/ CCS,6342.105,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Combined Heat and Power|Biomass|w/o CCS,2870.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Combined Heat and Power|Coal|Hard coal|w/ CCS,4125.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Combined Heat and Power|Coal|Hard coal|w/o CCS,3393.34536958849,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Combined Heat and Power|Coal|Lignite|w/ CCS,3300.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Combined Heat and Power|Coal|Lignite|w/o CCS,2030.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Combined Heat and Power|Gas|Biomethane|CCGT|w/ CCS,1497.0799378218,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Combined Heat and Power|Gas|Biomethane|CCGT|w/o CCS,998.0532918812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Combined Heat and Power|Gas|Fossil|CCGT|w/ CCS,1497.0799378218,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Combined Heat and Power|Gas|Fossil|CCGT|w/o CCS,998.0532918812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Combined Heat and Power|Gas|Synthetic Methane|CCGT|w/o CCS,998.0532918812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Combined Heat and Power|Oil|w/o CCS,930.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Battery|Lithium-Ion,130.0000005184,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Battery|Redox Flow,330.0000005184,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Biomass|w/ CCS,3490.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Biomass|w/o CCS,2195.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Coal|Hard coal|w/ CCS,2892.857143,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Coal|Hard coal|w/o CCS,2758.1378619808,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Coal|Lignite|w/ CCS,3500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Coal|Lignite|w/o CCS,1800.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Compressed Air,964.5454565736,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Gas|Biomethane|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Gas|Biomethane|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Gas|Fossil|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Gas|Fossil|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Gas|Synthetic methane|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Gas|Synthetic methane|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Geothermal,4245.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Heat|FuelCell,1975.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Hydrogen|Fuel Cell,1975.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Hydrogen|OCGT,361.2,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Hydro|Pumped Storage,1424.24546148,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Hydro|Reservoir,1650.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Hydro|Run of River,2560.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Nuclear,6000.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Ocean,2588.5,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Oil|w/o CCS,650.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Solar|CSP,2506.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Solar|PV|Rooftop|Commercial,515.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Solar|PV|Rooftop|Residential,769.5846324,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Solar|PV|Utility,350.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Wind|Offshore,1905.5,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2035,Capital Cost|Electricity|Wind|Onshore,689.522030210983,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Combined Heat and Power|Biomass|w/ CCS,6342.105,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Combined Heat and Power|Biomass|w/o CCS,2750.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Combined Heat and Power|Coal|Hard coal|w/ CCS,4125.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Combined Heat and Power|Coal|Hard coal|w/o CCS,3393.34536958849,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Combined Heat and Power|Coal|Lignite|w/ CCS,3300.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Combined Heat and Power|Coal|Lignite|w/o CCS,2030.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Combined Heat and Power|Gas|Biomethane|CCGT|w/ CCS,1482.2566767563,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Combined Heat and Power|Gas|Biomethane|CCGT|w/o CCS,988.17111783753,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Combined Heat and Power|Gas|Fossil|CCGT|w/ CCS,1482.2566767563,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Combined Heat and Power|Gas|Fossil|CCGT|w/o CCS,988.17111783753,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Combined Heat and Power|Gas|Synthetic Methane|CCGT|w/o CCS,988.17111783753,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Combined Heat and Power|Oil|w/o CCS,930.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Battery|Lithium-Ion,100.0000005184,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Battery|Redox Flow,330.0000005184,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Biomass|w/ CCS,3305.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Biomass|w/o CCS,2060.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Coal|Hard coal|w/ CCS,2778.571429,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Coal|Hard coal|w/o CCS,2758.1378619808,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Coal|Lignite|w/ CCS,3500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Coal|Lignite|w/o CCS,1800.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Compressed Air,964.5454565736,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Gas|Biomethane|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Gas|Biomethane|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Gas|Fossil|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Gas|Fossil|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Gas|Synthetic methane|CCGT|w/ CCS,1500.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,698.032423533882,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Gas|Synthetic methane|Gas Engines,619.872578610812,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,635.677340788036,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Geothermal,4020.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Heat|FuelCell,1870.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Hydrogen|Fuel Cell,1870.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Hydrogen|OCGT,338.625,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Hydro|Pumped Storage,1424.24546148,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Hydro|Reservoir,1650.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Hydro|Run of River,2560.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Nuclear,6000.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Ocean,2513.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Oil|w/o CCS,650.0,GENeSYS-MOD 4.0
LS,EUR_2020/kW,ID_2030,2040,Capital Cost|Electricity|Solar|CSP,2374.0,GENeSYS-MOD 4.0
