names,values
EB3_EnergyBalanceEachYear|2035|Lignite|Dakar,117.45457265765369
EB3_EnergyBalanceEachYear|2035|Lignite|Diourbel,154.55707913530435
EB3_EnergyBalanceEachYear|2035|Lignite|Thies,111.4293455411256
EB3_EnergyBalanceEachYear|2035|Lignite|LS,154.55707913530443
EB3_EnergyBalanceEachYear|2035|Lignite|FKK,62.05749260043741
EB3_EnergyBalanceEachYear|2035|Lignite|ZS,154.55707913530443
EB3_EnergyBalanceEachYear|2035|Lignite|MTKK,76.14280602472458
EB3_EnergyBalanceEachYear|2035|Oil|Dakar,18.50224589642714
EB3_EnergyBalanceEachYear|2035|Oil|Diourbel,18.50224589642714
EB3_EnergyBalanceEachYear|2035|Oil|Thies,18.50224589642714
EB3_EnergyBalanceEachYear|2035|Oil|LS,18.50224589642714
EB3_EnergyBalanceEachYear|2035|Oil|FKK,18.50224589642714
EB3_EnergyBalanceEachYear|2035|Oil|ZS,18.50224589642714
EB3_EnergyBalanceEachYear|2035|Oil|MTKK,18.50224589642714
EB3_EnergyBalanceEachYear|2035|Hardcoal|Dakar,3.39730319391313
EB3_EnergyBalanceEachYear|2035|Hardcoal|Diourbel,3.39730319391313
EB3_EnergyBalanceEachYear|2035|Hardcoal|Thies,3.39730319391313
EB3_EnergyBalanceEachYear|2035|Hardcoal|LS,3.39730319391313
EB3_EnergyBalanceEachYear|2035|Hardcoal|FKK,3.39730319391313
EB3_EnergyBalanceEachYear|2035|Hardcoal|ZS,3.39730319391313
EB3_EnergyBalanceEachYear|2035|Hardcoal|MTKK,3.39730319391313
EB3_EnergyBalanceEachYear|2035|Area_Rooftop_Commercial|Dakar,1021.9812043060236
EB3_EnergyBalanceEachYear|2035|Area_Rooftop_Commercial|Diourbel,1344.705673972289
EB3_EnergyBalanceEachYear|2035|Area_Rooftop_Commercial|Thies,969.572663471414
EB3_EnergyBalanceEachYear|2035|Area_Rooftop_Commercial|LS,1352.7509287950813
EB3_EnergyBalanceEachYear|2035|Area_Rooftop_Commercial|FKK,540.1271469987666
EB3_EnergyBalanceEachYear|2035|Area_Rooftop_Commercial|ZS,1348.774956556048
EB3_EnergyBalanceEachYear|2035|Area_Rooftop_Commercial|MTKK,668.050546297848
EB3_EnergyBalanceEachYear|2035|Biomass|Dakar,10.188393777064867
EB3_EnergyBalanceEachYear|2035|Biomass|Diourbel,9.90056339727607
EB3_EnergyBalanceEachYear|2035|Biomass|Thies,10.199080765176683
EB3_EnergyBalanceEachYear|2035|Biomass|LS,9.900563397276068
EB3_EnergyBalanceEachYear|2035|Biomass|FKK,9.90056339727607
EB3_EnergyBalanceEachYear|2035|Biomass|ZS,9.463954016567476
EB3_EnergyBalanceEachYear|2035|Biomass|MTKK,9.900563397276068
EB3_EnergyBalanceEachYear|2040|Area_Rooftop_Residential|Dakar,0.27315292328040613
EB3_EnergyBalanceEachYear|2040|Area_Rooftop_Residential|Diourbel,0.27315292328040613
EB3_EnergyBalanceEachYear|2040|Area_Rooftop_Residential|Thies,0.27315292328040613
EB3_EnergyBalanceEachYear|2040|Area_Rooftop_Residential|LS,0.27315292328040613
EB3_EnergyBalanceEachYear|2040|Area_Rooftop_Residential|FKK,0.27315292328040613
EB3_EnergyBalanceEachYear|2040|Area_Rooftop_Residential|ZS,0.27315292328040613
EB3_EnergyBalanceEachYear|2040|Area_Rooftop_Residential|MTKK,0.27315292328040613
EB3_EnergyBalanceEachYear|2040|Lignite|Dakar,156.50741741113865
EB3_EnergyBalanceEachYear|2040|Lignite|Diourbel,210.02208584162602
EB3_EnergyBalanceEachYear|2040|Lignite|Thies,45.811527517359366
EB3_EnergyBalanceEachYear|2040|Lignite|LS,128.86066990147572
EB3_EnergyBalanceEachYear|2040|Lignite|FKK,83.03867173665387
EB3_EnergyBalanceEachYear|2040|Lignite|ZS,119.07774965689352
EB3_EnergyBalanceEachYear|2040|Lignite|MTKK,91.72178678918371
EB3_EnergyBalanceEachYear|2040|Oil|Dakar,11.597621391585523
EB3_EnergyBalanceEachYear|2040|Oil|Diourbel,11.597621391585523
EB3_EnergyBalanceEachYear|2040|Oil|Thies,11.597621391585523
EB3_EnergyBalanceEachYear|2040|Oil|LS,11.597621391585523
EB3_EnergyBalanceEachYear|2040|Oil|FKK,11.597621391585523
EB3_EnergyBalanceEachYear|2040|Oil|ZS,11.597621391585523
EB3_EnergyBalanceEachYear|2040|Oil|MTKK,11.597621391585523
EB3_EnergyBalanceEachYear|2040|Hardcoal|Dakar,1.9964399005702929
