Region,Technology,Fuel,Type,Unit,Year,Value
Dakar,P_Gas_Engines,Gas_Synth,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,6.597570555289814
Diourbel,P_Gas_Engines,Gas_Synth,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,5.902973497271792
Thies,P_Gas_Engines,Gas_Synth,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,5.897757215358147
LS,P_Gas_Engines,Gas_Synth,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,6.196120285845493
FKK,P_Gas_Engines,Gas_Synth,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,6.219266784033967
ZS,P_Gas_Engines,Gas_Synth,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,8.767188721541917
MTKK,P_Gas_Engines,Gas_Synth,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,6.983546011192317
Dakar,P_Gas_OCGT,Gas_Synth,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,5.719227814241952
Diourbel,P_Gas_OCGT,Gas_Synth,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,5.117243697329118
Thies,P_Gas_OCGT,Gas_Synth,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,5.112722919670897
LS,P_Gas_OCGT,Gas_Synth,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,5.371304247411082
FKK,P_Gas_OCGT,Gas_Synth,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,5.391364545839889
ZS,P_Gas_OCGT,Gas_Synth,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,7.599563558214287
MTKK,P_Gas_OCGT,Gas_Synth,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,6.05373987600405
Dakar,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,69.91760705972099
Diourbel,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,69.91760705972099
Thies,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,69.91760705972099
LS,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,69.91760705972099
FKK,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,69.91760705972099
ZS,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,69.91760705972099
MTKK,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,69.91760705972099
Dakar,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,98.92813403900696
Diourbel,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,98.92813403900696
Thies,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,98.92813403900696
LS,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,98.92813403900696
FKK,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,98.92813403900696
ZS,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,98.92813403900696
MTKK,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,98.92813403900696
Dakar,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,72.37845561637423
Diourbel,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,72.37845561637423
Thies,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,72.37845561637423
LS,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,72.37845561637423
FKK,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,72.37845561637423
ZS,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,72.37845561637423
MTKK,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,72.37845561637423
Dakar,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,48.00189781941214
Diourbel,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,48.00189781941214
Thies,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,48.00189781941214
LS,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,48.00189781941214
FKK,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,48.00189781941214
ZS,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,48.00189781941214
MTKK,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,48.00189781941214
Dakar,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,29.963670490388196
Diourbel,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,29.963670490388196
Thies,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,29.963670490388196
LS,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,29.963670490388196
FKK,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,29.963670490388196
ZS,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,29.963670490388196
MTKK,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,29.963670490388196
Dakar,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,18.237586644862358
Diourbel,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,18.237586644862358
Thies,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,18.237586644862358
LS,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,18.237586644862358
FKK,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,18.237586644862358
ZS,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,18.237586644862358
MTKK,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,18.237586644862358
Dakar,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.016581491380833948
Diourbel,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.016581491380833948
Thies,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.016581491380833948
LS,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.016581491380833948
FKK,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.016581491380833948
ZS,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.016581491380833948
MTKK,P_Oil,Oil,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.016581491380833948
Dakar,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
Diourbel,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
Thies,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
LS,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
FKK,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
ZS,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
MTKK,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
Dakar,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
Diourbel,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
Thies,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
LS,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
FKK,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
ZS,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
MTKK,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
Dakar,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
Diourbel,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
Thies,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
LS,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
FKK,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
ZS,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
MTKK,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,0.01
Dakar,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,47.755647178036526
Diourbel,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,47.75509676535201
Thies,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,47.75564717803542
LS,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,47.755647178035375
FKK,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,47.755195170884775
ZS,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,47.75504676731309
MTKK,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,47.75516621040173
Dakar,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,78.72579672175267
Diourbel,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,78.72488928462388
Thies,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,78.72579672175084
LS,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,78.72579672175077
FKK,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,78.72505152077254
ZS,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,78.72480685542456
MTKK,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,78.72500377511129
Dakar,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,69.3548685343506
Diourbel,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,69.3540691254515
Thies,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,69.354868534349
LS,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,69.35486853434894
FKK,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,69.35421204777293
ZS,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,69.35399650925211
MTKK,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,69.35416998611899
Dakar,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,24.184340282096386
Diourbel,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,24.184340282096386
Thies,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,24.184340282096386
LS,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,24.184340282096386
FKK,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,24.18430067979347
ZS,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,24.184091696446924
MTKK,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,24.184207111212743
Dakar,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,39.452344660533825
Diourbel,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,39.452344660533825
Thies,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,39.452344660533825
LS,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,39.452344660533825
FKK,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,39.45228004625014
ZS,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,39.45193907342165
MTKK,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,39.45212738172373
Dakar,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,34.073843124772175
Diourbel,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,34.073843124772175
Thies,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,34.073843124772175
LS,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,34.073843124772175
FKK,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,34.073787321527156
ZS,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,34.07349284499339
MTKK,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,34.073655474890685
Dakar,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,17.598109804763084
Diourbel,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,17.598109804763084
Thies,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,17.598109804763084
LS,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,17.598109804763084
FKK,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,17.598109804763084
ZS,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,17.598109804763084
MTKK,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,17.598109804763084
Dakar,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,27.9705848133548
Diourbel,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,27.9705848133548
Thies,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,27.9705848133548
LS,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,27.9705848133548
FKK,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,27.9705848133548
ZS,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,27.9705848133548
MTKK,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,27.9705848133548
Dakar,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,24.242506836786877
Diourbel,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,24.242506836786877
Thies,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,24.242506836786877
LS,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,24.242506836786877
FKK,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,24.242506836786877
ZS,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,24.242506836786877
MTKK,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,24.242506836786877
Dakar,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,13.790744250752388
Diourbel,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,13.790744250752388
Thies,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,13.790744250752388
LS,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,13.790744250752388
FKK,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,13.790744250752388
ZS,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,13.790744250752388
MTKK,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,13.790744250752388
Dakar,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,21.917849831024185
Diourbel,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,21.917849831024185
Thies,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,21.917849831024185
LS,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,21.917849831024185
FKK,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,21.917849831024185
ZS,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,21.917849831024185
MTKK,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,21.917849831024185
Dakar,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,18.99680318574842
Diourbel,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,18.99680318574842
Thies,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,18.99680318574842
LS,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,18.99680318574842
FKK,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,18.99680318574842
ZS,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,18.99680318574842
MTKK,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2040,18.99680318574842
Dakar,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,10.721193122877912
Diourbel,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,10.721193122877912
Thies,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,10.721193122877912
LS,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,10.721193122877912
FKK,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,10.721193122877912
ZS,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,10.721193122877912
MTKK,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,10.721193122877912
Dakar,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,17.175373593669015
Diourbel,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,17.175373593669015
Thies,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,17.175373593669015
LS,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,17.175373593669015
FKK,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,17.175373593669015
ZS,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,17.175373593669015
MTKK,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,17.175373593669015
Dakar,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,14.886657113620545
Diourbel,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,14.886657113620545
Thies,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,14.886657113620545
LS,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,14.886657113620545
FKK,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,14.886657113620545
ZS,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,14.886657113620545
MTKK,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,14.886657113620545
Dakar,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,1.6751793003010462
Diourbel,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,1.6751793003010462
Thies,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,1.6751793003010462
LS,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,1.6751793003010462
FKK,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,1.6751723724957015
ZS,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,1.6751615266110509
MTKK,P_Gas_CCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,1.6751648195462239
Dakar,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,2.699905023966714
Diourbel,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,2.699905023966714
Thies,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,2.699905023966714
LS,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,2.699905023966714
FKK,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,2.6998938328965405
ZS,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,2.6998763126213325
MTKK,P_Gas_Engines,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,2.699881631978151
Dakar,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,2.3412510206312773
Diourbel,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,2.3412510206312773
Thies,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,2.3412510206312773
LS,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,2.3412510206312773
FKK,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,2.341241321703794
ZS,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,2.341226137465281
MTKK,P_Gas_OCGT,Gas_Natural,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,2.341230747574524
Dakar,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,16.7554652819125
Diourbel,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,16.7554652819125
Thies,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,16.7554652819125
LS,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,16.7554652819125
FKK,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,16.7554652819125
ZS,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,16.7554652819125
MTKK,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2022,16.7554652819125
Dakar,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,22.183433873745724
Diourbel,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,22.183433873745724
Thies,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,22.183433873745724
LS,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,22.183433873745724
FKK,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,22.183433873745724
ZS,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,22.183433873745724
MTKK,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2025,22.183433873745724
Dakar,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,13.052919977610502
Diourbel,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,13.052919977610502
Thies,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,13.052919977610502
LS,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,13.052919977610502
FKK,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,13.052919977610502
ZS,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,13.052919977610502
MTKK,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2030,13.052919977610502
Dakar,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,7.964812038617999
Diourbel,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,7.964812038617999
Thies,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,7.964812038617999
LS,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,7.964812038617999
FKK,P_Coal_Hardcoal,Hardcoal,Variable Costs [incl. Fuel Costs],MEUR/PJ,2035,7.964812038617999
