,Hydro|Reservoir,Electricity|Gas|Fossil|CCGT|w/o CCS,Electricity|Gas|Fossil|OCGT|w/o CCS,Electricity|Oil|w/o CCS,Solar|PV|Utility,Wind|Onshore,Hydro|Run of River,SlackUnit
2030-03-15 09:00:00,0.0,0.0,0.0,0.0,11.650758963536868,0.0,0.0,0.0
2030-03-15 10:00:00,0.0,0.0,0.0,0.0,23.460490613018024,0.0,0.0,0.0
2030-03-15 11:00:00,0.0,0.0,0.0,0.0,33.07739631572609,0.0,0.0,0.0
2030-03-15 12:00:00,0.0,0.0,0.0,0.0,39.97492597466686,0.0,0.0,0.0
2030-03-15 13:00:00,0.0,0.0,0.0,0.0,43.56601080815219,0.0,0.0,0.0
2030-03-15 14:00:00,0.0,0.0,0.0,0.0,43.711436107610965,0.0,0.0,0.0
2030-03-15 15:00:00,0.0,0.0,0.0,0.0,41.37138029944569,0.0,0.0,0.0
2030-03-15 16:00:00,0.0,0.0,0.0,0.0,36.05930977683522,0.0,0.0,0.0
2030-03-15 17:00:00,0.0,0.0,0.0,0.0,27.675650919811392,0.0,0.0,0.0
2030-03-15 18:00:00,0.0,0.0,0.0,0.0,16.7179227706148,0.0,0.0,0.0
2030-03-15 19:00:00,0.0,0.0,0.0,0.0,4.857828036809508,0.0,0.0,0.0
2030-03-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-16 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-16 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
