,Dakar,Diourbel,Thies,LS,FKK,ZS,MTKK
7657,160.87166224839737,161.27273758939737,161.0451325683974,161.4291599653974,161.4034385053974,162.0913380503974,162.0879465009839
7658,160.84804584339741,161.23887657785892,161.01127155685896,161.39529895385894,161.36957749385888,162.01653766942147,162.05650175600667
7659,160.80758139890307,161.16648373682614,160.93887871582618,161.32290611282616,161.29718465282613,161.98508419782618,162.05649302938863
7660,160.7860083064035,161.14491064432653,160.91730562332663,161.30133302032658,161.27561156032655,161.96351110532663,162.05601810444543
7661,160.76622079306352,161.1022447640635,160.8746397430635,161.2586671400635,161.23294568006347,161.92084522506352,162.05393883106348
7662,160.76544651968155,161.0581029106815,160.83049788968154,161.21452528668152,161.1888038266815,161.87670337168154,162.0097969776815
7663,158.55401254846146,158.8900365194614,158.66243149846147,159.04645889546143,159.0207374354614,159.70863698046148,159.8417305864614
7664,157.01101578833385,157.4120911293339,157.18448610833386,157.56851350533387,157.5427920453339,158.1488128514588,158.0485243742973
7665,156.93663086092835,157.33770620192834,157.11010118092835,157.49412857792836,157.4684071179283,158.09730601655295,158.04748910091527
7666,156.93249928444436,157.3335746254443,157.10596960444434,157.48999700144432,157.4642755414443,158.09526509160975,158.04721937429724
7667,156.91856958399046,157.31964492499046,157.09203990399044,157.4760673009904,157.45034584099042,158.0746976506714,158.04696710091523
7668,156.91652865904726,157.31760400004723,157.08999897904724,157.47402637604725,157.4483049160472,158.07442792405337,158.04642764767917
7669,156.91646413075438,157.29698075743403,157.06937573643407,157.45340313343405,157.427681673434,158.07416692405337,158.04592310091527
7670,156.89590541643406,157.29650583249085,157.0689008114909,157.45292820849085,157.4272067484908,158.07357257499174,158.04589692106117
7671,156.89543049149088,157.2958556817544,157.0682506607544,157.45227805775437,157.42655659775437,158.07318480080536,158.04564464767918
7672,156.87507697549572,157.27615231649565,157.0485472954957,157.43257469249568,157.40685323249565,158.07029634756935,158.04563592106118
7673,156.8561576112278,157.25723295222775,157.02962793122776,157.41365532822775,157.38793386822772,158.06794734756934,158.04540110091526
7674,156.85483515799174,157.2559104989917,157.02830547799175,157.41233287499173,157.38661141499168,158.06160163608303,158.0453452992404
7675,156.85350899880538,157.25458433980538,157.02697931880536,157.4110067158054,157.38528525580537,158.0538134080582,158.04487910091527
7676,156.85270008293492,157.25377542393488,157.02617040293492,157.41019779993496,157.3844763399349,158.0367035905542,158.04486164767917
7677,156.84827154556936,157.2493468865693,157.02174186556934,157.40576926256938,157.38004780256932,158.0356770437903,158.04461810091524
7678,156.84192583408304,157.243001175083,157.01539615408302,157.39942355108303,157.37370209108298,158.0351375905542,158.04435710091525
7679,156.83395091537855,157.23502625637852,157.00742123537853,157.39144863237854,157.36572717237848,158.03489404379027,158.04435710091525
7680,156.8170277885542,157.2181031295542,156.9904981085542,157.3745255055542,157.3488040455542,158.03463304379028,158.04434837429724
7681,156.8160012417903,157.21707658279024,156.98947156179028,157.37349895879026,157.34777749879024,158.03411977040832,158.04434837429724
7682,156.81546178855422,157.2165371295542,156.98893210855422,157.3729595055542,157.34723804555418,158.03384131717226,158.0438438275333
7683,156.8149572417903,157.21603258279023,156.98842756179027,157.37245495879026,157.34673349879023,158.03357159055426,158.04377929924044
7684,156.8144439684083,157.21551930940828,156.9879142884083,157.3719416854083,157.34622022540827,158.03357159055426,158.04356537429723
7685,156.81416551517222,157.21524085617224,156.98763583517226,157.37166323217224,157.3459417721722,158.0330495905542,158.04356537429723
7686,156.81389578855425,157.21497112955424,156.98736610855426,157.3713935055542,157.34567204555418,158.03252759055422,158.0435653742972
7687,156.81337378855423,157.2144491295542,156.9868441085542,157.37087150555422,157.3451500455542,158.03149231717225,158.0435653742972
7688,156.8128517885542,157.21392712955418,156.98632210855422,157.37034950555423,157.34462804555417,158.03043959055424,158.0435566476792
7689,156.81076378855423,157.2118391295542,156.98423410855423,157.36826150555424,157.34254004555422,158.02179802920193,158.0435566476792
7690,156.80212222720192,157.2031975682019,156.97559254720193,157.3596199442019,157.33389848420188,158.0150834229978,158.0435566476792
7691,156.79682183679026,157.19789717779025,156.9702921567903,157.35431955379028,157.32859809379025,158.01299542299782,158.0435566476792
7692,156.7954076209978,157.1964829619978,156.9688779409978,157.35290533799784,157.3271838779978,158.01274314961586,158.04355664767917
7693,156.79341138355426,157.1944867245542,156.96688170355426,157.35090910055422,157.32518764055416,158.01274314961586,158.0435479210612
7694,156.79331962099783,157.1943949619978,156.9667899409978,157.35081733799782,157.3250958779978,157.98181582909143,158.04330437429724
7695,156.79327254594102,157.19423445117224,156.96662943017228,157.35065682717223,157.32493536717217,157.97608026935276,158.04330437429724
7696,156.79315911017227,157.19414268861587,156.96653766761585,157.35056506461584,157.3248436046158,157.97555826935275,158.04330437429724
7697,156.79306734761587,157.16321536809141,156.93561034709143,157.31963774409144,157.2939162840914,157.9742358161167,158.0433043742972
7698,156.76214002709142,157.15747980835278,156.92987478735276,157.31390218435274,157.28818072435274,157.97215654273478,158.0433043742972
7699,156.75640446735275,157.15563535511671,156.92803033411673,157.3120577311167,157.28633627111668,157.97214781611677,158.0432956476792
7700,156.75456001411672,157.15355608173476,156.92595106073477,157.30997845773473,157.28425699773467,157.97214781611675,158.04329564767917
7701,156.7527504673528,157.1535473551167,156.92594233411674,157.30996973111672,157.2842482711167,157.97214781611675,158.04329564767917
7702,156.75268593905994,157.1535473551167,156.92594233411674,157.30996973111672,157.28424827111667,157.97189554273479,158.04329564767917
7703,156.7524807407348,157.15329508173474,156.92569006073475,157.30971745773473,157.2839959977347,157.97189554273476,158.04329564767917
7704,156.75247201411673,157.15328635511673,156.92568133411675,157.30970873111673,157.28398727111667,157.97188681611675,158.04329564767917
7705,156.75247201411673,157.15328635511673,156.92568133411675,157.30970873111673,157.28398727111664,157.97188681611675,158.04329564767917
7706,156.75221974073477,157.15303408173472,156.92542906073476,157.30945645773474,157.2837349977347,157.97163454273476,158.04329564767917
7707,156.75221101411677,157.1524475534419,156.92484253244191,157.3088699294419,157.28314846944187,157.97104801444192,158.04329564767917
7708,156.75221101411677,157.15224235511673,156.92463733411674,157.30866473111675,157.2829432711167,157.97084281611674,158.04305210091525
7709,156.75195874073475,157.15098030694102,156.92337528594103,157.30740268294105,157.281681222941,157.96958076794104,158.04305210091525
7710,156.7519412874987,157.1503682800599,156.92276325905993,157.30679065605995,157.28106919605992,157.96896874105994,158.04304337429724
7711,156.7513722124419,157.14125179376438,156.91364677276445,157.2976741697644,157.27195270976438,157.95985225476443,158.0427736476792
7712,156.75116701411673,157.1363816407964,156.90877661979638,157.29280401679637,157.26708255679637,157.95498210179636,158.0427736476792
7713,156.74929293905993,157.13324964079638,156.9056446197964,157.28967201679637,157.26395055679635,157.9518501017964,158.04252137429722
7714,156.74017645276444,157.1327276407964,156.9051226197964,157.28915001679638,157.26342855679633,157.9513281017964,158.0425126476792
7715,156.73530629979635,157.13271891417835,156.90511389317837,157.28914129017832,157.26341983017832,157.95131937517837,158.04245684600437
7716,156.7321742997964,157.13214201835277,156.90453699735278,157.28856439435276,157.26284293435273,157.95074247935278,158.04225164767922
7717,156.7316522997964,157.13193591417834,156.90433089317838,157.28835829017837,157.2626368301783,157.9505363751784,158.04225164767922
7718,156.73164357317836,157.11039370005992,156.88278867905993,157.2668160760599,157.24109461605988,157.92899416105993,158.0422516476792
7719,156.73086057317838,157.09420285406117,156.8665978330612,157.25062523006122,157.22490377006116,157.9128033150612,158.04174710091527
7720,156.6931275130612,157.09265430729724,156.86504928629725,157.24907668329723,157.2233552232972,157.91125476829725,158.0417296476792
7721,156.69157896629724,157.09160158067922,156.86399655967926,157.24802395667922,157.2223024966792,157.91020204167927,158.0417209210612
7722,156.6910656929153,157.09160158067922,156.86399655967926,157.24802395667922,157.22230249667916,157.91020204167927,158.04147737429722
7723,156.6908046929153,157.09135803391527,156.8637530129153,157.24778040991526,157.22205894991524,157.90995849491532,158.04147737429722
7724,156.69079596629726,157.09135803391524,156.8637530129153,157.24778040991526,157.22205894991524,157.90995849491532,158.04122510091528
7725,156.69052623967926,157.09082730729722,156.86322228629726,157.24724968329724,157.2215282232972,157.90942776829726,158.04122510091528
7726,156.69052623967923,157.0908185806792,156.86321355967922,157.24724095667924,157.22151949667918,157.90941904167923,158.04121637429725
7727,156.6902826929153,157.09055758067922,156.86295255967926,157.24697995667924,157.2212584966792,157.90915804167926,158.04121637429725
7728,156.6902826929153,157.09005303391527,156.86244801291528,157.2464754099153,157.22075394991523,157.90865349491528,158.04121637429722
7729,156.69001296629727,157.0900355806792,156.8624305596792,157.24645795667925,157.2207364966792,157.90863604167922,158.04120764767922
7730,156.68975196629725,157.09002685406116,156.8624218330612,157.24644923006122,157.22072777006116,157.9086273150612,158.0409641009153
7731,156.68974323967922,157.0897833072972,156.86217828629725,157.24620568329726,157.2204842232972,157.90838376829726,158.04095537429725
7732,156.68948223967925,157.0897833072972,156.86217828629722,157.24620568329726,157.2204842232972,157.90838376829723,158.04094664767922
7733,156.6889776929153,157.08953103391525,156.8619260129153,157.2459534099153,157.22023194991525,157.9081314949153,158.04068564767923
7734,156.68896023967923,157.08953103391525,156.86192601291526,157.2459534099153,157.22023194991525,157.90813149491527,158.0406856476792
7735,156.6889515130612,157.08952230729724,156.86191728629728,157.24594468329727,157.22022322329724,157.9081227682973,158.04037757262242
7736,156.68870796629724,157.08952230729722,156.86191728629728,157.24594468329724,157.22022322329724,157.9081227682973,158.04016364767924
7737,156.68870796629724,157.08927003391526,156.86166501291527,157.24569240991528,157.21997094991525,157.90787049491527,158.04016364767924
7738,156.68845569291528,157.0892525806792,156.86164755967923,157.24567495667927,157.2199534966792,157.90785304167923,158.02215131091523
7739,156.68845569291528,157.0889915806792,156.86138655967923,157.24541395667924,157.21969249667922,157.90759204167924,158.02215131091523
7740,156.68844696629728,157.0889915806792,156.8613865596792,157.24541395667924,157.2196924966792,157.9075920416792,158.02189031091524
7741,156.68844696629728,157.0884695806792,156.86086455967924,157.24489195667925,157.21917049667923,157.90707004167925,158.0216118576792
7742,156.6881946929153,157.08796525849868,156.86036023749872,157.2443876344987,157.21866617449865,157.90656571949873,158.02109858429722
7743,156.68817723967922,157.07045724391526,156.8428522229153,157.22687961991528,157.20115815991522,157.8890577049153,158.00040299262238
7744,156.68793240652056,157.07019624391526,156.8425912229153,157.22661861991526,157.20089715991526,157.8887967049153,158.00013326600438
7745,156.68791623967923,157.06940451729724,156.84179949629726,157.22582689329724,157.2001054332972,157.88800497829726,157.97797455106118
7746,156.68791623967923,157.00513614729724,156.77753112629728,157.16155852329726,157.1358370632972,157.82373660829728,157.9568302142972
7747,156.68739423967924,157.00227258752054,156.77466756652055,157.15869496352056,157.13297350352053,157.82087304852055,157.95396665452054
7748,156.46438212611636,156.77872230711637,156.55111728611638,156.93514468311636,156.9094232231163,157.59732276811638,157.60704682524133
7749,154.69426965592683,155.09534499692683,154.8677399759268,155.25176737292682,155.22604591292682,155.87300608848932,155.82109244623368
7750,154.6315414716257,155.03261681262572,154.8050117916257,155.1890391886257,155.1633177286257,155.8102779041882,155.82104537117684
7751,154.60892378898978,154.9997545234513,154.77214950245133,155.1561768994513,155.13045543945125,155.80928038910866,155.82083144623365
7752,154.58960458710868,154.99067992810865,154.76307490710866,155.14710230410867,155.1213808441086,155.79802010113832,155.82004844623364
7753,154.57943232963183,154.9794196401383,154.75181461913834,155.13584201613835,155.1101205561383,155.7905399481703,155.8200019613132
7754,154.57834429913834,154.9719394871703,154.7443344661703,155.12836186317028,155.10264040317028,155.78923494817028,155.82000137117683
7755,154.5708641461703,154.9706344871703,154.74302946617027,155.12705686317025,155.10133540317028,155.78745443309074,155.81900444623363
7756,154.5695591461703,154.9688539720907,154.74124895109074,155.12527634809075,155.0995548880907,155.77741561501384,155.81894864455882
7757,154.56777863109076,154.95780819919995,154.7302031782,155.11423057519997,155.08850911519994,155.77640866019996,155.81878993115407
7758,154.55673285819998,154.9289393519963,154.70133433099633,155.08536172799634,155.0596402679963,155.74753981299634,155.81875217285165
7759,154.53832372275073,154.92873415367117,154.70112913267116,155.08515652967117,155.0594350696711,155.74733461467116,155.8187434462336
7760,154.53558322275072,154.9154563006318,154.68785127963184,155.07187867663183,155.0461572166318,155.73405676163185,155.8184737196156
7761,154.52786401099635,154.91484641246475,154.68724139146477,155.07126878846478,155.04554732846475,155.73344687346477,155.8182766577721
7762,154.52765881267118,154.90651963705312,154.67891461605316,155.06294201305312,155.0372205530531,155.72512009805317,155.8179429929976
7763,154.52712808605315,154.89603148375068,154.66842646275072,155.0524538597507,155.02673239975064,155.71463194475072,155.80809861307714
7764,154.51768302690147,154.89329098375066,154.6656859627507,155.04971335975074,155.02399189975068,155.7118914447507,155.80796811307712
7765,154.51377107146476,154.8670958641541,154.6394908431541,155.0235182401541,154.99779678015406,155.6856963251541,155.8077158396952
7766,154.4770964200204,154.86705810585167,154.63945308485168,155.02348048185166,154.99775902185164,155.68565856685169,155.80443588645915
7767,154.47663022169522,154.8667796526156,154.63917463161565,155.02320202861563,154.9974805686156,155.68538011361565,155.7965289296156
7768,154.47661276845918,154.85640454607716,154.6287995250772,155.01282692207718,154.98710546207712,155.6750050070772,155.78604077631317
7769,154.47388099507717,154.8560217726952,154.62841675169523,155.01244414869518,154.98672268869515,155.67462223369523,155.78330027631318
7770,154.4661711000772,154.85370699790147,154.62610197690148,155.0101293739015,154.98440791390144,155.67230745890149,155.78328282307714
7771,154.4660205231541,154.8527418194591,154.62513679845912,155.0091641954592,154.98344273545914,155.67134228045913,155.7749242012498
7772,154.4659827648517,154.83158875607714,154.60398373507718,154.9880111320772,154.96228967207716,155.65018921707716,155.76481445802034
7773,154.46570431161564,154.82323013424983,154.59562511324984,154.97965251024982,154.9539310502498,155.64183059524984,155.76460925969516
7774,154.46552237324983,154.81263673945912,154.5850317184592,154.96905911545915,154.9433376554591,155.63123720045917,155.76433080645913
7775,154.46250837345914,154.79143660102037,154.5638315800204,154.9478589770204,154.92213751702033,155.6100370620204,155.74313066802034
7776,152.36582665904507,152.76690200004504,152.53929697904505,152.9233243760451,152.89760291604506,153.58550246104505,153.59522651817008
7777,152.3025758846076,152.70328793901228,152.4756829180123,152.8597103150123,152.83398885501228,153.5218884000123,153.59329723157478
7778,152.30221259801232,152.68316201253063,152.45555699153067,152.83958438853065,152.8138629285306,153.50176247353065,153.59183351817006
7779,152.2926000988379,152.66174704329939,152.43414202229945,152.81816941929944,152.79244795929938,153.48034750429946,153.58166420009312
7780,152.26323875047513,152.64013945117003,152.41253443017007,152.79656182717008,152.77084036717005,153.45873991217007,153.57317130509313
7781,152.26318294880028,152.6299701330931,152.40236511209312,152.78639250909313,152.7606710490931,153.44857059409313,153.57264057847507
7782,152.26298647709314,152.62094651147513,152.39334149047514,152.77736888747512,152.7516474274751,153.43954697247514,153.57258477680026
7783,152.26155970371119,152.6206942380931,152.39308921709315,152.77711661409313,152.7513951540931,153.43929469909315,153.57238830509314
7784,152.25222741689998,152.59953244809313,152.37192742709317,152.75595482409315,152.7302333640931,153.41813290909317,153.5512265150931
7785,152.25206929363162,152.59920691980025,152.37160189880032,152.7556292958003,152.72990783580025,153.41780738080033,153.55090098680026
7786,152.24875158209315,152.59561744809312,152.36801242709313,152.75203982409315,152.72631836409315,153.41421790909314,153.54731151509316
7787,152.23973668709314,152.55421609471117,152.32661107371118,152.71063847071116,152.68491701071113,153.37281655571118,153.50591016171117
7788,152.2390641101701,152.54488380789994,152.3172787869,152.70130618389996,152.67558472389993,153.3634842689,153.49657787489994
7789,150.14083450267705,150.46661386713853,150.23900884613857,150.62303624313856,150.59731478313853,151.28521432813858,151.35807198356798
7790,150.03815582241154,150.406377916568,150.17877289556804,150.56280029256803,150.53707883256797,151.22497837756805,151.33731304387302
7791,150.02698636556804,150.38561897687305,150.15801395587312,150.54204135287307,150.516319892873,151.20421943787312,151.31585402326496
7792,148.39087133472725,148.79194667572727,148.56434165472726,148.94836905172724,148.9226475917272,149.57350691118506,149.5421667849449
7793,148.35383110918508,148.75490645018505,148.52730142918506,148.91132882618504,148.88560736618498,149.53164227458385,149.5421580583269
7794,148.35290584202136,148.75398118302138,148.52637616202134,148.91040355902138,148.88468209902135,149.53164227458385,149.54214933170886
7795,148.3497738420214,148.7508491830214,148.5232441620214,148.90727155902138,148.88155009902133,149.5290322745839,149.54214060509085
7796,148.31196647258386,148.71304181358386,148.48543679258384,148.86946418958388,148.84374272958385,149.52878000120194,149.5416360583269
7797,148.30935647258391,148.71043181358385,148.48282679258386,148.86685418958388,148.84113272958382,149.5285102745839,149.54136633170884
7798,148.29940991123155,148.70048525223157,148.47288023123156,148.85690762823157,148.83118616823157,149.51908571323153,149.54136633170884
7799,148.2954861846136,148.69656152561356,148.46895650461354,148.85298390161356,148.8272624416135,149.51516198661358,149.54109660509081
7800,148.29201279420187,148.6930881352019,148.46548311420187,148.84951051120188,148.82378905120189,149.5071511070275,149.54084433170885
7801,148.29200406758383,148.69307940858386,148.46547438758387,148.84950178458388,148.82378032458385,149.50689883364552,149.54084433170885
7802,148.29019452081994,148.69126986181993,148.46366484081992,148.8476922378199,148.8219707778199,149.50611583364554,149.54033978494488
7803,148.29017706758387,148.69125240858386,148.46364738758388,148.8476747845839,148.82195332458383,149.5027672571615,149.54033105832687
7804,148.28991606758385,148.69099140858387,148.46338638758388,148.84741378458386,148.82169232458384,149.50094025716146,149.54032233170886
7805,148.28965506758388,148.69073040858387,148.4631253875839,148.84715278458387,148.82143132458384,149.47074922676438,149.54006133170887
7806,148.28861979420194,148.68969513520193,148.4620901142019,148.8461175112019,148.82039605120184,149.47074050014635,149.53980905832688
7807,148.28830299252706,148.6893783335271,148.4617733125271,148.84580070952705,148.82007924952705,149.46943550014637,149.53980033170885
7808,148.28808906758388,148.68916440858388,148.46155938758392,148.84558678458387,148.81986532458384,149.46943550014637,149.5397916050908
7809,148.2874753050275,148.6885506460275,148.4609456250275,148.84497302202746,148.81925156202743,149.46893095338243,149.5395480583269
7810,148.28722303164554,148.6882983726455,148.46069335164552,148.84472074864553,148.81899928864547,149.46892222676442,149.53953933170885
7811,148.28678406758388,148.68785940858388,148.4602543875839,148.8442817845839,148.81856032458384,149.46891350014639,149.53953060509082
7812,148.28644003164555,148.68751537264552,148.45991035164553,148.84393774864552,148.8182162886455,149.4686525001464,149.5392957849449
7813,148.2857034482922,148.68677878929216,148.45917376829217,148.8432011652922,148.81747970529216,149.4683915001464,149.5392870583269
7814,148.28564591747028,148.68672125847024,148.45911623747025,148.84314363447027,148.81742217447024,149.46813922676438,149.5387737849449
7815,148.2830914551615,148.68416679616146,148.4565617751615,148.8405891721615,148.81486771216146,149.4681305001464,149.5387737849449
7816,148.28126445516148,148.68233979616144,148.45473477516146,148.83876217216152,148.81304071216147,149.4678782267644,149.53876505832687
7817,148.24975969814636,148.6508350391464,148.42323001814637,148.80725741514638,148.78153595514638,149.46735622676442,149.53875633170884
7818,148.24975969814636,148.65083503914636,148.42323001814637,148.80725741514635,148.78153595514635,149.46709522676443,149.53875633170884
7819,148.24924642476444,148.6503217657644,148.42271674476441,148.8067441417644,148.78102268176434,149.46709522676443,149.53851278494488
7820,148.2484634247644,148.6495387657644,148.42193374476437,148.80596114176439,148.78023968176439,149.46709522676443,149.53850405832688
7821,148.2484546981464,148.64953003914636,148.4219250181464,148.80595241514638,148.78023095514632,149.4670865001464,149.53850405832688
7822,148.24820242476443,148.6492777657644,148.4216727447644,148.8057001417644,148.77997868176436,149.46682550014643,149.53850405832685
7823,148.24741942476442,148.6484947657644,148.42088974476442,148.80491714176438,148.77919568176435,149.46682550014643,149.53850405832685
7824,148.24741942476442,148.64849476576438,148.42088974476442,148.80491714176438,148.77919568176435,149.46658195338244,149.53850405832685
7825,148.24741069814638,148.64848603914638,148.4208810181464,148.80490841514634,148.77918695514634,149.4665732267644,149.53850405832685
7826,148.2473636230896,148.64822503914638,148.4206200181464,148.80464741514638,148.77892595514635,149.4665732267644,149.53849533170884
7827,148.2471496981464,148.64798149238243,148.42037647138244,148.80440386838242,148.77868240838237,149.46629477352838,149.53849533170884
7828,148.24690615138246,148.64797276576442,148.4203677447644,148.8043951417644,148.77867368176436,149.4655292267644,149.53824305832688
7829,148.24689742476443,148.6479727657644,148.4203677447644,148.8043951417644,148.77867368176433,149.4655205001464,149.53824305832686
7830,148.24689742476443,148.64769431252833,148.42008929152837,148.80411668852835,148.77839522852832,149.46552050014637,149.53823433170885
7831,148.24661897152833,148.64692876576436,148.4193237447644,148.8033511417644,148.77762968176438,149.46527695338244,149.53823433170885
7832,148.24585342476442,148.64692003914638,148.41931501814636,148.8033424151464,148.77762095514635,149.46490435003275,149.53823433170882
7833,148.24584469814636,148.6466764923824,148.4190714713824,148.80309886838245,148.7773774083824,149.46473750014636,149.5379907849449
7834,148.24560115138243,148.64613703914637,148.41853201814635,148.8025594151464,148.77683795514636,149.4644852267644,149.5379820583269
7835,148.24506169814637,148.64588476576438,148.4182797447644,148.80230714176443,148.77658568176437,149.46446777352836,149.53798205832686
7836,148.2448094247644,148.6458673125283,148.41826229152835,148.80228968852836,148.7765682285283,149.46438235003276,149.537917530034
7837,148.24479197152834,148.64534531252832,148.41774029152833,148.8017676885284,148.77604622852834,149.46394577352834,149.53771233170886
7838,148.24426997152833,148.62687459820802,148.39926957720803,148.783296974208,148.75757551420796,149.44547505920804,149.53771233170883
7839,148.226321257208,148.62660487158996,148.39899985059,148.78302724758998,148.75730578758996,149.44520533259,149.53771233170883
7840,148.22579925720805,148.626361324826,148.39875630382602,148.78278370082603,148.75706224082603,149.44496178582602,149.53771233170883
7841,148.22552953059,148.62353474834205,148.39592972734204,148.77995712434202,148.75423566434193,149.44213520934204,149.53770360509083
7842,148.225285983826,148.60361608158996,148.37601106059,148.76003845759,148.73431699758993,149.42221654259,149.5374687849449
7843,148.22422453059,148.59044653809084,148.36284151709086,148.74686891409084,148.72114745409084,149.40904699909083,149.5374600583269
7844,148.22245940734206,148.58994199132687,148.36233697032688,148.7463643673269,148.7206429073269,149.40854245232686,149.53746005832687
7845,148.18937119709085,148.58940253809084,148.36179751709085,148.74582491409086,148.7201034540908,149.40800299909085,149.53745133170887
7846,148.18886665032687,148.5881149913269,148.3605099703269,148.74453736732687,148.71881590732687,149.4067154523269,149.53744260509083
7847,148.18832719709084,148.58809753809084,148.36049251709088,148.74451991409086,148.71879845409083,149.40669799909085,149.53719033170887
7848,148.1870396503269,148.58783653809084,148.36023151709085,148.74425891409086,148.71853745409084,149.40643699909086,149.53719033170884
7849,148.18702219709084,148.58760171794495,148.35999669694493,148.7440240939449,148.71830263394486,149.40620217894494,149.53719033170884
7850,148.18676119709085,148.58707971794493,148.35947469694494,148.7435020939449,148.7177806339449,149.40568017894495,149.5371816050908
7851,148.18652637694495,148.58707971794493,148.35947469694494,148.7435020939449,148.71778063394487,149.40568017894495,149.53693805832688
7852,148.18600437694496,148.58706226470886,148.35945724370887,148.74348464070886,148.71776318070886,149.40566272570888,149.53693805832688
7853,148.18600437694494,148.5868099913269,148.3592049703269,148.7432323673269,148.71751090732687,149.40541045232692,149.53693805832688
7854,148.18598692370887,148.58680126470887,148.35919624370885,148.74322364070886,148.71750218070883,149.40540172570886,149.53692933170888
7855,148.1857346503269,148.5865489913269,148.35894397032692,148.7429713673269,148.71724990732685,149.40514945232692,149.53692933170888
7856,148.18572592370887,148.58601826470888,148.3584132437089,148.74244064070888,148.71671918070885,149.4046187257089,149.53692933170885
7857,148.1854736503269,148.58601826470885,148.3584132437089,148.74244064070888,148.71671918070882,149.4046187257089,149.53668578494492
7858,148.18521265032692,148.5857659913269,148.3581609703269,148.74218836732692,148.71646690732686,149.4043664523269,149.5366770583269
7859,148.1849429237089,148.58574853809085,148.3581435170909,148.74217091409085,148.7164494540908,149.4043489990909,149.53666833170885
7860,148.1849429237089,148.5854962647089,148.35789124370888,148.7419186407089,148.71619718070883,149.40409672570888,149.5364160583269
7861,148.1846906503269,148.58549626470887,148.35789124370888,148.7419186407089,148.71619718070883,149.40409672570888,149.53641605832686
7862,148.1846819237089,148.58549626470887,148.35789124370888,148.74191864070886,148.71619718070883,149.40409672570888,149.53631318159526
7863,148.18467319709086,148.58548753809086,148.35788251709087,148.74190991409085,148.7161884540908,149.40408799909088,149.5361463317089
7864,148.1844209237089,148.5852439913269,148.35763897032692,148.7416663673269,148.71594490732687,149.40384445232692,149.53614633170886
7865,148.18442092370887,148.58523526470887,148.35763024370888,148.7416576407089,148.71593618070884,149.4038357257089,149.5358940583269
7866,148.18442092370887,148.5849829913269,148.3573779703269,148.7414053673269,148.71568390732688,149.4035834523269,149.53589405832687
7867,148.18441219709086,148.58497426470885,148.3573692437089,148.74139664070887,148.71567518070884,149.4035747257089,149.53587660509083
7868,148.18416865032694,148.5847219913269,148.3571169703269,148.7411443673269,148.71542290732688,149.4033224523269,149.53579118159527
7869,148.1841599237089,148.58472199132686,148.35711697032687,148.7411443673269,148.71542290732685,149.40332245232688,149.5356330583269
7870,148.18390765032692,148.58445226470883,148.35684724370887,148.74087464070888,148.71515318070885,149.40305272570887,149.53561560509084
7871,148.18389892370888,148.5841999913269,148.3565949703269,148.74062236732692,148.71490090732686,149.40280045232691,149.53537205832689
7872,148.18364665032692,148.58392153809083,148.35631651709087,148.74034391409086,148.71462245409083,149.40252199909088,149.53536333170888
7873,148.1836466503269,148.58367799132688,148.3560729703269,148.7401003673269,148.71437890732687,149.4022784523269,149.53536333170888
7874,148.1833769237089,148.58366926470887,148.3560642437089,148.7400916407089,148.71437018070887,149.4022697257089,149.53536333170888
7875,148.18312465032693,148.58366926470885,148.35606424370886,148.7400916407089,148.71437018070887,149.40226972570886,149.53536333170888
7876,148.18311592370887,148.58366926470885,148.35606424370886,148.7400916407089,148.71437018070887,149.40226972570886,149.53535460509084
7877,148.18284619709087,148.58366926470885,148.35606424370886,148.7400916407089,148.71437018070884,149.40226972570886,149.53510233170888
7878,148.18284619709084,148.58340826470885,148.35580324370886,148.7398306407089,148.71410918070887,149.40200872570887,149.5162982683269
7879,148.18284619709084,148.58338759408957,148.35578257308958,148.73980997008957,148.71408851008954,149.4019880550896,149.51445381509083
7880,148.1826026503269,148.5646042013269,148.33699918032693,148.72102657732688,148.69530511732685,149.38320466232693,149.51393181509084
7881,148.1825939237089,148.562345228208,148.33474020720803,148.718767604208,148.69304614420798,149.38094568920803,149.51367081509085
7882,148.18259392370888,148.56223774809084,148.33463272709082,148.71866012409086,148.69293866409083,149.38083820909083,149.51288781509086
7883,148.18259392370888,148.5619767480908,148.33437172709083,148.71839912409087,148.69267766409084,149.38057720909083,149.49408375170884
7884,148.18259392370885,148.56119374809083,148.3335887270908,148.71761612409088,148.69189466409085,149.37979420909082,149.49251775170887
7885,148.18258519709084,148.54238968470887,148.3147846637089,148.69881206070886,148.67309060070883,149.3609901457089,149.49224802509084
7886,148.18258519709082,148.54082368470884,148.31321866370885,148.69724606070892,148.67152460070886,149.35942414570886,149.49198702509085
7887,148.18233292370888,148.5405539580908,148.31294893709088,148.69697633409086,148.67125487409083,149.35915441909088,149.47339688665204
7888,148.18180219709083,148.54029295809082,148.31268793709083,148.69671533409087,148.67099387409084,149.35889341909083,149.47318296170886
7889,147.81334262096598,148.1608057754275,147.93320075442753,148.3172281514275,148.29150669142746,148.97940623642754,149.11249984242747
7890,146.18637568839532,146.5874510293953,146.3598460083953,146.74387340539528,146.71815194539522,147.3651121209578,147.31706640364527
7891,146.13586453192602,146.515256082926,146.287651061926,146.67167845892598,146.64595699892593,147.333856543926,147.31394313026328
7892,146.0634363769639,146.4645117179639,146.2369066969639,146.62093409396388,146.59521263396385,147.2831121789639,147.31393440364528
7893,146.02598177008278,146.42705711108277,146.19945209008276,146.5834794870828,146.55775802708277,147.24565757208276,147.31393440364525
