,Hydro|Reservoir,Electricity|Gas|Fossil|CCGT|w/o CCS,Electricity|Gas|Fossil|OCGT|w/o CCS,Electricity|Oil|w/o CCS,Solar|PV|Utility,Wind|Onshore,Hydro|Run of River,SlackUnit
2030-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 09:00:00,0.0,0.0,0.0,0.0,5.707777960906878,0.0,0.0,0.0
2030-01-04 10:00:00,0.0,0.0,0.0,0.0,13.54389426250108,0.0,0.0,0.0
2030-01-04 11:00:00,0.0,0.0,0.0,0.0,20.317001361530775,0.0,0.0,0.0
2030-01-04 12:00:00,0.0,0.0,0.0,0.0,25.361972812820824,0.0,0.0,0.0
2030-01-04 13:00:00,0.0,0.0,0.0,0.0,27.930988436464094,0.0,0.0,0.0
2030-01-04 14:00:00,0.0,0.0,0.0,0.0,27.460308494839442,0.0,0.0,0.0
2030-01-04 15:00:00,0.0,0.0,0.0,0.0,25.87269926110668,0.0,0.0,0.0
2030-01-04 16:00:00,0.0,0.0,0.0,0.0,21.94368125601529,0.0,0.0,0.0
2030-01-04 17:00:00,0.0,0.0,0.0,0.0,15.922012331632473,0.0,0.0,0.0
2030-01-04 18:00:00,0.0,0.0,0.0,0.0,8.073237651495939,0.0,0.0,0.0
2030-01-04 19:00:00,0.0,0.0,0.0,0.0,1.4359664618423449,0.0,0.0,0.0
2030-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05 09:00:00,0.0,0.0,0.0,0.0,6.1643863886391985,0.0,0.0,0.0
2030-01-05 10:00:00,0.0,0.0,0.0,0.0,14.152021179861762,0.0,0.0,0.0
2030-01-05 11:00:00,0.0,0.0,0.0,0.0,20.68611047373174,0.0,0.0,0.0
2030-01-05 12:00:00,0.0,0.0,0.0,0.0,25.201570442979115,0.0,0.0,0.0
2030-01-05 13:00:00,0.0,0.0,0.0,0.0,27.76599682901995,0.0,0.0,0.0
2030-01-05 14:00:00,0.0,0.0,0.0,0.0,28.122599463221093,0.0,0.0,0.0
2030-01-05 15:00:00,0.0,0.0,0.0,0.0,26.32254581317402,0.0,0.0,0.0
2030-01-05 16:00:00,0.0,0.0,0.0,0.0,22.620729592253923,0.0,0.0,0.0
2030-01-05 17:00:00,0.0,0.0,0.0,0.0,16.458953131117816,0.0,0.0,0.0
2030-01-05 18:00:00,0.0,0.0,0.0,0.0,8.437099290410266,0.0,0.0,0.0
2030-01-05 19:00:00,0.0,0.0,0.0,0.0,1.5012836951207875,0.0,0.0,0.0
2030-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-06 09:00:00,0.0,0.0,0.0,0.0,6.173845649695381,0.0,0.0,0.0
2030-01-06 10:00:00,0.0,0.0,0.0,0.0,14.506801007552811,0.0,0.0,0.0
2030-01-06 11:00:00,0.0,0.0,0.0,0.0,21.511409136411444,0.0,0.0,0.0
2030-01-06 12:00:00,0.0,0.0,0.0,0.0,26.124301796060845,0.0,0.0,0.0
2030-01-06 13:00:00,0.0,0.0,0.0,0.0,28.650950977484616,0.0,0.0,0.0
2030-01-06 14:00:00,0.0,0.0,0.0,0.0,28.67965097392515,0.0,0.0,0.0
2030-01-06 15:00:00,0.0,0.0,0.0,0.0,27.25088828023507,0.0,0.0,0.0
2030-01-06 16:00:00,0.0,0.0,0.0,0.0,23.408789606785465,0.0,0.0,0.0
2030-01-06 17:00:00,0.0,0.0,0.0,0.0,17.22111640467511,0.0,0.0,0.0
2030-01-06 18:00:00,0.0,0.0,0.0,0.0,9.168095334472959,0.0,0.0,0.0
2030-01-06 19:00:00,0.0,0.0,0.0,0.0,1.736269231333929,0.0,0.0,0.0
2030-01-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
